2016/4/21 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4033,17:00～18:00,4/21,8:30,16,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3491,17:00～18:00,4/21,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/4/21,0:00,2527,0,63
2016/4/21,1:00,2399,0,59
2016/4/21,2:00,2378,0,59
2016/4/21,3:00,2401,0,60
2016/4/21,4:00,2436,0,60
2016/4/21,5:00,2495,0,62
2016/4/21,6:00,2670,0,66
2016/4/21,7:00,2896,0,72
2016/4/21,8:00,3134,0,78
2016/4/21,9:00,3282,0,81
2016/4/21,10:00,3359,0,83
2016/4/21,11:00,3406,0,84
2016/4/21,12:00,3252,0,81
2016/4/21,13:00,3429,0,85
2016/4/21,14:00,3463,0,86
2016/4/21,15:00,3437,0,85
2016/4/21,16:00,3452,0,86
2016/4/21,17:00,3478,0,86
2016/4/21,18:00,3515,0,87
2016/4/21,19:00,3390,0,84
2016/4/21,20:00,3225,0,80
2016/4/21,21:00,3081,0,76
2016/4/21,22:00,2972,0,74
2016/4/21,23:00,0,0,

最大使用率(%),時間帯
87,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4339,13:00～14:00,4/21,17:30,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3461,13:00～14:00,4/21,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/4/21,0:00,2590
2016/4/21,0:05,2601
2016/4/21,0:10,2603
2016/4/21,0:15,2577
2016/4/21,0:20,2558
2016/4/21,0:25,2520
2016/4/21,0:30,2515
2016/4/21,0:35,2502
2016/4/21,0:40,2498
2016/4/21,0:45,2466
2016/4/21,0:50,2460
2016/4/21,0:55,2435
2016/4/21,1:00,2416
2016/4/21,1:05,2415
2016/4/21,1:10,2426
2016/4/21,1:15,2411
2016/4/21,1:20,2411
2016/4/21,1:25,2400
2016/4/21,1:30,2392
2016/4/21,1:35,2399
2016/4/21,1:40,2390
2016/4/21,1:45,2376
2016/4/21,1:50,2380
2016/4/21,1:55,2371
2016/4/21,2:00,2393
2016/4/21,2:05,2388
2016/4/21,2:10,2391
2016/4/21,2:15,2387
2016/4/21,2:20,2368
2016/4/21,2:25,2356
2016/4/21,2:30,2369
2016/4/21,2:35,2375
2016/4/21,2:40,2380
2016/4/21,2:45,2381
2016/4/21,2:50,2378
2016/4/21,2:55,2374
2016/4/21,3:00,2380
2016/4/21,3:05,2402
2016/4/21,3:10,2402
2016/4/21,3:15,2402
2016/4/21,3:20,2393
2016/4/21,3:25,2399
2016/4/21,3:30,2391
2016/4/21,3:35,2415
2016/4/21,3:40,2392
2016/4/21,3:45,2409
2016/4/21,3:50,2405
2016/4/21,3:55,2417
2016/4/21,4:00,2413
2016/4/21,4:05,2414
2016/4/21,4:10,2427
2016/4/21,4:15,2423
2016/4/21,4:20,2437
2016/4/21,4:25,2431
2016/4/21,4:30,2434
2016/4/21,4:35,2439
2016/4/21,4:40,2439
2016/4/21,4:45,2455
2016/4/21,4:50,2460
2016/4/21,4:55,2465
2016/4/21,5:00,2463
2016/4/21,5:05,2494
2016/4/21,5:10,2484
2016/4/21,5:15,2490
2016/4/21,5:20,2487
2016/4/21,5:25,2494
2016/4/21,5:30,2493
2016/4/21,5:35,2488
2016/4/21,5:40,2499
2016/4/21,5:45,2509
2016/4/21,5:50,2506
2016/4/21,5:55,2528
2016/4/21,6:00,2548
2016/4/21,6:05,2594
2016/4/21,6:10,2608
2016/4/21,6:15,2629
2016/4/21,6:20,2641
2016/4/21,6:25,2658
2016/4/21,6:30,2690
2016/4/21,6:35,2702
2016/4/21,6:40,2724
2016/4/21,6:45,2731
2016/4/21,6:50,2746
2016/4/21,6:55,2763
2016/4/21,7:00,2791
2016/4/21,7:05,2820
2016/4/21,7:10,2838
2016/4/21,7:15,2846
2016/4/21,7:20,2873
2016/4/21,7:25,2885
2016/4/21,7:30,2890
2016/4/21,7:35,2924
2016/4/21,7:40,2956
2016/4/21,7:45,2975
2016/4/21,7:50,2972
2016/4/21,7:55,2981
2016/4/21,8:00,3009
2016/4/21,8:05,3052
2016/4/21,8:10,3058
2016/4/21,8:15,3094
2016/4/21,8:20,3103
2016/4/21,8:25,3130
2016/4/21,8:30,3158
2016/4/21,8:35,3173
2016/4/21,8:40,3184
2016/4/21,8:45,3195
2016/4/21,8:50,3221
2016/4/21,8:55,3236
2016/4/21,9:00,3253
2016/4/21,9:05,3281
2016/4/21,9:10,3271
2016/4/21,9:15,3278
2016/4/21,9:20,3272
2016/4/21,9:25,3272
2016/4/21,9:30,3269
2016/4/21,9:35,3294
2016/4/21,9:40,3296
2016/4/21,9:45,3287
2016/4/21,9:50,3304
2016/4/21,9:55,3303
2016/4/21,10:00,3300
2016/4/21,10:05,3300
2016/4/21,10:10,3303
2016/4/21,10:15,3347
2016/4/21,10:20,3344
2016/4/21,10:25,3367
2016/4/21,10:30,3367
2016/4/21,10:35,3393
2016/4/21,10:40,3379
2016/4/21,10:45,3390
2016/4/21,10:50,3397
2016/4/21,10:55,3421
2016/4/21,11:00,3423
2016/4/21,11:05,3431
2016/4/21,11:10,3425
2016/4/21,11:15,3416
2016/4/21,11:20,3391
2016/4/21,11:25,3410
2016/4/21,11:30,3408
2016/4/21,11:35,3407
2016/4/21,11:40,3394
2016/4/21,11:45,3390
2016/4/21,11:50,3394
2016/4/21,11:55,3390
2016/4/21,12:00,3372
2016/4/21,12:05,3321
2016/4/21,12:10,3287
2016/4/21,12:15,3259
2016/4/21,12:20,3221
2016/4/21,12:25,3211
2016/4/21,12:30,3193
2016/4/21,12:35,3208
2016/4/21,12:40,3210
2016/4/21,12:45,3223
2016/4/21,12:50,3251
2016/4/21,12:55,3268
2016/4/21,13:00,3324
2016/4/21,13:05,3374
2016/4/21,13:10,3411
2016/4/21,13:15,3423
2016/4/21,13:20,3421
2016/4/21,13:25,3444
2016/4/21,13:30,3436
2016/4/21,13:35,3457
2016/4/21,13:40,3473
2016/4/21,13:45,3469
2016/4/21,13:50,3461
2016/4/21,13:55,3460
2016/4/21,14:00,3456
2016/4/21,14:05,3465
2016/4/21,14:10,3454
2016/4/21,14:15,3469
2016/4/21,14:20,3462
2016/4/21,14:25,3472
2016/4/21,14:30,3461
2016/4/21,14:35,3460
2016/4/21,14:40,3460
2016/4/21,14:45,3459
2016/4/21,14:50,3465
2016/4/21,14:55,3467
2016/4/21,15:00,3444
2016/4/21,15:05,3424
2016/4/21,15:10,3415
2016/4/21,15:15,3431
2016/4/21,15:20,3422
2016/4/21,15:25,3448
2016/4/21,15:30,3446
2016/4/21,15:35,3444
2016/4/21,15:40,3446
2016/4/21,15:45,3442
2016/4/21,15:50,3443
2016/4/21,15:55,3440
2016/4/21,16:00,3444
2016/4/21,16:05,3450
2016/4/21,16:10,3440
2016/4/21,16:15,3447
2016/4/21,16:20,3441
2016/4/21,16:25,3455
2016/4/21,16:30,3445
2016/4/21,16:35,3467
2016/4/21,16:40,3465
2016/4/21,16:45,3456
2016/4/21,16:50,3452
2016/4/21,16:55,3463
2016/4/21,17:00,3454
2016/4/21,17:05,3456
2016/4/21,17:10,3448
2016/4/21,17:15,3458
2016/4/21,17:20,3454
2016/4/21,17:25,3466
2016/4/21,17:30,3461
2016/4/21,17:35,3491
2016/4/21,17:40,3504
2016/4/21,17:45,3508
2016/4/21,17:50,3514
2016/4/21,17:55,3527
2016/4/21,18:00,3527
2016/4/21,18:05,3529
