2016/7/10 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4537,19:00～20:00,7/10,8:30,23,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3695,19:00～20:00,7/10,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/7/10,0:00,2461,0,54
2016/7/10,1:00,2315,0,51
2016/7/10,2:00,2230,0,49
2016/7/10,3:00,2226,0,49
2016/7/10,4:00,2219,0,49
2016/7/10,5:00,2181,0,48
2016/7/10,6:00,2250,0,50
2016/7/10,7:00,2456,0,54
2016/7/10,8:00,2736,0,60
2016/7/10,9:00,3072,0,68
2016/7/10,10:00,3285,0,72
2016/7/10,11:00,3400,0,75
2016/7/10,12:00,3476,0,77
2016/7/10,13:00,3491,0,77
2016/7/10,14:00,3507,0,77
2016/7/10,15:00,3522,0,78
2016/7/10,16:00,3494,0,77
2016/7/10,17:00,3518,0,78
2016/7/10,18:00,3517,0,78
2016/7/10,19:00,3592,0,79
2016/7/10,20:00,3473,0,77
2016/7/10,21:00,3301,0,73
2016/7/10,22:00,3101,0,68
2016/7/10,23:00,0,0,

最大使用率(%),時間帯
79,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5662,14:00～15:00,7/10,17:30,24,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4553,14:00～15:00,7/10,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/7/10,0:00,2543
2016/7/10,0:05,2539
2016/7/10,0:10,2528
2016/7/10,0:15,2510
2016/7/10,0:20,2500
2016/7/10,0:25,2469
2016/7/10,0:30,2454
2016/7/10,0:35,2440
2016/7/10,0:40,2413
2016/7/10,0:45,2393
2016/7/10,0:50,2377
2016/7/10,0:55,2373
2016/7/10,1:00,2365
2016/7/10,1:05,2350
2016/7/10,1:10,2350
2016/7/10,1:15,2339
2016/7/10,1:20,2327
2016/7/10,1:25,2299
2016/7/10,1:30,2314
2016/7/10,1:35,2296
2016/7/10,1:40,2293
2016/7/10,1:45,2286
2016/7/10,1:50,2285
2016/7/10,1:55,2274
2016/7/10,2:00,2262
2016/7/10,2:05,2241
2016/7/10,2:10,2239
2016/7/10,2:15,2229
2016/7/10,2:20,2233
2016/7/10,2:25,2217
2016/7/10,2:30,2207
2016/7/10,2:35,2224
2016/7/10,2:40,2226
2016/7/10,2:45,2229
2016/7/10,2:50,2236
2016/7/10,2:55,2221
2016/7/10,3:00,2227
2016/7/10,3:05,2210
2016/7/10,3:10,2220
2016/7/10,3:15,2229
2016/7/10,3:20,2235
2016/7/10,3:25,2228
2016/7/10,3:30,2224
2016/7/10,3:35,2228
2016/7/10,3:40,2223
2016/7/10,3:45,2230
2016/7/10,3:50,2229
2016/7/10,3:55,2233
2016/7/10,4:00,2224
2016/7/10,4:05,2219
2016/7/10,4:10,2225
2016/7/10,4:15,2236
2016/7/10,4:20,2236
2016/7/10,4:25,2236
2016/7/10,4:30,2229
2016/7/10,4:35,2215
2016/7/10,4:40,2215
2016/7/10,4:45,2197
2016/7/10,4:50,2200
2016/7/10,4:55,2202
2016/7/10,5:00,2187
2016/7/10,5:05,2182
2016/7/10,5:10,2168
2016/7/10,5:15,2190
2016/7/10,5:20,2182
2016/7/10,5:25,2178
2016/7/10,5:30,2184
2016/7/10,5:35,2185
2016/7/10,5:40,2177
2016/7/10,5:45,2182
2016/7/10,5:50,2186
2016/7/10,5:55,2174
2016/7/10,6:00,2228
2016/7/10,6:05,2220
2016/7/10,6:10,2215
2016/7/10,6:15,2227
2016/7/10,6:20,2213
2016/7/10,6:25,2241
2016/7/10,6:30,2255
2016/7/10,6:35,2254
2016/7/10,6:40,2266
2016/7/10,6:45,2276
2016/7/10,6:50,2292
2016/7/10,6:55,2311
2016/7/10,7:00,2325
2016/7/10,7:05,2363
2016/7/10,7:10,2380
2016/7/10,7:15,2408
2016/7/10,7:20,2409
2016/7/10,7:25,2453
2016/7/10,7:30,2458
2016/7/10,7:35,2509
2016/7/10,7:40,2529
2016/7/10,7:45,2539
2016/7/10,7:50,2539
2016/7/10,7:55,2565
2016/7/10,8:00,2604
2016/7/10,8:05,2610
2016/7/10,8:10,2631
2016/7/10,8:15,2646
2016/7/10,8:20,2650
2016/7/10,8:25,2718
2016/7/10,8:30,2751
2016/7/10,8:35,2802
2016/7/10,8:40,2806
2016/7/10,8:45,2836
2016/7/10,8:50,2877
2016/7/10,8:55,2901
2016/7/10,9:00,2925
2016/7/10,9:05,2942
2016/7/10,9:10,2990
2016/7/10,9:15,3007
2016/7/10,9:20,3026
2016/7/10,9:25,3065
2016/7/10,9:30,3099
2016/7/10,9:35,3118
2016/7/10,9:40,3142
2016/7/10,9:45,3158
2016/7/10,9:50,3191
2016/7/10,9:55,3196
2016/7/10,10:00,3233
2016/7/10,10:05,3247
2016/7/10,10:10,3263
2016/7/10,10:15,3264
2016/7/10,10:20,3276
2016/7/10,10:25,3272
2016/7/10,10:30,3278
2016/7/10,10:35,3303
2016/7/10,10:40,3318
2016/7/10,10:45,3315
2016/7/10,10:50,3312
2016/7/10,10:55,3342
2016/7/10,11:00,3339
2016/7/10,11:05,3356
2016/7/10,11:10,3371
2016/7/10,11:15,3392
2016/7/10,11:20,3358
2016/7/10,11:25,3393
2016/7/10,11:30,3398
2016/7/10,11:35,3408
2016/7/10,11:40,3428
2016/7/10,11:45,3441
2016/7/10,11:50,3457
2016/7/10,11:55,3465
2016/7/10,12:00,3474
2016/7/10,12:05,3473
2016/7/10,12:10,3469
2016/7/10,12:15,3490
2016/7/10,12:20,3466
2016/7/10,12:25,3466
2016/7/10,12:30,3459
2016/7/10,12:35,3479
2016/7/10,12:40,3479
2016/7/10,12:45,3458
2016/7/10,12:50,3494
2016/7/10,12:55,3504
2016/7/10,13:00,3486
2016/7/10,13:05,3502
2016/7/10,13:10,3505
2016/7/10,13:15,3491
2016/7/10,13:20,3498
2016/7/10,13:25,3500
2016/7/10,13:30,3473
2016/7/10,13:35,3445
2016/7/10,13:40,3474
2016/7/10,13:45,3509
2016/7/10,13:50,3510
2016/7/10,13:55,3505
2016/7/10,14:00,3496
2016/7/10,14:05,3497
2016/7/10,14:10,3503
2016/7/10,14:15,3510
2016/7/10,14:20,3503
2016/7/10,14:25,3518
2016/7/10,14:30,3493
2016/7/10,14:35,3513
2016/7/10,14:40,3502
2016/7/10,14:45,3497
2016/7/10,14:50,3515
2016/7/10,14:55,3539
2016/7/10,15:00,3547
2016/7/10,15:05,3539
2016/7/10,15:10,3529
2016/7/10,15:15,3524
2016/7/10,15:20,3526
2016/7/10,15:25,3542
2016/7/10,15:30,3505
2016/7/10,15:35,3502
2016/7/10,15:40,3516
2016/7/10,15:45,3516
2016/7/10,15:50,3510
2016/7/10,15:55,3502
2016/7/10,16:00,3507
2016/7/10,16:05,3507
2016/7/10,16:10,3479
2016/7/10,16:15,3484
2016/7/10,16:20,3488
2016/7/10,16:25,3502
2016/7/10,16:30,3478
2016/7/10,16:35,3486
2016/7/10,16:40,3498
2016/7/10,16:45,3487
2016/7/10,16:50,3496
2016/7/10,16:55,3517
2016/7/10,17:00,3511
2016/7/10,17:05,3508
2016/7/10,17:10,3516
2016/7/10,17:15,3520
2016/7/10,17:20,3522
2016/7/10,17:25,3545
2016/7/10,17:30,3524
2016/7/10,17:35,3520
2016/7/10,17:40,3518
2016/7/10,17:45,3506
2016/7/10,17:50,3509
2016/7/10,17:55,3512
2016/7/10,18:00,3503
2016/7/10,18:05,3508
2016/7/10,18:10,3491
2016/7/10,18:15,3500
2016/7/10,18:20,3491
2016/7/10,18:25,3494
2016/7/10,18:30,3492
2016/7/10,18:35,3528
2016/7/10,18:40,3527
2016/7/10,18:45,3534
2016/7/10,18:50,3550
2016/7/10,18:55,3582
2016/7/10,19:00,3616
2016/7/10,19:05,3628
2016/7/10,19:10,3619
2016/7/10,19:15,3595
2016/7/10,19:20,3592
2016/7/10,19:25,3611
2016/7/10,19:30,3604
2016/7/10,19:35,3598
2016/7/10,19:40,3564
2016/7/10,19:45,3569
2016/7/10,19:50,3564
2016/7/10,19:55,3548
2016/7/10,20:00,3536
2016/7/10,20:05,3538
2016/7/10,20:10,3517
2016/7/10,20:15,3502
2016/7/10,20:20,3473
2016/7/10,20:25,3482
2016/7/10,20:30,3459
2016/7/10,20:35,3461
2016/7/10,20:40,3452
2016/7/10,20:45,3433
2016/7/10,20:50,3410
2016/7/10,20:55,3409
2016/7/10,21:00,3395
2016/7/10,21:05,3384
2016/7/10,21:10,3334
2016/7/10,21:15,3352
2016/7/10,21:20,3333
2016/7/10,21:25,3310
2016/7/10,21:30,3286
2016/7/10,21:35,3264
2016/7/10,21:40,3264
2016/7/10,21:45,3251
2016/7/10,21:50,3226
2016/7/10,21:55,3209
2016/7/10,22:00,3182
2016/7/10,22:05,3169
2016/7/10,22:10,3173
