2019/2/14 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5350,18:00～19:00,2/14,8:30,17,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4591,18:00～19:00,2/14,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2019/2/14,0:00,3344,3322,62
2019/2/14,1:00,3182,3168,59
2019/2/14,2:00,3109,3100,58
2019/2/14,3:00,3072,3073,57
2019/2/14,4:00,3104,3114,58
2019/2/14,5:00,3321,3358,62
2019/2/14,6:00,3824,3875,71
2019/2/14,7:00,4185,4236,78
2019/2/14,8:00,4389,4482,82
2019/2/14,9:00,4516,4546,84
2019/2/14,10:00,4458,4402,83
2019/2/14,11:00,4331,4298,80
2019/2/14,12:00,4111,4042,76
2019/2/14,13:00,4161,4123,77
2019/2/14,14:00,4126,4089,77
2019/2/14,15:00,4100,4082,76
2019/2/14,16:00,4244,4202,79
2019/2/14,17:00,4538,4477,84
2019/2/14,18:00,4670,4591,87
2019/2/14,19:00,4612,4505,86
2019/2/14,20:00,4514,4386,84
2019/2/14,21:00,4349,4211,81
2019/2/14,22:00,4109,3991,76
2019/2/14,23:00,3829,3719,71

最大使用率(%),時間帯
87,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5508,9:00～10:00,2/14,17:30,9,92

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4900,9:00～10:00,2/14,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2019/2/14,0:00,3451
2019/2/14,0:05,3424
2019/2/14,0:10,3424
2019/2/14,0:15,3403
2019/2/14,0:20,3374
2019/2/14,0:25,3359
2019/2/14,0:30,3346
2019/2/14,0:35,3316
2019/2/14,0:40,3282
2019/2/14,0:45,3263
2019/2/14,0:50,3248
2019/2/14,0:55,3233
2019/2/14,1:00,3225
2019/2/14,1:05,3223
2019/2/14,1:10,3215
2019/2/14,1:15,3209
2019/2/14,1:20,3192
2019/2/14,1:25,3186
2019/2/14,1:30,3183
2019/2/14,1:35,3173
2019/2/14,1:40,3160
2019/2/14,1:45,3151
2019/2/14,1:50,3134
2019/2/14,1:55,3132
2019/2/14,2:00,3118
2019/2/14,2:05,3134
2019/2/14,2:10,3125
2019/2/14,2:15,3115
2019/2/14,2:20,3123
2019/2/14,2:25,3113
2019/2/14,2:30,3104
2019/2/14,2:35,3102
2019/2/14,2:40,3104
2019/2/14,2:45,3093
2019/2/14,2:50,3087
2019/2/14,2:55,3089
2019/2/14,3:00,3086
2019/2/14,3:05,3084
2019/2/14,3:10,3083
2019/2/14,3:15,3081
2019/2/14,3:20,3076
2019/2/14,3:25,3075
2019/2/14,3:30,3068
2019/2/14,3:35,3060
2019/2/14,3:40,3061
2019/2/14,3:45,3058
2019/2/14,3:50,3059
2019/2/14,3:55,3071
2019/2/14,4:00,3071
2019/2/14,4:05,3080
2019/2/14,4:10,3079
2019/2/14,4:15,3088
2019/2/14,4:20,3089
2019/2/14,4:25,3088
2019/2/14,4:30,3101
2019/2/14,4:35,3112
2019/2/14,4:40,3126
2019/2/14,4:45,3122
2019/2/14,4:50,3138
2019/2/14,4:55,3154
2019/2/14,5:00,3185
2019/2/14,5:05,3208
2019/2/14,5:10,3241
2019/2/14,5:15,3256
2019/2/14,5:20,3274
2019/2/14,5:25,3303
2019/2/14,5:30,3332
2019/2/14,5:35,3358
2019/2/14,5:40,3381
2019/2/14,5:45,3409
2019/2/14,5:50,3433
2019/2/14,5:55,3472
2019/2/14,6:00,3533
2019/2/14,6:05,3596
2019/2/14,6:10,3683
2019/2/14,6:15,3729
2019/2/14,6:20,3757
2019/2/14,6:25,3810
2019/2/14,6:30,3861
2019/2/14,6:35,3911
2019/2/14,6:40,3945
2019/2/14,6:45,3979
2019/2/14,6:50,4029
2019/2/14,6:55,4050
2019/2/14,7:00,4048
2019/2/14,7:05,4078
2019/2/14,7:10,4114
2019/2/14,7:15,4158
2019/2/14,7:20,4173
2019/2/14,7:25,4197
2019/2/14,7:30,4208
2019/2/14,7:35,4244
2019/2/14,7:40,4233
2019/2/14,7:45,4259
2019/2/14,7:50,4259
2019/2/14,7:55,4253
2019/2/14,8:00,4279
2019/2/14,8:05,4325
2019/2/14,8:10,4323
2019/2/14,8:15,4361
2019/2/14,8:20,4356
2019/2/14,8:25,4385
2019/2/14,8:30,4391
2019/2/14,8:35,4434
2019/2/14,8:40,4432
2019/2/14,8:45,4450
2019/2/14,8:50,4455
2019/2/14,8:55,4480
2019/2/14,9:00,4470
2019/2/14,9:05,4501
2019/2/14,9:10,4518
2019/2/14,9:15,4517
2019/2/14,9:20,4509
2019/2/14,9:25,4520
2019/2/14,9:30,4520
2019/2/14,9:35,4527
2019/2/14,9:40,4531
2019/2/14,9:45,4526
2019/2/14,9:50,4530
2019/2/14,9:55,4522
2019/2/14,10:00,4512
2019/2/14,10:05,4490
2019/2/14,10:10,4477
2019/2/14,10:15,4500
2019/2/14,10:20,4484
2019/2/14,10:25,4481
2019/2/14,10:30,4444
2019/2/14,10:35,4437
2019/2/14,10:40,4428
2019/2/14,10:45,4412
2019/2/14,10:50,4420
2019/2/14,10:55,4409
2019/2/14,11:00,4388
2019/2/14,11:05,4386
2019/2/14,11:10,4357
2019/2/14,11:15,4347
2019/2/14,11:20,4322
2019/2/14,11:25,4342
2019/2/14,11:30,4312
2019/2/14,11:35,4321
2019/2/14,11:40,4317
2019/2/14,11:45,4311
2019/2/14,11:50,4290
2019/2/14,11:55,4281
2019/2/14,12:00,4244
2019/2/14,12:05,4177
2019/2/14,12:10,4153
2019/2/14,12:15,4139
2019/2/14,12:20,4101
2019/2/14,12:25,4098
2019/2/14,12:30,4079
2019/2/14,12:35,4068
2019/2/14,12:40,4051
2019/2/14,12:45,4063
2019/2/14,12:50,4066
2019/2/14,12:55,4090
2019/2/14,13:00,4119
2019/2/14,13:05,4160
2019/2/14,13:10,4171
2019/2/14,13:15,4183
2019/2/14,13:20,4166
2019/2/14,13:25,4183
2019/2/14,13:30,4172
2019/2/14,13:35,4163
2019/2/14,13:40,4158
2019/2/14,13:45,4163
2019/2/14,13:50,4150
2019/2/14,13:55,4142
2019/2/14,14:00,4145
2019/2/14,14:05,4136
2019/2/14,14:10,4134
2019/2/14,14:15,4146
2019/2/14,14:20,4130
2019/2/14,14:25,4133
2019/2/14,14:30,4123
2019/2/14,14:35,4128
2019/2/14,14:40,4119
2019/2/14,14:45,4119
2019/2/14,14:50,4104
2019/2/14,14:55,4098
2019/2/14,15:00,4096
2019/2/14,15:05,4069
2019/2/14,15:10,4061
2019/2/14,15:15,4067
2019/2/14,15:20,4068
2019/2/14,15:25,4086
2019/2/14,15:30,4101
2019/2/14,15:35,4104
2019/2/14,15:40,4120
2019/2/14,15:45,4129
2019/2/14,15:50,4146
2019/2/14,15:55,4158
2019/2/14,16:00,4166
2019/2/14,16:05,4184
2019/2/14,16:10,4186
2019/2/14,16:15,4206
2019/2/14,16:20,4205
2019/2/14,16:25,4241
2019/2/14,16:30,4238
2019/2/14,16:35,4265
2019/2/14,16:40,4272
2019/2/14,16:45,4297
2019/2/14,16:50,4321
2019/2/14,16:55,4348
2019/2/14,17:00,4366
2019/2/14,17:05,4405
2019/2/14,17:10,4431
2019/2/14,17:15,4476
2019/2/14,17:20,4499
2019/2/14,17:25,4551
2019/2/14,17:30,4570
2019/2/14,17:35,4591
2019/2/14,17:40,4615
2019/2/14,17:45,4631
2019/2/14,17:50,4657
2019/2/14,17:55,4663
2019/2/14,18:00,4663
2019/2/14,18:05,4657
2019/2/14,18:10,4663
2019/2/14,18:15,4655
2019/2/14,18:20,4662
2019/2/14,18:25,4683
2019/2/14,18:30,4680
2019/2/14,18:35,4686
2019/2/14,18:40,4671
2019/2/14,18:45,4679
2019/2/14,18:50,4666
2019/2/14,18:55,4678
2019/2/14,19:00,4668
2019/2/14,19:05,4646
2019/2/14,19:10,4628
2019/2/14,19:15,4627
2019/2/14,19:20,4625
2019/2/14,19:25,4620
2019/2/14,19:30,4601
2019/2/14,19:35,4587
2019/2/14,19:40,4586
2019/2/14,19:45,4588
2019/2/14,19:50,4588
2019/2/14,19:55,4584
2019/2/14,20:00,4572
2019/2/14,20:05,4548
2019/2/14,20:10,4540
2019/2/14,20:15,4537
2019/2/14,20:20,4519
2019/2/14,20:25,4519
2019/2/14,20:30,4513
2019/2/14,20:35,4496
2019/2/14,20:40,4487
2019/2/14,20:45,4489
2019/2/14,20:50,4472
2019/2/14,20:55,4471
2019/2/14,21:00,4447
2019/2/14,21:05,4428
2019/2/14,21:10,4406
2019/2/14,21:15,4395
2019/2/14,21:20,4375
2019/2/14,21:25,4360
2019/2/14,21:30,4340
2019/2/14,21:35,4323
2019/2/14,21:40,4313
2019/2/14,21:45,4293
2019/2/14,21:50,4270
2019/2/14,21:55,4242
2019/2/14,22:00,4207
2019/2/14,22:05,4227
2019/2/14,22:10,4215
2019/2/14,22:15,4186
2019/2/14,22:20,4168
2019/2/14,22:25,4136
2019/2/14,22:30,4092
2019/2/14,22:35,4072
2019/2/14,22:40,4049
2019/2/14,22:45,4025
2019/2/14,22:50,3977
2019/2/14,22:55,3949
2019/2/14,23:00,3936
2019/2/14,23:05,3931
2019/2/14,23:10,3940
2019/2/14,23:15,3914
2019/2/14,23:20,3879
2019/2/14,23:25,3838
2019/2/14,23:30,3830
2019/2/14,23:35,3793
2019/2/14,23:40,3765
2019/2/14,23:45,3748
2019/2/14,23:50,3707
2019/2/14,23:55,3669
