2019/10/19 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3712,17:00～18:00,10/19,8:40,16,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3197,17:00～18:00,10/19,8:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3712,17:00～18:00,10/19,8:40,16,86

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3197,17:00～18:00,10/19,8:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/10/19,0:00,2493,2486,70,3548
2019/10/19,1:00,2363,2355,69,3423
2019/10/19,2:00,2333,2326,68,3409
2019/10/19,3:00,2360,2349,69,3396
2019/10/19,4:00,2372,2378,69,3408
2019/10/19,5:00,2393,2402,69,3434
2019/10/19,6:00,2456,2465,70,3462
2019/10/19,7:00,2623,2647,74,3517
2019/10/19,8:00,2883,2834,81,3524
2019/10/19,9:00,3059,2926,82,3702
2019/10/19,10:00,3068,2998,80,3795
2019/10/19,11:00,3015,3011,78,3828
2019/10/19,12:00,3010,2913,77,3867
2019/10/19,13:00,3002,2953,77,3860
2019/10/19,14:00,2992,2953,79,3757
2019/10/19,15:00,2981,2962,80,3699
2019/10/19,16:00,3069,3035,82,3711
2019/10/19,17:00,3158,3197,85,3712
2019/10/19,18:00,3139,3153,82,3820
2019/10/19,19:00,3063,3070,80,3827
2019/10/19,20:00,2942,2948,76,3844
2019/10/19,21:00,2793,2813,72,3842
2019/10/19,22:00,2646,2670,70,3737
2019/10/19,23:00,2499,2518,69,3604

最大使用率(%),時間帯
85,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3670,18:00～19:00,10/19,17:40,21,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3016,18:00～19:00,10/19,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3618,17:00～18:00,10/19,17:40,21,82

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2992,17:00～18:00,10/19,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/10/19,0:00,2572,0
2019/10/19,0:05,2563,0
2019/10/19,0:10,2571,0
2019/10/19,0:15,2532,0
2019/10/19,0:20,2517,0
2019/10/19,0:25,2498,0
2019/10/19,0:30,2484,0
2019/10/19,0:35,2461,0
2019/10/19,0:40,2455,0
2019/10/19,0:45,2439,0
2019/10/19,0:50,2429,0
2019/10/19,0:55,2393,0
2019/10/19,1:00,2392,0
2019/10/19,1:05,2412,0
2019/10/19,1:10,2409,0
2019/10/19,1:15,2378,0
2019/10/19,1:20,2377,0
2019/10/19,1:25,2343,0
2019/10/19,1:30,2351,0
2019/10/19,1:35,2341,0
2019/10/19,1:40,2347,0
2019/10/19,1:45,2339,0
2019/10/19,1:50,2345,0
2019/10/19,1:55,2324,0
2019/10/19,2:00,2330,0
2019/10/19,2:05,2331,0
2019/10/19,2:10,2329,0
2019/10/19,2:15,2331,0
2019/10/19,2:20,2335,0
2019/10/19,2:25,2335,0
2019/10/19,2:30,2334,0
2019/10/19,2:35,2320,0
2019/10/19,2:40,2337,0
2019/10/19,2:45,2334,0
2019/10/19,2:50,2339,0
2019/10/19,2:55,2336,0
2019/10/19,3:00,2346,0
2019/10/19,3:05,2365,0
2019/10/19,3:10,2366,0
2019/10/19,3:15,2374,0
2019/10/19,3:20,2366,0
2019/10/19,3:25,2363,0
2019/10/19,3:30,2362,0
2019/10/19,3:35,2360,0
2019/10/19,3:40,2351,0
2019/10/19,3:45,2354,0
2019/10/19,3:50,2356,0
2019/10/19,3:55,2353,0
2019/10/19,4:00,2358,0
2019/10/19,4:05,2365,0
2019/10/19,4:10,2373,0
2019/10/19,4:15,2380,0
2019/10/19,4:20,2368,0
2019/10/19,4:25,2373,0
2019/10/19,4:30,2377,0
2019/10/19,4:35,2385,0
2019/10/19,4:40,2383,0
2019/10/19,4:45,2367,0
2019/10/19,4:50,2364,0
2019/10/19,4:55,2370,0
2019/10/19,5:00,2384,0
2019/10/19,5:05,2395,0
2019/10/19,5:10,2401,0
2019/10/19,5:15,2403,0
2019/10/19,5:20,2394,0
2019/10/19,5:25,2386,0
2019/10/19,5:30,2400,0
2019/10/19,5:35,2394,0
2019/10/19,5:40,2412,0
2019/10/19,5:45,2374,0
2019/10/19,5:50,2387,0
2019/10/19,5:55,2382,0
2019/10/19,6:00,2413,0
2019/10/19,6:05,2414,0
2019/10/19,6:10,2443,0
2019/10/19,6:15,2423,1
2019/10/19,6:20,2436,4
2019/10/19,6:25,2449,7
2019/10/19,6:30,2465,12
2019/10/19,6:35,2482,16
2019/10/19,6:40,2480,21
2019/10/19,6:45,2477,25
2019/10/19,6:50,2497,30
2019/10/19,6:55,2487,35
2019/10/19,7:00,2522,40
2019/10/19,7:05,2548,44
2019/10/19,7:10,2572,51
2019/10/19,7:15,2584,57
2019/10/19,7:20,2596,64
2019/10/19,7:25,2612,67
2019/10/19,7:30,2600,72
