2016/6/26 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4082,19:00～20:00,6/26,8:30,26,80

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3247,19:00～20:00,6/26,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/6/26,0:00,2508,0,61
2016/6/26,1:00,2349,0,58
2016/6/26,2:00,2260,0,55
2016/6/26,3:00,2251,0,55
2016/6/26,4:00,2227,0,55
2016/6/26,5:00,2173,0,53
2016/6/26,6:00,2229,0,55
2016/6/26,7:00,2373,0,58
2016/6/26,8:00,2624,0,64
2016/6/26,9:00,2864,0,70
2016/6/26,10:00,3014,0,74
2016/6/26,11:00,3086,0,76
2016/6/26,12:00,3145,0,77
2016/6/26,13:00,3116,0,76
2016/6/26,14:00,3173,0,78
2016/6/26,15:00,3185,0,78
2016/6/26,16:00,3179,0,78
2016/6/26,17:00,3218,0,79
2016/6/26,18:00,3247,0,80
2016/6/26,19:00,3328,0,82
2016/6/26,20:00,3233,0,79
2016/6/26,21:00,3044,0,75
2016/6/26,22:00,2851,0,70
2016/6/26,23:00,0,0,

最大使用率(%),時間帯
82,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5287,11:00～12:00,6/26,17:30,27,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4154,11:00～12:00,6/26,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/6/26,0:00,2624
2016/6/26,0:05,2578
2016/6/26,0:10,2569
2016/6/26,0:15,2560
2016/6/26,0:20,2553
2016/6/26,0:25,2533
2016/6/26,0:30,2490
2016/6/26,0:35,2469
2016/6/26,0:40,2463
2016/6/26,0:45,2444
2016/6/26,0:50,2416
2016/6/26,0:55,2394
2016/6/26,1:00,2408
2016/6/26,1:05,2401
2016/6/26,1:10,2375
2016/6/26,1:15,2374
2016/6/26,1:20,2370
2016/6/26,1:25,2371
2016/6/26,1:30,2338
2016/6/26,1:35,2319
2016/6/26,1:40,2327
2016/6/26,1:45,2322
2016/6/26,1:50,2302
2016/6/26,1:55,2287
2016/6/26,2:00,2295
2016/6/26,2:05,2275
2016/6/26,2:10,2273
2016/6/26,2:15,2272
2016/6/26,2:20,2259
2016/6/26,2:25,2250
2016/6/26,2:30,2248
2016/6/26,2:35,2261
2016/6/26,2:40,2251
2016/6/26,2:45,2255
2016/6/26,2:50,2229
2016/6/26,2:55,2253
2016/6/26,3:00,2257
2016/6/26,3:05,2243
2016/6/26,3:10,2254
2016/6/26,3:15,2262
2016/6/26,3:20,2245
2016/6/26,3:25,2260
2016/6/26,3:30,2260
2016/6/26,3:35,2249
2016/6/26,3:40,2247
2016/6/26,3:45,2246
2016/6/26,3:50,2243
2016/6/26,3:55,2247
2016/6/26,4:00,2244
2016/6/26,4:05,2253
2016/6/26,4:10,2246
2016/6/26,4:15,2252
2016/6/26,4:20,2236
2016/6/26,4:25,2231
2016/6/26,4:30,2221
2016/6/26,4:35,2215
2016/6/26,4:40,2200
2016/6/26,4:45,2219
2016/6/26,4:50,2206
2016/6/26,4:55,2197
2016/6/26,5:00,2184
2016/6/26,5:05,2185
2016/6/26,5:10,2183
2016/6/26,5:15,2192
2016/6/26,5:20,2175
2016/6/26,5:25,2169
2016/6/26,5:30,2152
2016/6/26,5:35,2164
2016/6/26,5:40,2169
2016/6/26,5:45,2170
2016/6/26,5:50,2169
2016/6/26,5:55,2169
2016/6/26,6:00,2188
2016/6/26,6:05,2208
2016/6/26,6:10,2212
2016/6/26,6:15,2208
2016/6/26,6:20,2204
2016/6/26,6:25,2211
2016/6/26,6:30,2238
2016/6/26,6:35,2248
2016/6/26,6:40,2252
2016/6/26,6:45,2256
2016/6/26,6:50,2251
2016/6/26,6:55,2278
2016/6/26,7:00,2277
2016/6/26,7:05,2307
2016/6/26,7:10,2307
2016/6/26,7:15,2299
2016/6/26,7:20,2349
2016/6/26,7:25,2351
2016/6/26,7:30,2367
2016/6/26,7:35,2396
2016/6/26,7:40,2427
2016/6/26,7:45,2454
2016/6/26,7:50,2463
2016/6/26,7:55,2478
2016/6/26,8:00,2508
2016/6/26,8:05,2520
2016/6/26,8:10,2509
2016/6/26,8:15,2574
2016/6/26,8:20,2597
2016/6/26,8:25,2617
2016/6/26,8:30,2630
2016/6/26,8:35,2647
2016/6/26,8:40,2684
2016/6/26,8:45,2693
2016/6/26,8:50,2739
2016/6/26,8:55,2777
2016/6/26,9:00,2796
2016/6/26,9:05,2783
2016/6/26,9:10,2798
2016/6/26,9:15,2809
2016/6/26,9:20,2845
2016/6/26,9:25,2859
2016/6/26,9:30,2879
2016/6/26,9:35,2901
2016/6/26,9:40,2906
2016/6/26,9:45,2918
2016/6/26,9:50,2933
2016/6/26,9:55,2938
2016/6/26,10:00,2927
2016/6/26,10:05,2942
2016/6/26,10:10,2965
2016/6/26,10:15,2977
2016/6/26,10:20,2971
2016/6/26,10:25,3014
2016/6/26,10:30,3054
2016/6/26,10:35,3048
2016/6/26,10:40,3038
2016/6/26,10:45,3067
2016/6/26,10:50,3088
2016/6/26,10:55,3077
2016/6/26,11:00,3050
2016/6/26,11:05,3061
2016/6/26,11:10,3069
2016/6/26,11:15,3074
2016/6/26,11:20,3082
2016/6/26,11:25,3093
2016/6/26,11:30,3079
2016/6/26,11:35,3095
2016/6/26,11:40,3098
2016/6/26,11:45,3087
2016/6/26,11:50,3113
2016/6/26,11:55,3131
2016/6/26,12:00,3127
2016/6/26,12:05,3140
2016/6/26,12:10,3181
2016/6/26,12:15,3194
2016/6/26,12:20,3184
2016/6/26,12:25,3200
2016/6/26,12:30,3148
2016/6/26,12:35,3128
2016/6/26,12:40,3103
2016/6/26,12:45,3140
2016/6/26,12:50,3123
2016/6/26,12:55,3072
2016/6/26,13:00,3100
2016/6/26,13:05,3095
2016/6/26,13:10,3093
2016/6/26,13:15,3104
2016/6/26,13:20,3091
2016/6/26,13:25,3122
2016/6/26,13:30,3140
2016/6/26,13:35,3152
2016/6/26,13:40,3129
2016/6/26,13:45,3121
2016/6/26,13:50,3122
2016/6/26,13:55,3127
2016/6/26,14:00,3165
2016/6/26,14:05,3185
2016/6/26,14:10,3159
2016/6/26,14:15,3162
2016/6/26,14:20,3179
2016/6/26,14:25,3185
2016/6/26,14:30,3174
2016/6/26,14:35,3187
2016/6/26,14:40,3179
2016/6/26,14:45,3181
2016/6/26,14:50,3163
2016/6/26,14:55,3158
2016/6/26,15:00,3157
2016/6/26,15:05,3169
2016/6/26,15:10,3190
2016/6/26,15:15,3188
2016/6/26,15:20,3172
2016/6/26,15:25,3166
2016/6/26,15:30,3171
2016/6/26,15:35,3183
2016/6/26,15:40,3210
2016/6/26,15:45,3196
2016/6/26,15:50,3221
2016/6/26,15:55,3199
2016/6/26,16:00,3174
2016/6/26,16:05,3177
2016/6/26,16:10,3177
2016/6/26,16:15,3157
2016/6/26,16:20,3146
2016/6/26,16:25,3172
2016/6/26,16:30,3157
2016/6/26,16:35,3179
2016/6/26,16:40,3187
2016/6/26,16:45,3199
2016/6/26,16:50,3205
2016/6/26,16:55,3220
2016/6/26,17:00,3223
2016/6/26,17:05,3218
2016/6/26,17:10,3226
2016/6/26,17:15,3205
2016/6/26,17:20,3193
2016/6/26,17:25,3227
2016/6/26,17:30,3220
2016/6/26,17:35,3215
2016/6/26,17:40,3213
2016/6/26,17:45,3214
2016/6/26,17:50,3230
2016/6/26,17:55,3233
2016/6/26,18:00,3234
2016/6/26,18:05,3230
2016/6/26,18:10,3227
2016/6/26,18:15,3240
2016/6/26,18:20,3230
2016/6/26,18:25,3251
2016/6/26,18:30,3234
2016/6/26,18:35,3252
2016/6/26,18:40,3249
2016/6/26,18:45,3264
2016/6/26,18:50,3272
2016/6/26,18:55,3280
2016/6/26,19:00,3299
2016/6/26,19:05,3316
2016/6/26,19:10,3342
2016/6/26,19:15,3344
2016/6/26,19:20,3350
2016/6/26,19:25,3351
2016/6/26,19:30,3343
2016/6/26,19:35,3343
2016/6/26,19:40,3342
2016/6/26,19:45,3320
2016/6/26,19:50,3294
2016/6/26,19:55,3297
2016/6/26,20:00,3301
2016/6/26,20:05,3284
2016/6/26,20:10,3278
2016/6/26,20:15,3277
2016/6/26,20:20,3242
2016/6/26,20:25,3237
2016/6/26,20:30,3214
2016/6/26,20:35,3215
2016/6/26,20:40,3195
2016/6/26,20:45,3206
2016/6/26,20:50,3178
2016/6/26,20:55,3169
2016/6/26,21:00,3152
2016/6/26,21:05,3155
2016/6/26,21:10,3112
2016/6/26,21:15,3086
2016/6/26,21:20,3065
2016/6/26,21:25,3049
2016/6/26,21:30,3034
2016/6/26,21:35,3010
2016/6/26,21:40,2994
2016/6/26,21:45,2984
2016/6/26,21:50,2952
2016/6/26,21:55,2942
2016/6/26,22:00,2916
2016/6/26,22:05,2918
2016/6/26,22:10,2897
2016/6/26,22:15,2905
2016/6/26,22:20,2878
2016/6/26,22:25,2868
2016/6/26,22:30,2858
2016/6/26,22:35,2826
2016/6/26,22:40,2809
2016/6/26,22:45,2803
2016/6/26,22:50,2796
2016/6/26,22:55,2743
2016/6/26,23:00,2734
2016/6/26,23:05,2733
2016/6/26,23:10,2728
2016/6/26,23:15,2702
2016/6/26,23:20,2684
2016/6/26,23:25,2663
2016/6/26,23:30,2640
2016/6/26,23:35,2603
2016/6/26,23:40,2595
2016/6/26,23:45,2584
2016/6/26,23:50,2545
2016/6/26,23:55,2536

