2020/8/31 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5906,14:00～15:00,8/31,8:40,11,90

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5321,14:00～15:00,8/31,8:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5633,16:00～17:00,8/31,8:40,7,93

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
5266,16:00～17:00,8/31,8:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/8/31,0:00,3003,2984,58,5108
2020/8/31,1:00,2787,2782,54,5068
2020/8/31,2:00,2675,2687,53,5042
2020/8/31,3:00,2648,2662,52,5051
2020/8/31,4:00,2667,2683,52,5058
2020/8/31,5:00,2738,2744,54,5023
2020/8/31,6:00,3020,3043,57,5223
2020/8/31,7:00,3527,3655,65,5404
2020/8/31,8:00,4097,4383,71,5747
2020/8/31,9:00,4455,4853,76,5828
2020/8/31,10:00,4705,5061,79,5932
2020/8/31,11:00,4908,5206,81,6006
2020/8/31,12:00,4857,5166,81,5987
2020/8/31,13:00,4913,5270,82,5983
2020/8/31,14:00,4920,5321,83,5906
2020/8/31,15:00,4853,5292,84,5738
2020/8/31,16:00,4722,5266,83,5633
2020/8/31,17:00,4451,4972,80,5550
2020/8/31,18:00,4282,4826,78,5464
2020/8/31,19:00,4016,4586,74,5415
2020/8/31,20:00,3742,4236,70,5324
2020/8/31,21:00,3490,3964,66,5236
2020/8/31,22:00,3294,3741,65,5024
2020/8/31,23:00,3071,3437,60,5037

最大使用率(%),時間帯
84,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5354,14:00～15:00,8/31,17:40,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4410,16:00～17:00,8/31,17:40
