2018/11/28 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4448,17:00～18:00,11/28,8:30,21,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3685,17:00～18:00,11/28,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2018/11/28,0:00,2732,2697,61
2018/11/28,1:00,2614,2593,58
2018/11/28,2:00,2585,2581,58
2018/11/28,3:00,2597,2597,58
2018/11/28,4:00,2640,2640,59
2018/11/28,5:00,2762,2779,62
2018/11/28,6:00,3045,3090,68
2018/11/28,7:00,3259,3338,73
2018/11/28,8:00,3439,3551,77
2018/11/28,9:00,3530,3641,79
2018/11/28,10:00,3479,3587,78
2018/11/28,11:00,3439,3489,77
2018/11/28,12:00,3295,3226,74
2018/11/28,13:00,3438,3377,77
2018/11/28,14:00,3447,3379,77
2018/11/28,15:00,3419,3404,76
2018/11/28,16:00,3589,3535,80
2018/11/28,17:00,3669,3685,82
2018/11/28,18:00,3598,3595,80
2018/11/28,19:00,3483,3490,78
2018/11/28,20:00,3342,3375,75
2018/11/28,21:00,3191,3237,71
2018/11/28,22:00,3049,3113,68
2018/11/28,23:00,2840,2914,63

最大使用率(%),時間帯
82,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4491,17:00～18:00,11/28,17:30,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3773,17:00～18:00,11/28,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2018/11/28,0:00,2840
2018/11/28,0:05,2803
2018/11/28,0:10,2783
2018/11/28,0:15,2765
2018/11/28,0:20,2757
2018/11/28,0:25,2732
2018/11/28,0:30,2720
2018/11/28,0:35,2710
2018/11/28,0:40,2688
2018/11/28,0:45,2673
2018/11/28,0:50,2667
2018/11/28,0:55,2643
2018/11/28,1:00,2644
2018/11/28,1:05,2637
2018/11/28,1:10,2632
2018/11/28,1:15,2616
2018/11/28,1:20,2620
2018/11/28,1:25,2605
2018/11/28,1:30,2612
2018/11/28,1:35,2613
2018/11/28,1:40,2608
2018/11/28,1:45,2602
2018/11/28,1:50,2588
2018/11/28,1:55,2592
2018/11/28,2:00,2596
2018/11/28,2:05,2581
2018/11/28,2:10,2580
2018/11/28,2:15,2580
2018/11/28,2:20,2584
2018/11/28,2:25,2579
2018/11/28,2:30,2580
2018/11/28,2:35,2591
2018/11/28,2:40,2586
2018/11/28,2:45,2585
2018/11/28,2:50,2588
2018/11/28,2:55,2597
2018/11/28,3:00,2585
2018/11/28,3:05,2600
2018/11/28,3:10,2590
2018/11/28,3:15,2603
2018/11/28,3:20,2594
2018/11/28,3:25,2589
2018/11/28,3:30,2587
2018/11/28,3:35,2601
2018/11/28,3:40,2602
2018/11/28,3:45,2598
2018/11/28,3:50,2603
2018/11/28,3:55,2612
2018/11/28,4:00,2614
2018/11/28,4:05,2624
2018/11/28,4:10,2618
2018/11/28,4:15,2624
2018/11/28,4:20,2638
2018/11/28,4:25,2631
2018/11/28,4:30,2642
2018/11/28,4:35,2659
2018/11/28,4:40,2654
2018/11/28,4:45,2648
2018/11/28,4:50,2658
2018/11/28,4:55,2674
