2020/2/10 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5340,9:00～10:00,2/10,8:40,14,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4704,9:00～10:00,2/10,8:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5006,18:00～19:00,2/10,8:40,10,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4567,18:00～19:00,2/10,8:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/2/10,0:00,3206,3203,67,4769
2020/2/10,1:00,3052,3049,64,4746
2020/2/10,2:00,2989,2994,63,4730
2020/2/10,3:00,2958,2967,62,4727
2020/2/10,4:00,2995,3020,63,4723
2020/2/10,5:00,3232,3292,68,4749
2020/2/10,6:00,3766,3868,78,4814
2020/2/10,7:00,4197,4262,82,5108
2020/2/10,8:00,4567,4568,86,5276
2020/2/10,9:00,4637,4704,86,5340
2020/2/10,10:00,4408,4619,80,5490
2020/2/10,11:00,4202,4535,76,5471
2020/2/10,12:00,3920,4275,71,5470
2020/2/10,13:00,3946,4239,72,5465
2020/2/10,14:00,3892,4078,72,5390
2020/2/10,15:00,3893,4021,74,5207
2020/2/10,16:00,4029,4193,80,5003
2020/2/10,17:00,4277,4519,85,4976
2020/2/10,18:00,4364,4567,87,5006
2020/2/10,19:00,4296,4454,85,5034
2020/2/10,20:00,4190,4348,83,4998
2020/2/10,21:00,4042,4176,81,4957
2020/2/10,22:00,3837,3950,79,4819
2020/2/10,23:00,3608,3688,75,4759

最大使用率(%),時間帯
87,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4917,18:00～19:00,2/10,17:40,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4136,18:00～19:00,2/10,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4917,18:00～19:00,2/10,17:40,17,85

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4199,18:00～19:00,2/10,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/2/10,0:00,3330,0
2020/2/10,0:05,3307,0
2020/2/10,0:10,3293,0
2020/2/10,0:15,3270,0
2020/2/10,0:20,3233,0
2020/2/10,0:25,3235,0
2020/2/10,0:30,3189,0
2020/2/10,0:35,3163,0
2020/2/10,0:40,3139,0
2020/2/10,0:45,3120,0
2020/2/10,0:50,3108,0
2020/2/10,0:55,3088,0
2020/2/10,1:00,3081,0
2020/2/10,1:05,3096,0
2020/2/10,1:10,3088,0
2020/2/10,1:15,3067,0
2020/2/10,1:20,3069,0
2020/2/10,1:25,3050,0
2020/2/10,1:30,3047,0
2020/2/10,1:35,3025,0
2020/2/10,1:40,3043,0
2020/2/10,1:45,3022,0
2020/2/10,1:50,3022,0
2020/2/10,1:55,3017,0
2020/2/10,2:00,3003,0
2020/2/10,2:05,3009,0
2020/2/10,2:10,3000,0
2020/2/10,2:15,3009,0
2020/2/10,2:20,2992,0
2020/2/10,2:25,2980,0
2020/2/10,2:30,2971,0
2020/2/10,2:35,3005,0
2020/2/10,2:40,2992,0
2020/2/10,2:45,2976,0
2020/2/10,2:50,2972,0
2020/2/10,2:55,2963,0
2020/2/10,3:00,2969,0
2020/2/10,3:05,2976,0
2020/2/10,3:10,2970,0
2020/2/10,3:15,2960,0
