2020/3/22 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3784,18:00～19:00,3/22,8:40,27,78

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2982,18:00～19:00,3/22,8:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3784,18:00～19:00,3/22,8:40,27,78

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2982,18:00～19:00,3/22,8:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/3/22,0:00,2376,2382,64,3681
2020/3/22,1:00,2287,2293,63,3593
2020/3/22,2:00,2283,2294,64,3545
2020/3/22,3:00,2292,2297,65,3526
2020/3/22,4:00,2297,2306,65,3533
2020/3/22,5:00,2308,2291,66,3492
2020/3/22,6:00,2298,2293,67,3403
2020/3/22,7:00,2374,2401,68,3459
2020/3/22,8:00,2500,2574,70,3571
2020/3/22,9:00,2563,2659,64,3973
2020/3/22,10:00,2594,2676,62,4140
2020/3/22,11:00,2609,2658,62,4193
2020/3/22,12:00,2596,2616,63,4082
2020/3/22,13:00,2591,2589,67,3845
2020/3/22,14:00,2557,2580,70,3623
2020/3/22,15:00,2495,2607,70,3540
2020/3/22,16:00,2516,2639,69,3595
2020/3/22,17:00,2705,2778,73,3699
2020/3/22,18:00,2938,2982,77,3784
2020/3/22,19:00,2917,2951,76,3797
2020/3/22,20:00,2827,2877,73,3863
2020/3/22,21:00,2704,2764,70,3859
2020/3/22,22:00,2569,2631,66,3880
2020/3/22,23:00,2449,2504,63,3854

最大使用率(%),時間帯
77,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4609,10:00～11:00,3/22,17:40,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3598,18:00～19:00,3/22,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4248,18:00～19:00,3/22,17:40,16,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3673,18:00～19:00,3/22,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/3/22,0:00,2457,0
2020/3/22,0:05,2456,0
2020/3/22,0:10,2426,0
2020/3/22,0:15,2414,0
2020/3/22,0:20,2397,0
2020/3/22,0:25,2380,0
2020/3/22,0:30,2364,0
2020/3/22,0:35,2341,0
2020/3/22,0:40,2326,0
2020/3/22,0:45,2328,0
2020/3/22,0:50,2318,0
2020/3/22,0:55,2309,0
2020/3/22,1:00,2297,0
2020/3/22,1:05,2293,0
2020/3/22,1:10,2300,0
2020/3/22,1:15,2293,0
2020/3/22,1:20,2283,0
2020/3/22,1:25,2293,0
2020/3/22,1:30,2293,0
2020/3/22,1:35,2280,0
2020/3/22,1:40,2282,0
2020/3/22,1:45,2277,0
2020/3/22,1:50,2274,0
2020/3/22,1:55,2277,0
2020/3/22,2:00,2282,0
2020/3/22,2:05,2286,0
2020/3/22,2:10,2281,0
2020/3/22,2:15,2274,0
2020/3/22,2:20,2267,0
2020/3/22,2:25,2281,0
2020/3/22,2:30,2278,0
2020/3/22,2:35,2292,0
2020/3/22,2:40,2291,0
2020/3/22,2:45,2285,0
2020/3/22,2:50,2288,0
2020/3/22,2:55,2293,0
2020/3/22,3:00,2282,0
2020/3/22,3:05,2306,0
2020/3/22,3:10,2304,0
2020/3/22,3:15,2299,0
2020/3/22,3:20,2296,0
2020/3/22,3:25,2283,0
2020/3/22,3:30,2272,0
2020/3/22,3:35,2288,0
2020/3/22,3:40,2291,0
2020/3/22,3:45,2285,0
2020/3/22,3:50,2297,0
2020/3/22,3:55,2296,0
2020/3/22,4:00,2298,0
2020/3/22,4:05,2302,0
2020/3/22,4:10,2292,0
2020/3/22,4:15,2298,0
2020/3/22,4:20,2284,0
2020/3/22,4:25,2290,0
2020/3/22,4:30,2285,0
2020/3/22,4:35,2298,0
2020/3/22,4:40,2292,0
2020/3/22,4:45,2304,0
2020/3/22,4:50,2310,0
2020/3/22,4:55,2308,0
2020/3/22,5:00,2315,0
2020/3/22,5:05,2323,0
2020/3/22,5:10,2318,0
2020/3/22,5:15,2323,0
2020/3/22,5:20,2314,0
2020/3/22,5:25,2320,0
2020/3/22,5:30,2312,0
2020/3/22,5:35,2302,0
2020/3/22,5:40,2305,0
2020/3/22,5:45,2300,0
2020/3/22,5:50,2286,0
2020/3/22,5:55,2276,0
2020/3/22,6:00,2302,0
2020/3/22,6:05,2299,0
2020/3/22,6:10,2299,3
2020/3/22,6:15,2286,8
2020/3/22,6:20,2299,15
2020/3/22,6:25,2273,26
2020/3/22,6:30,2291,39
2020/3/22,6:35,2297,53
2020/3/22,6:40,2298,69
2020/3/22,6:45,2302,88
2020/3/22,6:50,2312,106
2020/3/22,6:55,2317,124
2020/3/22,7:00,2306,144
2020/3/22,7:05,2325,166
2020/3/22,7:10,2327,187
2020/3/22,7:15,2340,209
2020/3/22,7:20,2339,233
2020/3/22,7:25,2380,258
2020/3/22,7:30,2376,282
2020/3/22,7:35,2401,305
2020/3/22,7:40,2408,329
2020/3/22,7:45,2416,352
2020/3/22,7:50,2441,377
2020/3/22,7:55,2434,403
2020/3/22,8:00,2460,430
2020/3/22,8:05,2470,455
2020/3/22,8:10,2472,482
2020/3/22,8:15,2484,513
2020/3/22,8:20,2492,540
2020/3/22,8:25,2498,563
2020/3/22,8:30,2500,589
2020/3/22,8:35,2524,619
2020/3/22,8:40,2512,648
2020/3/22,8:45,2528,674
2020/3/22,8:50,2525,700
2020/3/22,8:55,2539,730
2020/3/22,9:00,2532,756
2020/3/22,9:05,2549,780
2020/3/22,9:10,2547,802
2020/3/22,9:15,2558,822
2020/3/22,9:20,2549,842
2020/3/22,9:25,2564,861
2020/3/22,9:30,2559,879
2020/3/22,9:35,2581,896
2020/3/22,9:40,2561,913
2020/3/22,9:45,2580,929
2020/3/22,9:50,2593,945
2020/3/22,9:55,2579,959
2020/3/22,10:00,2587,972
2020/3/22,10:05,2600,985
2020/3/22,10:10,2586,997
2020/3/22,10:15,2595,1006
2020/3/22,10:20,2591,1017
2020/3/22,10:25,2591,1023
2020/3/22,10:30,2587,1030
2020/3/22,10:35,2594,1037
