2018/7/24 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
6004,14:00～15:00,7/24,8:30,9,91

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5506,14:00～15:00,7/24,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2018/7/24,0:00,3565,3548,59
2018/7/24,1:00,3286,3279,54
2018/7/24,2:00,3121,3128,51
2018/7/24,3:00,3044,3050,50
2018/7/24,4:00,3032,3027,50
2018/7/24,5:00,3071,3078,51
2018/7/24,6:00,3331,3390,55
2018/7/24,7:00,3769,3840,62
2018/7/24,8:00,4378,4442,72
2018/7/24,9:00,4888,4948,81
2018/7/24,10:00,5141,5139,85
2018/7/24,11:00,5314,5308,88
2018/7/24,12:00,5273,5288,87
2018/7/24,13:00,5447,5480,90
2018/7/24,14:00,5503,5506,91
2018/7/24,15:00,5505,5423,91
2018/7/24,16:00,5488,5378,91
2018/7/24,17:00,5284,5113,88
2018/7/24,18:00,5138,5015,85
2018/7/24,19:00,5016,4921,83
2018/7/24,20:00,4745,4592,79
2018/7/24,21:00,4451,4299,74
2018/7/24,22:00,4203,4067,70
2018/7/24,23:00,3888,3724,64

最大使用率(%),時間帯
91,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5636,14:00～15:00,7/24,17:30,6,94

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5194,14:00～15:00,7/24,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2018/7/24,0:00,3717
2018/7/24,0:05,3675
2018/7/24,0:10,3672
2018/7/24,0:15,3643
2018/7/24,0:20,3612
2018/7/24,0:25,3581
2018/7/24,0:30,3547
2018/7/24,0:35,3521
2018/7/24,0:40,3491
2018/7/24,0:45,3460
2018/7/24,0:50,3436
2018/7/24,0:55,3424
2018/7/24,1:00,3399
2018/7/24,1:05,3379
2018/7/24,1:10,3352
2018/7/24,1:15,3314
2018/7/24,1:20,3306
2018/7/24,1:25,3287
2018/7/24,1:30,3279
2018/7/24,1:35,3259
2018/7/24,1:40,3234
2018/7/24,1:45,3213
2018/7/24,1:50,3207
2018/7/24,1:55,3202
2018/7/24,2:00,3190
2018/7/24,2:05,3161
2018/7/24,2:10,3159
2018/7/24,2:15,3135
2018/7/24,2:20,3120
2018/7/24,2:25,3116
2018/7/24,2:30,3117
2018/7/24,2:35,3113
2018/7/24,2:40,3099
2018/7/24,2:45,3087
2018/7/24,2:50,3074
2018/7/24,2:55,3082
2018/7/24,3:00,3061
2018/7/24,3:05,3063
2018/7/24,3:10,3072
2018/7/24,3:15,3063
2018/7/24,3:20,3042
2018/7/24,3:25,3041
2018/7/24,3:30,3039
2018/7/24,3:35,3044
2018/7/24,3:40,3030
2018/7/24,3:45,3032
2018/7/24,3:50,3029
2018/7/24,3:55,3019
2018/7/24,4:00,3025
2018/7/24,4:05,3025
2018/7/24,4:10,3031
2018/7/24,4:15,3028
2018/7/24,4:20,3035
2018/7/24,4:25,3028
2018/7/24,4:30,3029
2018/7/24,4:35,3028
2018/7/24,4:40,3049
2018/7/24,4:45,3039
2018/7/24,4:50,3036
2018/7/24,4:55,3029
2018/7/24,5:00,3029
2018/7/24,5:05,3040
2018/7/24,5:10,3051
2018/7/24,5:15,3042
2018/7/24,5:20,3062
2018/7/24,5:25,3066
2018/7/24,5:30,3068
2018/7/24,5:35,3072
2018/7/24,5:40,3093
2018/7/24,5:45,3085
2018/7/24,5:50,3110
2018/7/24,5:55,3131
2018/7/24,6:00,3168
2018/7/24,6:05,3201
2018/7/24,6:10,3244
2018/7/24,6:15,3259
2018/7/24,6:20,3265
2018/7/24,6:25,3298
2018/7/24,6:30,3335
2018/7/24,6:35,3374
2018/7/24,6:40,3427
2018/7/24,6:45,3415
2018/7/24,6:50,3467
2018/7/24,6:55,3516
2018/7/24,7:00,3528
2018/7/24,7:05,3599
2018/7/24,7:10,3649
2018/7/24,7:15,3683
2018/7/24,7:20,3709
2018/7/24,7:25,3751
2018/7/24,7:30,3779
2018/7/24,7:35,3825
2018/7/24,7:40,3862
2018/7/24,7:45,3920
2018/7/24,7:50,3949
2018/7/24,7:55,3977
2018/7/24,8:00,4039
2018/7/24,8:05,4114
2018/7/24,8:10,4169
2018/7/24,8:15,4245
2018/7/24,8:20,4288
2018/7/24,8:25,4370
2018/7/24,8:30,4430
2018/7/24,8:35,4478
2018/7/24,8:40,4525
2018/7/24,8:45,4584
2018/7/24,8:50,4630
2018/7/24,8:55,4666
2018/7/24,9:00,4712
