2016/5/17 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3889,11:00～12:00,5/17,8:30,9,92

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3578,11:00～12:00,5/17,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/5/17,0:00,2493,0,64
2016/5/17,1:00,2358,0,61
2016/5/17,2:00,2338,0,60
2016/5/17,3:00,2372,0,61
2016/5/17,4:00,2411,0,62
2016/5/17,5:00,2474,0,64
2016/5/17,6:00,2667,0,69
2016/5/17,7:00,2936,0,75
2016/5/17,8:00,3232,0,83
2016/5/17,9:00,3516,0,90
2016/5/17,10:00,3598,0,93
2016/5/17,11:00,3618,0,93
2016/5/17,12:00,3436,0,88
2016/5/17,13:00,3573,0,92
2016/5/17,14:00,3589,0,92
2016/5/17,15:00,3529,0,91
2016/5/17,16:00,3517,0,90
2016/5/17,17:00,3444,0,89
2016/5/17,18:00,3423,0,88
2016/5/17,19:00,3319,0,85
2016/5/17,20:00,3134,0,81
2016/5/17,21:00,2955,0,76
2016/5/17,22:00,2871,0,74
2016/5/17,23:00,0,0,

最大使用率(%),時間帯
93,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4459,13:00～14:00,5/17,17:30,26,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3549,13:00～14:00,5/17,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/5/17,0:00,2586
2016/5/17,0:05,2575
2016/5/17,0:10,2561
2016/5/17,0:15,2535
2016/5/17,0:20,2527
2016/5/17,0:25,2493
2016/5/17,0:30,2470
2016/5/17,0:35,2462
2016/5/17,0:40,2457
2016/5/17,0:45,2433
2016/5/17,0:50,2417
2016/5/17,0:55,2397
2016/5/17,1:00,2406
2016/5/17,1:05,2390
2016/5/17,1:10,2389
2016/5/17,1:15,2365
2016/5/17,1:20,2361
2016/5/17,1:25,2357
2016/5/17,1:30,2346
2016/5/17,1:35,2340
2016/5/17,1:40,2338
2016/5/17,1:45,2337
2016/5/17,1:50,2337
2016/5/17,1:55,2334
2016/5/17,2:00,2324
2016/5/17,2:05,2334
2016/5/17,2:10,2337
2016/5/17,2:15,2326
2016/5/17,2:20,2332
2016/5/17,2:25,2335
2016/5/17,2:30,2333
2016/5/17,2:35,2329
2016/5/17,2:40,2338
2016/5/17,2:45,2355
2016/5/17,2:50,2363
2016/5/17,2:55,2348
2016/5/17,3:00,2344
2016/5/17,3:05,2352
2016/5/17,3:10,2366
2016/5/17,3:15,2357
2016/5/17,3:20,2364
2016/5/17,3:25,2362
2016/5/17,3:30,2371
2016/5/17,3:35,2375
2016/5/17,3:40,2383
2016/5/17,3:45,2393
2016/5/17,3:50,2401
2016/5/17,3:55,2396
2016/5/17,4:00,2388
2016/5/17,4:05,2408
2016/5/17,4:10,2400
2016/5/17,4:15,2410
2016/5/17,4:20,2415
2016/5/17,4:25,2397
2016/5/17,4:30,2411
2016/5/17,4:35,2404
2016/5/17,4:40,2418
2016/5/17,4:45,2427
2016/5/17,4:50,2436
2016/5/17,4:55,2421
2016/5/17,5:00,2428
2016/5/17,5:05,2450
2016/5/17,5:10,2450
2016/5/17,5:15,2458
2016/5/17,5:20,2456
2016/5/17,5:25,2470
2016/5/17,5:30,2475
2016/5/17,5:35,2473
2016/5/17,5:40,2483
2016/5/17,5:45,2511
2016/5/17,5:50,2512
2016/5/17,5:55,2528
2016/5/17,6:00,2550
2016/5/17,6:05,2578
2016/5/17,6:10,2600
2016/5/17,6:15,2607
2016/5/17,6:20,2620
2016/5/17,6:25,2647
2016/5/17,6:30,2679
2016/5/17,6:35,2711
2016/5/17,6:40,2725
2016/5/17,6:45,2746
2016/5/17,6:50,2763
2016/5/17,6:55,2775
2016/5/17,7:00,2801
2016/5/17,7:05,2849
2016/5/17,7:10,2882
2016/5/17,7:15,2892
2016/5/17,7:20,2916
2016/5/17,7:25,2937
2016/5/17,7:30,2957
2016/5/17,7:35,2988
2016/5/17,7:40,2998
2016/5/17,7:45,2999
2016/5/17,7:50,2992
2016/5/17,7:55,3022
2016/5/17,8:00,3058
2016/5/17,8:05,3096
2016/5/17,8:10,3123
2016/5/17,8:15,3151
2016/5/17,8:20,3172
2016/5/17,8:25,3213
2016/5/17,8:30,3245
2016/5/17,8:35,3279
2016/5/17,8:40,3311
2016/5/17,8:45,3343
2016/5/17,8:50,3372
2016/5/17,8:55,3421
2016/5/17,9:00,3432
2016/5/17,9:05,3465
2016/5/17,9:10,3475
2016/5/17,9:15,3475
2016/5/17,9:20,3489
2016/5/17,9:25,3515
2016/5/17,9:30,3525
2016/5/17,9:35,3535
2016/5/17,9:40,3548
2016/5/17,9:45,3562
2016/5/17,9:50,3574
2016/5/17,9:55,3598
2016/5/17,10:00,3589
2016/5/17,10:05,3582
2016/5/17,10:10,3572
2016/5/17,10:15,3592
2016/5/17,10:20,3586
2016/5/17,10:25,3605
2016/5/17,10:30,3597
2016/5/17,10:35,3611
2016/5/17,10:40,3610
2016/5/17,10:45,3606
2016/5/17,10:50,3614
2016/5/17,10:55,3612
2016/5/17,11:00,3614
2016/5/17,11:05,3625
2016/5/17,11:10,3620
2016/5/17,11:15,3628
2016/5/17,11:20,3622
2016/5/17,11:25,3618
2016/5/17,11:30,3606
2016/5/17,11:35,3621
2016/5/17,11:40,3623
2016/5/17,11:45,3627
2016/5/17,11:50,3616
2016/5/17,11:55,3592
2016/5/17,12:00,3557
2016/5/17,12:05,3485
2016/5/17,12:10,3466
2016/5/17,12:15,3439
2016/5/17,12:20,3414
2016/5/17,12:25,3401
2016/5/17,12:30,3387
2016/5/17,12:35,3393
2016/5/17,12:40,3395
2016/5/17,12:45,3405
2016/5/17,12:50,3424
2016/5/17,12:55,3463
2016/5/17,13:00,3500
2016/5/17,13:05,3555
2016/5/17,13:10,3586
2016/5/17,13:15,3581
2016/5/17,13:20,3569
2016/5/17,13:25,3582
2016/5/17,13:30,3580
2016/5/17,13:35,3576
2016/5/17,13:40,3585
2016/5/17,13:45,3575
2016/5/17,13:50,3589
2016/5/17,13:55,3597
2016/5/17,14:00,3607
2016/5/17,14:05,3610
2016/5/17,14:10,3600
2016/5/17,14:15,3601
2016/5/17,14:20,3585
2016/5/17,14:25,3581
2016/5/17,14:30,3575
2016/5/17,14:35,3592
2016/5/17,14:40,3587
2016/5/17,14:45,3580
2016/5/17,14:50,3573
2016/5/17,14:55,3572
2016/5/17,15:00,3551
2016/5/17,15:05,3521
2016/5/17,15:10,3514
2016/5/17,15:15,3524
2016/5/17,15:20,3524
2016/5/17,15:25,3550
2016/5/17,15:30,3546
2016/5/17,15:35,3533
2016/5/17,15:40,3530
2016/5/17,15:45,3525
2016/5/17,15:50,3515
2016/5/17,15:55,3520
2016/5/17,16:00,3514
2016/5/17,16:05,3527
2016/5/17,16:10,3519
2016/5/17,16:15,3525
2016/5/17,16:20,3521
2016/5/17,16:25,3520
2016/5/17,16:30,3518
2016/5/17,16:35,3529
2016/5/17,16:40,3522
2016/5/17,16:45,3509
2016/5/17,16:50,3498
2016/5/17,16:55,3499
2016/5/17,17:00,3472
2016/5/17,17:05,3461
2016/5/17,17:10,3461
2016/5/17,17:15,3461
2016/5/17,17:20,3449
2016/5/17,17:25,3445
2016/5/17,17:30,3429
2016/5/17,17:35,3437
2016/5/17,17:40,3438
2016/5/17,17:45,3424
2016/5/17,17:50,3428
2016/5/17,17:55,3423
2016/5/17,18:00,3422
2016/5/17,18:05,3432
2016/5/17,18:10,3418
2016/5/17,18:15,3423
2016/5/17,18:20,3416
2016/5/17,18:25,3424
2016/5/17,18:30,3425
2016/5/17,18:35,3421
2016/5/17,18:40,3422
2016/5/17,18:45,3427
2016/5/17,18:50,3421
2016/5/17,18:55,3431
2016/5/17,19:00,3408
2016/5/17,19:05,3403
2016/5/17,19:10,3378
2016/5/17,19:15,3357
2016/5/17,19:20,3331
2016/5/17,19:25,3333
2016/5/17,19:30,3303
2016/5/17,19:35,3295
2016/5/17,19:40,3275
2016/5/17,19:45,3259
2016/5/17,19:50,3244
2016/5/17,19:55,3237
2016/5/17,20:00,3214
2016/5/17,20:05,3190
2016/5/17,20:10,3170
2016/5/17,20:15,3155
2016/5/17,20:20,3143
