2016/6/23 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4592,16:00～17:00,6/23,8:30,18,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3890,16:00～17:00,6/23,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/6/23,0:00,2565,0,56
2016/6/23,1:00,2396,0,52
2016/6/23,2:00,2330,0,51
2016/6/23,3:00,2335,0,51
2016/6/23,4:00,2346,0,51
2016/6/23,5:00,2395,0,52
2016/6/23,6:00,2574,0,56
2016/6/23,7:00,2906,0,63
2016/6/23,8:00,3358,0,73
2016/6/23,9:00,3755,0,82
2016/6/23,10:00,3885,0,85
2016/6/23,11:00,3888,0,85
2016/6/23,12:00,3728,0,81
2016/6/23,13:00,3844,0,84
2016/6/23,14:00,3872,0,84
2016/6/23,15:00,3898,0,85
2016/6/23,16:00,3954,0,86
2016/6/23,17:00,3878,0,84
2016/6/23,18:00,3778,0,82
2016/6/23,19:00,3704,0,81
2016/6/23,20:00,3449,0,75
2016/6/23,21:00,3227,0,70
2016/6/23,22:00,3052,0,66
2016/6/23,23:00,0,0,

最大使用率(%),時間帯
86,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4440,14:00～15:00,6/23,17:30,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3920,14:00～15:00,6/23,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/6/23,0:00,2660
2016/6/23,0:05,2647
2016/6/23,0:10,2649
2016/6/23,0:15,2641
2016/6/23,0:20,2603
2016/6/23,0:25,2578
2016/6/23,0:30,2553
2016/6/23,0:35,2534
2016/6/23,0:40,2507
2016/6/23,0:45,2487
2016/6/23,0:50,2467
2016/6/23,0:55,2450
2016/6/23,1:00,2448
2016/6/23,1:05,2441
2016/6/23,1:10,2428
2016/6/23,1:15,2425
2016/6/23,1:20,2410
2016/6/23,1:25,2387
2016/6/23,1:30,2380
2016/6/23,1:35,2389
2016/6/23,1:40,2375
2016/6/23,1:45,2361
2016/6/23,1:50,2359
2016/6/23,1:55,2346
2016/6/23,2:00,2348
2016/6/23,2:05,2334
2016/6/23,2:10,2326
2016/6/23,2:15,2337
2016/6/23,2:20,2323
2016/6/23,2:25,2325
2016/6/23,2:30,2327
2016/6/23,2:35,2328
2016/6/23,2:40,2337
2016/6/23,2:45,2330
2016/6/23,2:50,2324
2016/6/23,2:55,2325
2016/6/23,3:00,2326
2016/6/23,3:05,2333
2016/6/23,3:10,2329
2016/6/23,3:15,2321
2016/6/23,3:20,2326
2016/6/23,3:25,2332
2016/6/23,3:30,2333
2016/6/23,3:35,2334
2016/6/23,3:40,2340
2016/6/23,3:45,2351
2016/6/23,3:50,2345
2016/6/23,3:55,2345
2016/6/23,4:00,2331
2016/6/23,4:05,2336
2016/6/23,4:10,2335
2016/6/23,4:15,2350
2016/6/23,4:20,2337
2016/6/23,4:25,2346
2016/6/23,4:30,2339
2016/6/23,4:35,2352
2016/6/23,4:40,2358
2016/6/23,4:45,2359
2016/6/23,4:50,2357
2016/6/23,4:55,2354
2016/6/23,5:00,2366
2016/6/23,5:05,2374
2016/6/23,5:10,2393
2016/6/23,5:15,2400
2016/6/23,5:20,2379
2016/6/23,5:25,2392
2016/6/23,5:30,2387
2016/6/23,5:35,2398
2016/6/23,5:40,2403
2016/6/23,5:45,2406
2016/6/23,5:50,2410
2016/6/23,5:55,2431
2016/6/23,6:00,2448
2016/6/23,6:05,2468
2016/6/23,6:10,2510
2016/6/23,6:15,2510
2016/6/23,6:20,2523
2016/6/23,6:25,2552
2016/6/23,6:30,2570
2016/6/23,6:35,2603
2016/6/23,6:40,2628
2016/6/23,6:45,2668
2016/6/23,6:50,2690
2016/6/23,6:55,2721
2016/6/23,7:00,2737
2016/6/23,7:05,2787
2016/6/23,7:10,2823
2016/6/23,7:15,2830
2016/6/23,7:20,2850
2016/6/23,7:25,2903
2016/6/23,7:30,2901
2016/6/23,7:35,2956
2016/6/23,7:40,2987
2016/6/23,7:45,3000
2016/6/23,7:50,3032
2016/6/23,7:55,3060
2016/6/23,8:00,3110
2016/6/23,8:05,3150
2016/6/23,8:10,3202
2016/6/23,8:15,3267
2016/6/23,8:20,3278
2016/6/23,8:25,3342
2016/6/23,8:30,3371
2016/6/23,8:35,3430
2016/6/23,8:40,3470
2016/6/23,8:45,3510
2016/6/23,8:50,3557
2016/6/23,8:55,3605
2016/6/23,9:00,3641
2016/6/23,9:05,3680
2016/6/23,9:10,3707
2016/6/23,9:15,3709
2016/6/23,9:20,3736
2016/6/23,9:25,3751
2016/6/23,9:30,3769
2016/6/23,9:35,3792
2016/6/23,9:40,3799
2016/6/23,9:45,3814
2016/6/23,9:50,3828
2016/6/23,9:55,3833
2016/6/23,10:00,3858
2016/6/23,10:05,3852
2016/6/23,10:10,3845
2016/6/23,10:15,3864
2016/6/23,10:20,3876
2016/6/23,10:25,3879
2016/6/23,10:30,3889
2016/6/23,10:35,3915
2016/6/23,10:40,3914
2016/6/23,10:45,3908
2016/6/23,10:50,3908
2016/6/23,10:55,3912
2016/6/23,11:00,3898
2016/6/23,11:05,3898
2016/6/23,11:10,3906
2016/6/23,11:15,3913
2016/6/23,11:20,3896
2016/6/23,11:25,3888
2016/6/23,11:30,3880
2016/6/23,11:35,3883
2016/6/23,11:40,3889
2016/6/23,11:45,3884
2016/6/23,11:50,3868
2016/6/23,11:55,3851
2016/6/23,12:00,3823
2016/6/23,12:05,3757
2016/6/23,12:10,3751
2016/6/23,12:15,3737
2016/6/23,12:20,3698
2016/6/23,12:25,3701
2016/6/23,12:30,3693
2016/6/23,12:35,3686
2016/6/23,12:40,3704
2016/6/23,12:45,3715
2016/6/23,12:50,3717
2016/6/23,12:55,3749
2016/6/23,13:00,3785
2016/6/23,13:05,3827
2016/6/23,13:10,3833
2016/6/23,13:15,3831
2016/6/23,13:20,3810
2016/6/23,13:25,3824
2016/6/23,13:30,3843
2016/6/23,13:35,3844
2016/6/23,13:40,3866
2016/6/23,13:45,3870
2016/6/23,13:50,3905
2016/6/23,13:55,3892
2016/6/23,14:00,3862
2016/6/23,14:05,3868
2016/6/23,14:10,3884
2016/6/23,14:15,3891
2016/6/23,14:20,3883
2016/6/23,14:25,3870
2016/6/23,14:30,3857
2016/6/23,14:35,3861
2016/6/23,14:40,3861
2016/6/23,14:45,3877
2016/6/23,14:50,3887
2016/6/23,14:55,3866
2016/6/23,15:00,3853
2016/6/23,15:05,3843
2016/6/23,15:10,3847
2016/6/23,15:15,3893
2016/6/23,15:20,3917
2016/6/23,15:25,3937
2016/6/23,15:30,3912
2016/6/23,15:35,3914
2016/6/23,15:40,3908
2016/6/23,15:45,3897
2016/6/23,15:50,3921
2016/6/23,15:55,3935
2016/6/23,16:00,3942
2016/6/23,16:05,3951
2016/6/23,16:10,3944
2016/6/23,16:15,3953
2016/6/23,16:20,3952
2016/6/23,16:25,3970
2016/6/23,16:30,3964
2016/6/23,16:35,3963
2016/6/23,16:40,3962
2016/6/23,16:45,3949
2016/6/23,16:50,3947
2016/6/23,16:55,3950
2016/6/23,17:00,3938
2016/6/23,17:05,3925
2016/6/23,17:10,3910
2016/6/23,17:15,3911
2016/6/23,17:20,3877
2016/6/23,17:25,3881
2016/6/23,17:30,3861
2016/6/23,17:35,3867
2016/6/23,17:40,3860
2016/6/23,17:45,3845
2016/6/23,17:50,3848
2016/6/23,17:55,3819
2016/6/23,18:00,3823
2016/6/23,18:05,3800
2016/6/23,18:10,3779
