2020/8/24 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5921,14:00～15:00,8/24,8:40,21,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4885,14:00～15:00,8/24,8:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5527,16:00～17:00,8/24,8:40,15,87

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4820,16:00～17:00,8/24,8:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/8/24,0:00,2690,2668,61,4405
2020/8/24,1:00,2503,2498,57,4351
2020/8/24,2:00,2428,2425,55,4369
2020/8/24,3:00,2430,2436,55,4391
2020/8/24,4:00,2461,2473,55,4397
2020/8/24,5:00,2535,2528,57,4403
2020/8/24,6:00,2802,2769,61,4571
2020/8/24,7:00,3272,3275,65,5001
2020/8/24,8:00,3859,3918,69,5574
2020/8/24,9:00,4297,4364,73,5830
2020/8/24,10:00,4562,4538,74,6135
2020/8/24,11:00,4725,4737,76,6186
2020/8/24,12:00,4733,4681,76,6194
2020/8/24,13:00,4875,4824,80,6072
2020/8/24,14:00,4904,4885,82,5921
2020/8/24,15:00,4886,4857,85,5737
2020/8/24,16:00,4861,4820,87,5527
2020/8/24,17:00,4621,4519,86,5363
2020/8/24,18:00,4461,4427,84,5308
2020/8/24,19:00,4249,4253,80,5268
2020/8/24,20:00,3952,3951,75,5261
2020/8/24,21:00,3675,3695,70,5186
2020/8/24,22:00,3466,3492,68,5042
2020/8/24,23:00,3226,3228,64,5009

最大使用率(%),時間帯
87,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5906,14:00～15:00,8/24,17:40,18,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5098,14:00～15:00,8/24,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5575,16:00～17:00,8/24,17:40,14,88

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4908,16:00～17:00,8/24,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/8/24,0:00,2798,0
2020/8/24,0:05,2764,0
2020/8/24,0:10,2761,0
2020/8/24,0:15,2752,0
2020/8/24,0:20,2731,0
2020/8/24,0:25,2705,0
2020/8/24,0:30,2679,0
2020/8/24,0:35,2656,0
2020/8/24,0:40,2631,0
2020/8/24,0:45,2622,0
2020/8/24,0:50,2593,0
2020/8/24,0:55,2586,0
2020/8/24,1:00,2560,0
2020/8/24,1:05,2538,0
2020/8/24,1:10,2542,0
2020/8/24,1:15,2535,0
2020/8/24,1:20,2523,0
2020/8/24,1:25,2511,0
2020/8/24,1:30,2491,0
2020/8/24,1:35,2479,0
2020/8/24,1:40,2473,0
2020/8/24,1:45,2479,0
2020/8/24,1:50,2468,0
2020/8/24,1:55,2433,0
2020/8/24,2:00,2432,0
2020/8/24,2:05,2440,0
2020/8/24,2:10,2439,0
2020/8/24,2:15,2437,0
2020/8/24,2:20,2437,0
2020/8/24,2:25,2421,0
2020/8/24,2:30,2419,0
2020/8/24,2:35,2434,0
2020/8/24,2:40,2428,0
2020/8/24,2:45,2421,0
2020/8/24,2:50,2415,0
2020/8/24,2:55,2408,0
2020/8/24,3:00,2413,0
2020/8/24,3:05,2433,0
2020/8/24,3:10,2433,0
2020/8/24,3:15,2436,0
2020/8/24,3:20,2423,0
2020/8/24,3:25,2437,0
2020/8/24,3:30,2422,0
2020/8/24,3:35,2424,0
2020/8/24,3:40,2425,0
2020/8/24,3:45,2430,0
2020/8/24,3:50,2440,0
2020/8/24,3:55,2443,0
2020/8/24,4:00,2444,0
2020/8/24,4:05,2446,0
2020/8/24,4:10,2461,0
2020/8/24,4:15,2446,0
2020/8/24,4:20,2459,0
2020/8/24,4:25,2467,0
2020/8/24,4:30,2455,0
2020/8/24,4:35,2462,0
2020/8/24,4:40,2455,0
2020/8/24,4:45,2449,0
2020/8/24,4:50,2494,0
2020/8/24,4:55,2499,0
2020/8/24,5:00,2512,0
2020/8/24,5:05,2527,0
2020/8/24,5:10,2528,0
2020/8/24,5:15,2542,0
2020/8/24,5:20,2531,0
2020/8/24,5:25,2522,1
2020/8/24,5:30,2539,2
2020/8/24,5:35,2530,4
2020/8/24,5:40,2531,11
2020/8/24,5:45,2538,17
2020/8/24,5:50,2549,22
2020/8/24,5:55,2577,27
2020/8/24,6:00,2611,36
2020/8/24,6:05,2646,47
2020/8/24,6:10,2717,57
2020/8/24,6:15,2729,65
2020/8/24,6:20,2762,75
2020/8/24,6:25,2798,86
2020/8/24,6:30,2813,98
2020/8/24,6:35,2862,109
2020/8/24,6:40,2879,119
2020/8/24,6:45,2901,129
2020/8/24,6:50,2932,141
2020/8/24,6:55,2976,152
2020/8/24,7:00,3034,164
2020/8/24,7:05,3094,178
2020/8/24,7:10,3146,193
2020/8/24,7:15,3173,208
2020/8/24,7:20,3204,222
2020/8/24,7:25,3241,238
2020/8/24,7:30,3273,254
2020/8/24,7:35,3336,269
2020/8/24,7:40,3367,287
2020/8/24,7:45,3424,305
2020/8/24,7:50,3473,326
2020/8/24,7:55,3498,345
2020/8/24,8:00,3565,363
2020/8/24,8:05,3633,382
2020/8/24,8:10,3694,404
2020/8/24,8:15,3756,427
2020/8/24,8:20,3804,450
2020/8/24,8:25,3867,468
2020/8/24,8:30,3918,488
2020/8/24,8:35,3978,506
2020/8/24,8:40,3958,520
2020/8/24,8:45,4005,537
2020/8/24,8:50,4046,551
2020/8/24,8:55,4084,567
2020/8/24,9:00,4115,584
2020/8/24,9:05,4190,600
2020/8/24,9:10,4242,616
2020/8/24,9:15,4247,630
2020/8/24,9:20,4261,642
2020/8/24,9:25,4276,653
2020/8/24,9:30,4308,660
2020/8/24,9:35,4334,673
2020/8/24,9:40,4362,687
2020/8/24,9:45,4391,704
2020/8/24,9:50,4417,720
2020/8/24,9:55,4423,736
2020/8/24,10:00,4452,750
2020/8/24,10:05,4476,767
2020/8/24,10:10,4487,781
2020/8/24,10:15,4506,788
2020/8/24,10:20,4530,799
2020/8/24,10:25,4564,811
2020/8/24,10:30,4578,819
2020/8/24,10:35,4612,827
2020/8/24,10:40,4611,836
2020/8/24,10:45,4635,840
2020/8/24,10:50,4644,844
2020/8/24,10:55,4644,844
2020/8/24,11:00,4666,845
2020/8/24,11:05,4671,850
2020/8/24,11:10,4694,857
2020/8/24,11:15,4698,860
2020/8/24,11:20,4706,869
2020/8/24,11:25,4727,878
2020/8/24,11:30,4723,879
2020/8/24,11:35,4741,883
2020/8/24,11:40,4754,883
2020/8/24,11:45,4764,890
2020/8/24,11:50,4775,895
2020/8/24,11:55,4781,901
2020/8/24,12:00,4755,895
2020/8/24,12:05,4728,896
2020/8/24,12:10,4729,896
2020/8/24,12:15,4708,889
2020/8/24,12:20,4713,883
2020/8/24,12:25,4724,886
2020/8/24,12:30,4724,887
2020/8/24,12:35,4729,888
2020/8/24,12:40,4737,881
2020/8/24,12:45,4734,874
2020/8/24,12:50,4750,869
2020/8/24,12:55,4770,865
2020/8/24,13:00,4813,859
2020/8/24,13:05,4835,852
2020/8/24,13:10,4850,841
2020/8/24,13:15,4882,836
2020/8/24,13:20,4872,825
2020/8/24,13:25,4894,814
2020/8/24,13:30,4874,804
2020/8/24,13:35,4886,792
2020/8/24,13:40,4898,784
2020/8/24,13:45,4904,771
2020/8/24,13:50,4897,761
