2016/8/5 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5684,14:00～15:00,8/5,8:30,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5054,14:00～15:00,8/5,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/8/5,0:00,3050,0,54
2016/8/5,1:00,2800,0,49
2016/8/5,2:00,2668,0,47
2016/8/5,3:00,2623,0,46
2016/8/5,4:00,2615,0,46
2016/8/5,5:00,2630,0,46
2016/8/5,6:00,2850,0,50
2016/8/5,7:00,3314,0,58
2016/8/5,8:00,3944,0,69
2016/8/5,9:00,4551,0,80
2016/8/5,10:00,4781,0,84
2016/8/5,11:00,4937,0,87
2016/8/5,12:00,4851,0,85
2016/8/5,13:00,5035,0,89
2016/8/5,14:00,5063,0,89
2016/8/5,15:00,4961,0,87
2016/8/5,16:00,4933,0,87
2016/8/5,17:00,4718,0,83
2016/8/5,18:00,4566,0,80
2016/8/5,19:00,4479,0,79
2016/8/5,20:00,4187,0,74
2016/8/5,21:00,3908,0,69
2016/8/5,22:00,3737,0,66
2016/8/5,23:00,3485,0,61

最大使用率(%),時間帯
89,14:00～15:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5287,13:00～14:00,8/5,17:30,22,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4316,13:00～14:00,8/5,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/8/5,0:00,3197
2016/8/5,0:05,3173
2016/8/5,0:10,3148
2016/8/5,0:15,3123
2016/8/5,0:20,3104
2016/8/5,0:25,3078
2016/8/5,0:30,3037
2016/8/5,0:35,2998
2016/8/5,0:40,2980
2016/8/5,0:45,2943
2016/8/5,0:50,2921
2016/8/5,0:55,2897
2016/8/5,1:00,2892
2016/8/5,1:05,2878
2016/8/5,1:10,2850
2016/8/5,1:15,2838
2016/8/5,1:20,2814
2016/8/5,1:25,2799
2016/8/5,1:30,2781
2016/8/5,1:35,2776
2016/8/5,1:40,2760
2016/8/5,1:45,2759
2016/8/5,1:50,2732
2016/8/5,1:55,2725
2016/8/5,2:00,2701
2016/8/5,2:05,2696
2016/8/5,2:10,2690
2016/8/5,2:15,2680
2016/8/5,2:20,2667
2016/8/5,2:25,2660
2016/8/5,2:30,2655
2016/8/5,2:35,2657
2016/8/5,2:40,2671
2016/8/5,2:45,2654
2016/8/5,2:50,2645
2016/8/5,2:55,2640
2016/8/5,3:00,2633
2016/8/5,3:05,2639
2016/8/5,3:10,2628
2016/8/5,3:15,2630
2016/8/5,3:20,2624
2016/8/5,3:25,2623
2016/8/5,3:30,2617
2016/8/5,3:35,2620
2016/8/5,3:40,2615
2016/8/5,3:45,2616
2016/8/5,3:50,2618
2016/8/5,3:55,2610
2016/8/5,4:00,2613
2016/8/5,4:05,2609
2016/8/5,4:10,2610
2016/8/5,4:15,2606
2016/8/5,4:20,2609
2016/8/5,4:25,2608
2016/8/5,4:30,2620
2016/8/5,4:35,2616
2016/8/5,4:40,2622
2016/8/5,4:45,2624
2016/8/5,4:50,2626
2016/8/5,4:55,2616
2016/8/5,5:00,2614
2016/8/5,5:05,2620
2016/8/5,5:10,2618
