2017/2/23 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4384,9:00～10:00,2/23,9:30,7,94

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4102,9:00～10:00,2/23,9:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2017/2/23,0:00,3001,3052,68
2017/2/23,1:00,2855,2867,65
2017/2/23,2:00,2792,2809,64
2017/2/23,3:00,2758,2770,63
2017/2/23,4:00,2767,2780,63
2017/2/23,5:00,2912,2945,66
2017/2/23,6:00,3247,3246,74
2017/2/23,7:00,3516,3538,80
2017/2/23,8:00,3845,3849,88
2017/2/23,9:00,4078,4102,93
2017/2/23,10:00,4040,4073,92
2017/2/23,11:00,3989,3995,91
2017/2/23,12:00,3714,3684,85
2017/2/23,13:00,3756,3723,86
2017/2/23,14:00,3681,3674,84
2017/2/23,15:00,3588,3684,82
2017/2/23,16:00,3653,3771,83
2017/2/23,17:00,3815,3917,87
2017/2/23,18:00,3916,3995,89
2017/2/23,19:00,3820,3898,87
2017/2/23,20:00,3697,3762,84
2017/2/23,21:00,3551,3616,81
2017/2/23,22:00,3376,3460,77
2017/2/23,23:00,3153,3227,72

最大使用率(%),時間帯
93,9:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4456,18:00～19:00,2/23,17:30,7,94

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4141,18:00～19:00,2/23,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2017/2/23,0:00,3112
2017/2/23,0:05,3096
2017/2/23,0:10,3081
2017/2/23,0:15,3060
2017/2/23,0:20,3035
2017/2/23,0:25,3015
2017/2/23,0:30,2994
2017/2/23,0:35,2962
2017/2/23,0:40,2941
2017/2/23,0:45,2926
2017/2/23,0:50,2898
2017/2/23,0:55,2892
2017/2/23,1:00,2888
2017/2/23,1:05,2882
2017/2/23,1:10,2880
2017/2/23,1:15,2865
2017/2/23,1:20,2862
2017/2/23,1:25,2855
2017/2/23,1:30,2854
2017/2/23,1:35,2841
2017/2/23,1:40,2851
2017/2/23,1:45,2837
2017/2/23,1:50,2831
2017/2/23,1:55,2820
2017/2/23,2:00,2816
2017/2/23,2:05,2810
2017/2/23,2:10,2801
2017/2/23,2:15,2794
2017/2/23,2:20,2785
2017/2/23,2:25,2799
2017/2/23,2:30,2797
2017/2/23,2:35,2792
2017/2/23,2:40,2773
2017/2/23,2:45,2779
2017/2/23,2:50,2777
2017/2/23,2:55,2775
2017/2/23,3:00,2775
2017/2/23,3:05,2782
2017/2/23,3:10,2765
2017/2/23,3:15,2770
2017/2/23,3:20,2757
2017/2/23,3:25,2754
2017/2/23,3:30,2746
2017/2/23,3:35,2749
2017/2/23,3:40,2756
2017/2/23,3:45,2746
2017/2/23,3:50,2747
2017/2/23,3:55,2754
2017/2/23,4:00,2745
2017/2/23,4:05,2746
2017/2/23,4:10,2746
2017/2/23,4:15,2749
2017/2/23,4:20,2747
2017/2/23,4:25,2756
2017/2/23,4:30,2764
2017/2/23,4:35,2787
2017/2/23,4:40,2791
2017/2/23,4:45,2787
2017/2/23,4:50,2784
2017/2/23,4:55,2798
2017/2/23,5:00,2828
2017/2/23,5:05,2856
2017/2/23,5:10,2865
2017/2/23,5:15,2879
2017/2/23,5:20,2881
2017/2/23,5:25,2902
2017/2/23,5:30,2905
2017/2/23,5:35,2933
2017/2/23,5:40,2950
2017/2/23,5:45,2965
2017/2/23,5:50,2974
2017/2/23,5:55,3006
2017/2/23,6:00,3052
2017/2/23,6:05,3106
2017/2/23,6:10,3158
2017/2/23,6:15,3179
2017/2/23,6:20,3212
2017/2/23,6:25,3233
2017/2/23,6:30,3262
