2020/5/30 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1177,13:00～14:00,5月28日,23:53,28,78

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
920,13:00～14:00,5月28日,23:53

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1010,17:00～18:00,5月28日,23:53,18,85

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
858,17:00～18:00,5月28日,23:53

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/5/29,0:00,662,660,75,888
2020/5/29,1:00,671,668,73,916
2020/5/29,2:00,698,693,75,929
2020/5/29,3:00,722,719,79,918
2020/5/29,4:00,724,720,78,929
2020/5/29,5:00,718,715,76,947
2020/5/29,6:00,710,705,72,982
2020/5/29,7:00,713,715,69,1040
2020/5/29,8:00,780,810,70,1114
2020/5/29,9:00,860,871,72,1188
2020/5/29,10:00,891,904,73,1221
2020/5/29,11:00,905,915,72,1249
2020/5/29,12:00,871,880,71,1229
2020/5/29,13:00,887,920,75,1177
2020/5/29,14:00,889,909,81,1101
2020/5/29,15:00,883,882,83,1059
2020/5/29,16:00,898,890,83,1081
2020/5/29,17:00,856,858,85,1010
2020/5/29,18:00,814,830,82,987
2020/5/29,19:00,798,814,83,967
2020/5/29,20:00,759,780,81,939
2020/5/29,21:00,717,738,80,899
2020/5/29,22:00,709,723,80,885
2020/5/29,23:00,692,690,79,872

最大使用率(%),時間帯
85,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1090,11:00～12:00,5月29日,18:03,31,76

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
827,11:00～12:00,5月29日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
938,18:00～19:00,5月29日,18:03,16,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
806,18:00～19:00,5月29日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/5/29,0:00,678,0,25
2020/5/29,0:05,671,0,25
2020/5/29,0:10,676,0,25
2020/5/29,0:15,665,0,25
2020/5/29,0:20,667,0,26
2020/5/29,0:25,667,0,26
2020/5/29,0:30,664,0,26
2020/5/29,0:35,660,0,26
2020/5/29,0:40,658,0,27
2020/5/29,0:45,652,0,27
2020/5/29,0:50,650,0,28
2020/5/29,0:55,652,0,28
2020/5/29,1:00,649,0,28
2020/5/29,1:05,663,0,28
2020/5/29,1:10,669,0,28
2020/5/29,1:15,669,0,28
2020/5/29,1:20,668,0,28
2020/5/29,1:25,666,0,27
2020/5/29,1:30,670,0,27
2020/5/29,1:35,677,0,26
2020/5/29,1:40,674,0,25
2020/5/29,1:45,673,0,25
2020/5/29,1:50,675,0,25
2020/5/29,1:55,678,0,26
2020/5/29,2:00,681,0,26
2020/5/29,2:05,678,0,27
2020/5/29,2:10,688,0,27
2020/5/29,2:15,695,0,27
2020/5/29,2:20,693,0,27
2020/5/29,2:25,691,0,27
2020/5/29,2:30,700,0,26
2020/5/29,2:35,700,0,26
2020/5/29,2:40,702,0,25
2020/5/29,2:45,705,0,25
2020/5/29,2:50,712,0,25
2020/5/29,2:55,708,0,24
2020/5/29,3:00,714,0,24
2020/5/29,3:05,718,0,24
2020/5/29,3:10,721,0,25
2020/5/29,3:15,723,0,25
2020/5/29,3:20,721,0,25
2020/5/29,3:25,724,0,25
2020/5/29,3:30,726,0,25
2020/5/29,3:35,718,0,25
2020/5/29,3:40,719,0,25
2020/5/29,3:45,723,0,25
2020/5/29,3:50,728,0,25
2020/5/29,3:55,727,0,25
2020/5/29,4:00,727,0,26
2020/5/29,4:05,730,0,26
2020/5/29,4:10,731,0,26
2020/5/29,4:15,728,0,25
2020/5/29,4:20,731,0,25
2020/5/29,4:25,723,1,26
2020/5/29,4:30,718,2,27
2020/5/29,4:35,717,3,27
2020/5/29,4:40,723,4,27
2020/5/29,4:45,722,6,28
2020/5/29,4:50,722,8,29
2020/5/29,4:55,715,11,28
2020/5/29,5:00,720,15,28
2020/5/29,5:05,724,20,27
2020/5/29,5:10,722,25,27
2020/5/29,5:15,724,30,26
2020/5/29,5:20,721,35,25
2020/5/29,5:25,716,40,24
2020/5/29,5:30,719,48,24
2020/5/29,5:35,715,56,23
2020/5/29,5:40,717,64,22
2020/5/29,5:45,715,73,22
2020/5/29,5:50,711,81,23
2020/5/29,5:55,708,88,23
2020/5/29,6:00,715,98,22
