2020/10/24 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1148,17:00～18:00,10月22日,18:02,17,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
980,17:00～18:00,10月23日,1:37

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1148,17:00～18:00,10月23日,1:37,17,85

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
980,17:00～18:00,10月23日,1:37

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/10/23,0:00,728,724,72,1008
2020/10/23,1:00,727,725,72,1012
2020/10/23,2:00,748,749,73,1024
2020/10/23,3:00,777,784,75,1035
2020/10/23,4:00,795,801,76,1042
2020/10/23,5:00,802,817,75,1068
2020/10/23,6:00,826,835,79,1040
2020/10/23,7:00,867,854,78,1105
2020/10/23,8:00,923,915,83,1107
2020/10/23,9:00,966,958,82,1179
2020/10/23,10:00,976,958,82,1197
2020/10/23,11:00,972,960,80,1214
2020/10/23,12:00,909,900,78,1169
2020/10/23,13:00,951,949,80,1188
2020/10/23,14:00,965,956,83,1169
2020/10/23,15:00,951,952,83,1146
2020/10/23,16:00,958,968,84,1142
2020/10/23,17:00,946,980,82,1148
2020/10/23,18:00,911,943,81,1119
2020/10/23,19:00,879,894,80,1103
2020/10/23,20:00,837,849,81,1037
2020/10/23,21:00,798,800,80,994
2020/10/23,22:00,786,783,77,1020
2020/10/23,23:00,757,750,74,1025

最大使用率(%),時間帯
84,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1069,17:00～18:00,10月23日,18:02,18,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
907,17:00～18:00,10月23日,18:02

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1069,17:00～18:00,10月23日,18:02,18,85

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
910,17:00～18:00,10月23日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/10/23,0:00,750,0,42
2020/10/23,0:05,740,0,41
2020/10/23,0:10,744,0,39
2020/10/23,0:15,741,0,37
2020/10/23,0:20,736,0,37
2020/10/23,0:25,725,0,36
2020/10/23,0:30,716,0,37
2020/10/23,0:35,711,0,39
2020/10/23,0:40,723,0,40
2020/10/23,0:45,722,0,40
2020/10/23,0:50,719,0,41
2020/10/23,0:55,724,0,43
2020/10/23,1:00,718,0,45
2020/10/23,1:05,731,0,47
2020/10/23,1:10,730,0,46
2020/10/23,1:15,727,0,47
2020/10/23,1:20,716,0,50
2020/10/23,1:25,716,0,53
2020/10/23,1:30,724,0,53
2020/10/23,1:35,728,0,54
2020/10/23,1:40,726,0,52
2020/10/23,1:45,730,0,50
2020/10/23,1:50,733,0,49
2020/10/23,1:55,736,0,47
2020/10/23,2:00,734,0,46
2020/10/23,2:05,735,0,44
2020/10/23,2:10,741,0,46
2020/10/23,2:15,736,0,43
2020/10/23,2:20,737,0,40
2020/10/23,2:25,741,0,39
2020/10/23,2:30,742,0,41
2020/10/23,2:35,750,0,41
2020/10/23,2:40,759,0,42
2020/10/23,2:45,760,0,42
2020/10/23,2:50,759,0,40
2020/10/23,2:55,761,0,40
2020/10/23,3:00,771,0,41
2020/10/23,3:05,774,0,41
2020/10/23,3:10,778,0,40
2020/10/23,3:15,777,0,43
2020/10/23,3:20,775,0,46
2020/10/23,3:25,769,0,45
2020/10/23,3:30,770,0,44
2020/10/23,3:35,769,0,47
2020/10/23,3:40,777,0,50
2020/10/23,3:45,779,0,51
2020/10/23,3:50,778,0,51
2020/10/23,3:55,792,0,52
2020/10/23,4:00,795,0,51
2020/10/23,4:05,794,0,50
2020/10/23,4:10,793,0,49
2020/10/23,4:15,797,0,49
2020/10/23,4:20,798,0,49
2020/10/23,4:25,796,0,47
2020/10/23,4:30,785,0,46
2020/10/23,4:35,787,0,47
2020/10/23,4:40,792,0,47
2020/10/23,4:45,798,0,48
2020/10/23,4:50,798,0,51
2020/10/23,4:55,799,0,53
2020/10/23,5:00,803,0,55
2020/10/23,5:05,805,0,57
2020/10/23,5:10,806,0,57
2020/10/23,5:15,803,0,58
2020/10/23,5:20,801,0,59
2020/10/23,5:25,797,0,58
2020/10/23,5:30,797,0,57
2020/10/23,5:35,800,0,58
2020/10/23,5:40,798,0,57
2020/10/23,5:45,801,0,57
2020/10/23,5:50,799,1,56
2020/10/23,5:55,804,1,55
2020/10/23,6:00,811,2,54
