2020/11/6 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1136,17:00～18:00,11月4日,19:47,13,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1006,17:00～18:00,11月5日,7:52

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1103,16:00～17:00,11月5日,7:52,11,90

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
992,16:00～17:00,11月5日,7:52

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/11/5,0:00,771,769,76,1021
2020/11/5,1:00,781,782,77,1015
2020/11/5,2:00,808,814,78,1030
2020/11/5,3:00,837,844,81,1028
2020/11/5,4:00,862,867,85,1015
2020/11/5,5:00,890,889,87,1019
2020/11/5,6:00,912,912,88,1041
2020/11/5,7:00,913,907,83,1098
2020/11/5,8:00,973,951,90,1082
2020/11/5,9:00,1019,1001,88,1158
2020/11/5,10:00,1020,996,83,1225
2020/11/5,11:00,984,990,79,1240
2020/11/5,12:00,936,936,77,1222
2020/11/5,13:00,949,972,79,1205
2020/11/5,14:00,940,971,82,1149
2020/11/5,15:00,938,965,86,1096
2020/11/5,16:00,993,992,90,1103
2020/11/5,17:00,1012,1006,89,1136
2020/11/5,18:00,993,981,89,1119
2020/11/5,19:00,956,946,89,1079
2020/11/5,20:00,911,897,87,1048
2020/11/5,21:00,867,853,84,1028
2020/11/5,22:00,842,835,84,997
2020/11/5,23:00,809,807,80,1010

最大使用率(%),時間帯
90,8:00～9:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1120,17:00～18:00,11月5日,18:02,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
993,17:00～18:00,11月5日,18:02

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1073,15:00～16:00,11月5日,18:02,13,89

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
950,15:00～16:00,11月5日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/11/5,0:00,788,3,125
2020/11/5,0:05,784,3,125
2020/11/5,0:10,784,3,124
2020/11/5,0:15,776,3,123
2020/11/5,0:20,772,3,124
2020/11/5,0:25,775,3,125
2020/11/5,0:30,773,3,126
2020/11/5,0:35,770,3,124
2020/11/5,0:40,765,3,124
2020/11/5,0:45,755,3,125
2020/11/5,0:50,756,3,124
2020/11/5,0:55,761,3,124
2020/11/5,1:00,766,3,123
2020/11/5,1:05,777,3,121
2020/11/5,1:10,773,3,120
2020/11/5,1:15,773,3,119
2020/11/5,1:20,777,3,118
2020/11/5,1:25,777,3,121
2020/11/5,1:30,787,3,124
2020/11/5,1:35,787,3,125
2020/11/5,1:40,788,3,123
2020/11/5,1:45,788,3,121
2020/11/5,1:50,781,3,119
2020/11/5,1:55,789,3,118
2020/11/5,2:00,791,3,117
2020/11/5,2:05,802,3,117
2020/11/5,2:10,808,3,117
2020/11/5,2:15,805,3,118
2020/11/5,2:20,801,3,118
2020/11/5,2:25,799,3,118
2020/11/5,2:30,811,3,119
2020/11/5,2:35,806,3,119
2020/11/5,2:40,806,3,120
2020/11/5,2:45,815,3,119
2020/11/5,2:50,813,3,119
2020/11/5,2:55,820,3,117
2020/11/5,3:00,825,3,116
2020/11/5,3:05,840,3,118
2020/11/5,3:10,837,3,117
2020/11/5,3:15,837,3,118
2020/11/5,3:20,830,3,118
2020/11/5,3:25,835,3,117
2020/11/5,3:30,829,3,115
2020/11/5,3:35,830,3,114
2020/11/5,3:40,842,3,115
2020/11/5,3:45,843,3,116
2020/11/5,3:50,842,3,115
2020/11/5,3:55,847,3,114
2020/11/5,4:00,849,3,114
2020/11/5,4:05,859,3,112
2020/11/5,4:10,862,3,111
2020/11/5,4:15,858,3,110
2020/11/5,4:20,861,3,109
2020/11/5,4:25,859,3,110
2020/11/5,4:30,855,3,111
2020/11/5,4:35,866,3,109
2020/11/5,4:40,869,3,106
2020/11/5,4:45,864,3,103
2020/11/5,4:50,864,3,104
2020/11/5,4:55,864,3,109
2020/11/5,5:00,875,3,114
2020/11/5,5:05,882,3,114
2020/11/5,5:10,887,3,113
2020/11/5,5:15,884,3,113
2020/11/5,5:20,885,3,113
2020/11/5,5:25,884,3,110
2020/11/5,5:30,890,3,109
2020/11/5,5:35,894,3,112
2020/11/5,5:40,896,3,115
2020/11/5,5:45,892,3,116
2020/11/5,5:50,895,3,115
2020/11/5,5:55,899,3,115
2020/11/5,6:00,903,3,118
2020/11/5,6:05,916,3,119
2020/11/5,6:10,912,3,119
2020/11/5,6:15,912,3,116
2020/11/5,6:20,914,5,114
2020/11/5,6:25,918,8,111
2020/11/5,6:30,910,10,110
