2020/12/29 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1264,17:00～18:00,12月28日,13:52,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1130,8:00～9:00,12月28日,16:18

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1264,17:00～18:00,12月28日,16:18,12,89

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1130,17:00～18:00,12月28日,16:18

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/12/28,0:00,903,902,78,1153
2020/12/28,1:00,930,928,78,1186
2020/12/28,2:00,963,965,79,1222
2020/12/28,3:00,999,991,80,1243
2020/12/28,4:00,1010,1017,80,1267
2020/12/28,5:00,1032,1037,79,1301
2020/12/28,6:00,1041,1060,77,1344
2020/12/28,7:00,1048,1045,81,1295
2020/12/28,8:00,1118,1130,84,1336
2020/12/28,9:00,1115,1125,79,1407
2020/12/28,10:00,1091,1099,74,1466
2020/12/28,11:00,1056,1075,82,1294
2020/12/28,12:00,1033,1055,78,1318
2020/12/28,13:00,1045,1045,77,1349
2020/12/28,14:00,1030,1048,83,1247
2020/12/28,15:00,1025,1043,78,1319
2020/12/28,16:00,1072,1104,85,1259
2020/12/28,17:00,1082,1130,86,1264
2020/12/28,18:00,1066,1108,85,1260
2020/12/28,19:00,1027,1083,79,1305
2020/12/28,20:00,986,1053,81,1221
2020/12/28,21:00,938,1011,74,1260
2020/12/28,22:00,909,986,74,1221
2020/12/28,23:00,893,975,74,1211

最大使用率(%),時間帯
86,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1188,18:00～19:00,12月28日,18:02,8,93

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1060,18:00～19:00,12月28日,18:02

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1188,18:00～19:00,12月28日,18:02,8,93

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1100,18:00～19:00,12月28日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/12/28,0:00,918,0,39
2020/12/28,0:05,919,0,40
2020/12/28,0:10,910,0,40
2020/12/28,0:15,901,0,38
2020/12/28,0:20,900,0,38
2020/12/28,0:25,898,0,37
2020/12/28,0:30,903,0,37
2020/12/28,0:35,905,0,37
2020/12/28,0:40,900,0,37
2020/12/28,0:45,900,0,37
2020/12/28,0:50,896,0,37
2020/12/28,0:55,898,0,35
2020/12/28,1:00,901,0,35
2020/12/28,1:05,906,0,34
2020/12/28,1:10,921,0,35
2020/12/28,1:15,928,0,35
2020/12/28,1:20,931,0,34
2020/12/28,1:25,929,0,34
2020/12/28,1:30,933,0,33
2020/12/28,1:35,934,0,32
2020/12/28,1:40,939,0,33
2020/12/28,1:45,942,0,32
2020/12/28,1:50,937,0,31
2020/12/28,1:55,936,0,30
2020/12/28,2:00,940,0,28
2020/12/28,2:05,942,0,26
2020/12/28,2:10,948,0,25
2020/12/28,2:15,946,0,25
2020/12/28,2:20,952,0,24
2020/12/28,2:25,960,0,25
2020/12/28,2:30,966,0,26
2020/12/28,2:35,972,0,25
2020/12/28,2:40,974,0,26
2020/12/28,2:45,975,0,26
2020/12/28,2:50,979,0,25
2020/12/28,2:55,979,0,23
2020/12/28,3:00,984,0,21
2020/12/28,3:05,987,0,20
2020/12/28,3:10,990,0,20
2020/12/28,3:15,985,0,21
2020/12/28,3:20,995,0,21
2020/12/28,3:25,1004,0,21
2020/12/28,3:30,1006,0,21
2020/12/28,3:35,1006,0,21
2020/12/28,3:40,1006,0,20
2020/12/28,3:45,1004,0,20
2020/12/28,3:50,1004,0,19
2020/12/28,3:55,1003,0,18
2020/12/28,4:00,1003,0,18
2020/12/28,4:05,998,0,17
2020/12/28,4:10,997,0,18
2020/12/28,4:15,1006,0,18
2020/12/28,4:20,1011,0,18
2020/12/28,4:25,1012,0,18
2020/12/28,4:30,1013,0,19
2020/12/28,4:35,1025,0,20
2020/12/28,4:40,1016,0,21
2020/12/28,4:45,1016,0,22
2020/12/28,4:50,1010,0,22
2020/12/28,4:55,1007,0,21
2020/12/28,5:00,1009,0,22
2020/12/28,5:05,1021,0,22
2020/12/28,5:10,1021,0,21
2020/12/28,5:15,1025,0,21
2020/12/28,5:20,1030,0,21
2020/12/28,5:25,1035,0,21
2020/12/28,5:30,1038,0,22
2020/12/28,5:35,1041,0,22
2020/12/28,5:40,1043,0,23
2020/12/28,5:45,1037,0,24
2020/12/28,5:50,1033,0,24
2020/12/28,5:55,1034,0,24
2020/12/28,6:00,1036,0,23
2020/12/28,6:05,1031,0,22
2020/12/28,6:10,1031,0,21
2020/12/28,6:15,1043,0,21
2020/12/28,6:20,1043,0,21
2020/12/28,6:25,1040,0,21
2020/12/28,6:30,1044,0,20
2020/12/28,6:35,1050,0,19
2020/12/28,6:40,1059,0,18
2020/12/28,6:45,1047,0,18
2020/12/28,6:50,1034,0,17
2020/12/28,6:55,1033,0,17
2020/12/28,7:00,1036,0,16
2020/12/28,7:05,1030,1,15
2020/12/28,7:10,1022,2,15
2020/12/28,7:15,1031,3,16
2020/12/28,7:20,1034,6,16
2020/12/28,7:25,1040,10,16
2020/12/28,7:30,1034,14,15
2020/12/28,7:35,1048,19,15
2020/12/28,7:40,1050,26,14
2020/12/28,7:45,1070,33,13
2020/12/28,7:50,1075,40,12
2020/12/28,7:55,1082,47,12
2020/12/28,8:00,1096,54,11
2020/12/28,8:05,1101,57,11
2020/12/28,8:10,1102,59,10
2020/12/28,8:15,1101,61,9
2020/12/28,8:20,1106,66,9
2020/12/28,8:25,1122,70,8
2020/12/28,8:30,1122,76,8
2020/12/28,8:35,1129,80,8
2020/12/28,8:40,1138,86,8
2020/12/28,8:45,1131,95,7
2020/12/28,8:50,1119,105,7
2020/12/28,8:55,1133,111,6
2020/12/28,9:00,1131,117,6
2020/12/28,9:05,1142,121,5
2020/12/28,9:10,1134,123,5
2020/12/28,9:15,1120,128,6
2020/12/28,9:20,1114,130,6
2020/12/28,9:25,1110,137,5
2020/12/28,9:30,1112,149,5
2020/12/28,9:35,1106,157,5
2020/12/28,9:40,1111,172,5
2020/12/28,9:45,1105,179,5
2020/12/28,9:50,1103,179,5
2020/12/28,9:55,1109,183,5
2020/12/28,10:00,1099,183,5
2020/12/28,10:05,1094,184,4
2020/12/28,10:10,1091,193,5
2020/12/28,10:15,1093,192,5
2020/12/28,10:20,1094,197,5
2020/12/28,10:25,1082,200,5
2020/12/28,10:30,1089,207,5
2020/12/28,10:35,1091,216,5
2020/12/28,10:40,1093,229,6
2020/12/28,10:45,1095,238,6
2020/12/28,10:50,1091,244,6
2020/12/28,10:55,1088,250,7
2020/12/28,11:00,1086,256,8
2020/12/28,11:05,1084,260,7
2020/12/28,11:10,1067,255,8
2020/12/28,11:15,1062,239,9
2020/12/28,11:20,1047,244,9
2020/12/28,11:25,1048,241,9
2020/12/28,11:30,1034,241,11
2020/12/28,11:35,1046,248,13
2020/12/28,11:40,1053,255,15
2020/12/28,11:45,1059,262,17
2020/12/28,11:50,1056,263,18
2020/12/28,11:55,1056,262,19
2020/12/28,12:00,1042,261,19
2020/12/28,12:05,1035,263,21
2020/12/28,12:10,1037,269,21
2020/12/28,12:15,1039,277,21
2020/12/28,12:20,1047,278,21
2020/12/28,12:25,1037,272,21
2020/12/28,12:30,1033,266,22
2020/12/28,12:35,1027,262,22
2020/12/28,12:40,1026,256,21
2020/12/28,12:45,1022,252,21
2020/12/28,12:50,1025,247,20
2020/12/28,12:55,1026,241,19
2020/12/28,13:00,1031,234,21
2020/12/28,13:05,1042,226,21
2020/12/28,13:10,1052,221,21
2020/12/28,13:15,1050,215,21
2020/12/28,13:20,1051,206,22
2020/12/28,13:25,1051,200,22
2020/12/28,13:30,1039,194,22
2020/12/28,13:35,1046,190,22
2020/12/28,13:40,1047,183,24
