2020/11/22 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1119,17:00～18:00,11月21日,17:07,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
968,17:00～18:00,11月20日,18:02

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1119,17:00～18:00,11月20日,18:02,15,87

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
970,17:00～18:00,11月20日,18:02

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/11/21,0:00,730,729,66,1109
2020/11/21,1:00,735,743,65,1124
2020/11/21,2:00,763,768,65,1165
2020/11/21,3:00,790,795,67,1177
2020/11/21,4:00,812,807,69,1177
2020/11/21,5:00,822,811,71,1161
2020/11/21,6:00,813,819,72,1132
2020/11/21,7:00,808,842,68,1188
2020/11/21,8:00,858,879,68,1268
2020/11/21,9:00,880,908,69,1269
2020/11/21,10:00,851,914,66,1290
2020/11/21,11:00,848,896,65,1302
2020/11/21,12:00,831,860,68,1230
2020/11/21,13:00,838,867,68,1234
2020/11/21,14:00,843,877,72,1177
2020/11/21,15:00,846,904,76,1113
2020/11/21,16:00,909,952,81,1116
2020/11/21,17:00,945,968,84,1119
2020/11/21,18:00,929,958,84,1112
2020/11/21,19:00,899,935,82,1099
2020/11/21,20:00,866,899,81,1063
2020/11/21,21:00,822,859,77,1068
2020/11/21,22:00,790,819,73,1075
2020/11/21,23:00,765,794,72,1067

最大使用率(%),時間帯
84,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1059,18:00～19:00,11月21日,20:57,14,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
931,18:00～19:00,11月21日,18:02

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1052,17:00～18:00,11月21日,20:57,14,88

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
926,17:00～18:00,11月21日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/11/21,0:00,742,0,117
2020/11/21,0:05,756,0,118
2020/11/21,0:10,735,0,116
2020/11/21,0:15,730,0,114
2020/11/21,0:20,729,0,111
2020/11/21,0:25,731,0,112
2020/11/21,0:30,737,0,110
2020/11/21,0:35,727,0,107
2020/11/21,0:40,723,0,108
2020/11/21,0:45,723,0,108
2020/11/21,0:50,718,0,109
2020/11/21,0:55,722,0,110
2020/11/21,1:00,718,0,112
2020/11/21,1:05,731,0,112
2020/11/21,1:10,730,0,112
2020/11/21,1:15,729,0,111
2020/11/21,1:20,732,0,111
2020/11/21,1:25,737,0,110
2020/11/21,1:30,737,0,111
2020/11/21,1:35,738,0,116
2020/11/21,1:40,739,0,116
2020/11/21,1:45,741,0,115
2020/11/21,1:50,741,0,113
2020/11/21,1:55,740,0,111
2020/11/21,2:00,741,0,111
2020/11/21,2:05,743,0,111
2020/11/21,2:10,752,0,114
2020/11/21,2:15,756,0,112
2020/11/21,2:20,759,0,114
2020/11/21,2:25,761,0,114
2020/11/21,2:30,762,0,116
2020/11/21,2:35,768,0,118
2020/11/21,2:40,776,0,116
2020/11/21,2:45,773,0,115
2020/11/21,2:50,772,0,114
2020/11/21,2:55,775,0,113
2020/11/21,3:00,775,0,113
2020/11/21,3:05,784,0,112
2020/11/21,3:10,775,0,115
2020/11/21,3:15,785,0,115
2020/11/21,3:20,782,0,113
2020/11/21,3:25,795,0,112
2020/11/21,3:30,794,0,113
2020/11/21,3:35,795,0,115
2020/11/21,3:40,793,0,116
2020/11/21,3:45,797,0,116
2020/11/21,3:50,799,0,116
2020/11/21,3:55,792,0,115
2020/11/21,4:00,799,0,115
2020/11/21,4:05,808,0,115
2020/11/21,4:10,807,0,115
2020/11/21,4:15,806,0,115
2020/11/21,4:20,810,0,113
2020/11/21,4:25,811,0,113
2020/11/21,4:30,814,0,112
2020/11/21,4:35,814,0,110
2020/11/21,4:40,809,0,112
2020/11/21,4:45,819,0,113
2020/11/21,4:50,819,0,115
2020/11/21,4:55,816,0,116
2020/11/21,5:00,819,0,115
2020/11/21,5:05,828,0,114
2020/11/21,5:10,823,0,115
2020/11/21,5:15,821,0,117
2020/11/21,5:20,825,0,119
2020/11/21,5:25,824,0,119
2020/11/21,5:30,824,0,120
2020/11/21,5:35,824,0,120
2020/11/21,5:40,816,0,120
2020/11/21,5:45,818,0,118
2020/11/21,5:50,823,0,116
2020/11/21,5:55,818,0,115
2020/11/21,6:00,816,0,117
