2020/7/21 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1219,14:00～15:00,7月19日,23:28,14,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1070,14:00～15:00,7月20日,5:32

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1110,17:00～18:00,7月20日,5:32,12,89

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
993,17:00～18:00,7月20日,5:32

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/7/20,0:00,646,635,68,948
2020/7/20,1:00,633,630,64,993
2020/7/20,2:00,649,662,64,1014
2020/7/20,3:00,678,694,67,1012
2020/7/20,4:00,692,707,68,1018
2020/7/20,5:00,690,701,67,1026
2020/7/20,6:00,694,701,64,1082
2020/7/20,7:00,746,754,67,1121
2020/7/20,8:00,874,888,77,1133
2020/7/20,9:00,994,987,84,1190
2020/7/20,10:00,1037,1038,85,1219
2020/7/20,11:00,1061,1061,84,1263
2020/7/20,12:00,1032,1020,82,1261
2020/7/20,13:00,1100,1058,90,1217
2020/7/20,14:00,1092,1070,90,1219
2020/7/20,15:00,1065,1055,87,1226
2020/7/20,16:00,1063,1057,89,1196
2020/7/20,17:00,1004,993,90,1110
2020/7/20,18:00,962,950,90,1063
2020/7/20,19:00,932,916,90,1040
2020/7/20,20:00,880,868,87,1011
2020/7/20,21:00,824,814,83,996
2020/7/20,22:00,790,777,78,1008
2020/7/20,23:00,752,743,79,953

最大使用率(%),時間帯
90,13:00～14:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1255,11:00～12:00,7月20日,18:03,20,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1060,11:00～12:00,7月20日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1170,17:00～18:00,7月20日,18:03,18,85

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
991,17:00～18:00,7月20日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/7/20,0:00,650,0,1
2020/7/20,0:05,654,0,1
2020/7/20,0:10,665,0,1
2020/7/20,0:15,661,0,1
2020/7/20,0:20,656,0,1
2020/7/20,0:25,652,0,1
2020/7/20,0:30,649,0,1
2020/7/20,0:35,641,0,1
2020/7/20,0:40,644,0,1
2020/7/20,0:45,640,0,1
2020/7/20,0:50,629,0,1
2020/7/20,0:55,620,0,1
2020/7/20,1:00,634,0,1
2020/7/20,1:05,637,0,1
2020/7/20,1:10,641,0,1
2020/7/20,1:15,638,0,1
2020/7/20,1:20,637,0,1
2020/7/20,1:25,634,0,1
2020/7/20,1:30,634,0,1
2020/7/20,1:35,630,0,1
2020/7/20,1:40,628,0,1
2020/7/20,1:45,630,0,1
2020/7/20,1:50,630,0,0
2020/7/20,1:55,626,0,0
2020/7/20,2:00,632,0,0
2020/7/20,2:05,640,0,0
2020/7/20,2:10,643,0,1
2020/7/20,2:15,647,0,1
2020/7/20,2:20,652,0,1
2020/7/20,2:25,647,0,1
2020/7/20,2:30,648,0,1
2020/7/20,2:35,651,0,1
2020/7/20,2:40,653,0,0
2020/7/20,2:45,654,0,0
2020/7/20,2:50,652,0,0
2020/7/20,2:55,656,0,0
2020/7/20,3:00,664,0,0
2020/7/20,3:05,667,0,0
2020/7/20,3:10,670,0,0
2020/7/20,3:15,681,0,0
2020/7/20,3:20,675,0,0
2020/7/20,3:25,679,0,0
2020/7/20,3:30,674,0,0
2020/7/20,3:35,682,0,0
2020/7/20,3:40,687,0,0
2020/7/20,3:45,678,0,0
2020/7/20,3:50,682,0,0
2020/7/20,3:55,687,0,0
2020/7/20,4:00,683,0,0
2020/7/20,4:05,688,0,0
2020/7/20,4:10,697,0,0
2020/7/20,4:15,696,0,0
2020/7/20,4:20,693,0,0
2020/7/20,4:25,693,0,0
2020/7/20,4:30,691,0,0
2020/7/20,4:35,693,0,0
2020/7/20,4:40,700,0,1
2020/7/20,4:45,697,1,1
2020/7/20,4:50,686,2,1
2020/7/20,4:55,685,5,1
2020/7/20,5:00,693,7,1
2020/7/20,5:05,697,10,1
2020/7/20,5:10,698,12,1
2020/7/20,5:15,693,15,1
2020/7/20,5:20,697,18,1
2020/7/20,5:25,696,21,1
2020/7/20,5:30,697,25,1
2020/7/20,5:35,693,28,1
2020/7/20,5:40,687,32,1
2020/7/20,5:45,686,35,1
2020/7/20,5:50,678,39,1
2020/7/20,5:55,675,43,1
2020/7/20,6:00,683,46,1
2020/7/20,6:05,683,51,1
2020/7/20,6:10,686,55,1
2020/7/20,6:15,693,60,1
2020/7/20,6:20,686,64,0
2020/7/20,6:25,693,69,0
2020/7/20,6:30,691,72,0
2020/7/20,6:35,695,77,0
2020/7/20,6:40,703,80,0
2020/7/20,6:45,700,83,0
2020/7/20,6:50,703,87,0
2020/7/20,6:55,705,89,0
2020/7/20,7:00,705,94,0
2020/7/20,7:05,714,98,0
2020/7/20,7:10,720,102,0
2020/7/20,7:15,722,109,0
2020/7/20,7:20,723,116,0
2020/7/20,7:25,741,124,0
