2020/9/26 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1141,11:00～12:00,9月24日,18:02,20,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
950,11:00～12:00,9月25日,5:32

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1087,9:00～10:00,9月25日,5:32,17,85

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
927,9:00～10:00,9月25日,5:32

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/9/25,0:00,673,675,69,977
2020/9/25,1:00,665,662,67,1000
2020/9/25,2:00,678,683,67,1018
2020/9/25,3:00,706,711,70,1007
2020/9/25,4:00,722,725,69,1043
2020/9/25,5:00,727,728,69,1053
2020/9/25,6:00,752,753,73,1035
2020/9/25,7:00,794,799,74,1075
2020/9/25,8:00,862,865,80,1084
2020/9/25,9:00,920,927,85,1087
2020/9/25,10:00,931,940,82,1136
2020/9/25,11:00,936,950,82,1141
2020/9/25,12:00,879,900,79,1119
2020/9/25,13:00,920,932,84,1097
2020/9/25,14:00,929,935,83,1118
2020/9/25,15:00,921,923,82,1123
2020/9/25,16:00,927,935,81,1141
2020/9/25,17:00,905,924,81,1123
2020/9/25,18:00,881,900,79,1115
2020/9/25,19:00,838,852,82,1026
2020/9/25,20:00,793,810,81,983
2020/9/25,21:00,744,770,75,994
2020/9/25,22:00,735,751,73,1005
2020/9/25,23:00,708,722,72,984

最大使用率(%),時間帯
85,9:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
969,18:00～19:00,9月25日,21:07,15,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
820,18:00～19:00,9月25日,18:02

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
969,18:00～19:00,9月25日,21:07,15,87

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
840,18:00～19:00,9月25日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/9/25,0:00,692,0,95
2020/9/25,0:05,676,0,95
2020/9/25,0:10,689,0,96
2020/9/25,0:15,687,0,95
2020/9/25,0:20,682,0,96
2020/9/25,0:25,678,0,96
2020/9/25,0:30,672,0,97
2020/9/25,0:35,668,0,97
2020/9/25,0:40,661,0,97
2020/9/25,0:45,662,0,97
2020/9/25,0:50,662,0,97
2020/9/25,0:55,666,0,96
2020/9/25,1:00,665,0,95
2020/9/25,1:05,668,0,95
2020/9/25,1:10,669,0,95
2020/9/25,1:15,666,0,97
2020/9/25,1:20,668,0,98
2020/9/25,1:25,667,0,98
2020/9/25,1:30,663,0,100
2020/9/25,1:35,658,0,100
2020/9/25,1:40,663,0,103
2020/9/25,1:45,664,0,103
2020/9/25,1:50,661,0,104
2020/9/25,1:55,661,0,104
2020/9/25,2:00,668,0,103
2020/9/25,2:05,670,0,104
2020/9/25,2:10,672,0,104
2020/9/25,2:15,673,0,104
2020/9/25,2:20,671,0,105
2020/9/25,2:25,670,0,105
2020/9/25,2:30,674,0,105
2020/9/25,2:35,676,0,105
2020/9/25,2:40,680,0,104
2020/9/25,2:45,685,0,103
2020/9/25,2:50,690,0,104
2020/9/25,2:55,692,0,105
2020/9/25,3:00,697,0,105
2020/9/25,3:05,699,0,104
2020/9/25,3:10,699,0,103
2020/9/25,3:15,700,0,104
2020/9/25,3:20,699,0,104
2020/9/25,3:25,705,0,104
2020/9/25,3:30,704,0,104
2020/9/25,3:35,705,0,105
2020/9/25,3:40,710,0,104
2020/9/25,3:45,716,0,104
2020/9/25,3:50,715,0,103
2020/9/25,3:55,712,0,104
2020/9/25,4:00,714,0,104
2020/9/25,4:05,720,0,104
2020/9/25,4:10,716,0,106
2020/9/25,4:15,721,0,106
2020/9/25,4:20,724,0,106
2020/9/25,4:25,721,0,106
2020/9/25,4:30,718,0,107
2020/9/25,4:35,721,0,106
2020/9/25,4:40,725,0,106
2020/9/25,4:45,728,0,107
2020/9/25,4:50,725,0,107
2020/9/25,4:55,725,0,106
2020/9/25,5:00,727,0,106
2020/9/25,5:05,729,0,106
2020/9/25,5:10,727,0,106
2020/9/25,5:15,726,0,106
2020/9/25,5:20,728,0,105
2020/9/25,5:25,727,1,105
2020/9/25,5:30,728,2,106
2020/9/25,5:35,727,2,106
2020/9/25,5:40,724,3,105
2020/9/25,5:45,722,4,104
2020/9/25,5:50,722,5,104
2020/9/25,5:55,728,8,104
2020/9/25,6:00,737,10,103
