2020/7/25 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1225,14:00～15:00,7月23日,21:23,28,78

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,14:00～15:00,7月23日,21:23

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1146,16:00～17:00,7月23日,21:23,22,82

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
936,16:00～17:00,7月23日,21:23

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/7/24,0:00,680,679,69,989
2020/7/24,1:00,661,670,67,986
2020/7/24,2:00,671,686,67,999
2020/7/24,3:00,698,696,69,1014
2020/7/24,4:00,703,702,68,1030
2020/7/24,5:00,691,693,68,1015
2020/7/24,6:00,678,694,65,1043
2020/7/24,7:00,696,728,62,1114
2020/7/24,8:00,767,798,63,1222
2020/7/24,9:00,862,879,69,1257
2020/7/24,10:00,901,905,71,1272
2020/7/24,11:00,905,935,71,1282
2020/7/24,12:00,898,940,74,1213
2020/7/24,13:00,881,955,72,1222
2020/7/24,14:00,901,960,74,1225
2020/7/24,15:00,881,948,74,1186
2020/7/24,16:00,882,936,77,1146
2020/7/24,17:00,877,915,78,1121
2020/7/24,18:00,868,906,79,1103
2020/7/24,19:00,861,886,79,1090
2020/7/24,20:00,827,838,79,1051
2020/7/24,21:00,783,788,77,1016
2020/7/24,22:00,740,745,74,997
2020/7/24,23:00,703,708,72,981

最大使用率(%),時間帯
79,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1008,17:00～18:00,7月24日,18:03,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
830,17:00～18:00,7月24日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1008,17:00～18:00,7月24日,18:03,17,85

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
860,17:00～18:00,7月24日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/7/24,0:00,686,0,3
2020/7/24,0:05,682,0,3
2020/7/24,0:10,688,0,4
2020/7/24,0:15,693,0,4
2020/7/24,0:20,689,0,4
2020/7/24,0:25,686,0,5
2020/7/24,0:30,679,0,5
2020/7/24,0:35,681,0,5
2020/7/24,0:40,674,0,5
2020/7/24,0:45,672,0,4
2020/7/24,0:50,672,0,3
2020/7/24,0:55,669,0,3
2020/7/24,1:00,665,0,3
2020/7/24,1:05,667,0,4
2020/7/24,1:10,667,0,4
2020/7/24,1:15,668,0,4
2020/7/24,1:20,663,0,3
2020/7/24,1:25,660,0,3
2020/7/24,1:30,656,0,3
2020/7/24,1:35,661,0,3
2020/7/24,1:40,658,0,3
2020/7/24,1:45,659,0,3
2020/7/24,1:50,656,0,3
2020/7/24,1:55,657,0,3
2020/7/24,2:00,661,0,3
2020/7/24,2:05,664,0,3
2020/7/24,2:10,661,0,2
2020/7/24,2:15,666,0,3
2020/7/24,2:20,666,0,3
2020/7/24,2:25,663,0,3
2020/7/24,2:30,672,0,2
2020/7/24,2:35,674,0,2
2020/7/24,2:40,674,0,3
2020/7/24,2:45,678,0,3
2020/7/24,2:50,677,0,3
2020/7/24,2:55,679,0,2
2020/7/24,3:00,683,0,2
2020/7/24,3:05,690,0,2
2020/7/24,3:10,687,0,2
2020/7/24,3:15,695,0,2
2020/7/24,3:20,701,0,1
2020/7/24,3:25,698,0,2
2020/7/24,3:30,698,0,2
2020/7/24,3:35,696,0,1
2020/7/24,3:40,703,0,1
2020/7/24,3:45,706,0,1
2020/7/24,3:50,705,0,1
2020/7/24,3:55,705,0,2
2020/7/24,4:00,701,0,2
2020/7/24,4:05,699,0,2
2020/7/24,4:10,704,0,1
2020/7/24,4:15,709,0,1
2020/7/24,4:20,710,0,1
2020/7/24,4:25,707,0,1
2020/7/24,4:30,706,0,1
2020/7/24,4:35,707,0,2
2020/7/24,4:40,703,0,1
2020/7/24,4:45,695,0,1
2020/7/24,4:50,700,2,1
2020/7/24,4:55,697,5,2
2020/7/24,5:00,703,7,2
2020/7/24,5:05,704,10,2
2020/7/24,5:10,708,13,2
2020/7/24,5:15,703,16,1
2020/7/24,5:20,701,20,1
2020/7/24,5:25,695,23,1
2020/7/24,5:30,695,27,2
2020/7/24,5:35,691,31,2
2020/7/24,5:40,689,35,2
2020/7/24,5:45,680,40,1
2020/7/24,5:50,673,44,1
2020/7/24,5:55,668,50,1
2020/7/24,6:00,671,54,1
