2020/6/18 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1187,14:00～15:00,6月17日,5:57,19,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1000,14:00～15:00,6月17日,1:22

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1155,15:00～16:00,6月17日,5:57,17,86

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
989,15:00～16:00,6月17日,5:57

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/6/17,0:00,691,694,73,950
2020/6/17,1:00,684,690,74,926
2020/6/17,2:00,699,703,73,964
2020/6/17,3:00,726,726,77,949
2020/6/17,4:00,736,736,77,955
2020/6/17,5:00,734,731,75,983
2020/6/17,6:00,732,732,66,1106
2020/6/17,7:00,737,779,64,1153
2020/6/17,8:00,830,880,70,1186
2020/6/17,9:00,914,955,75,1224
2020/6/17,10:00,960,989,76,1260
2020/6/17,11:00,976,998,76,1286
2020/6/17,12:00,935,960,73,1276
2020/6/17,13:00,968,993,78,1247
2020/6/17,14:00,958,1000,81,1187
2020/6/17,15:00,972,989,84,1155
2020/6/17,16:00,980,992,85,1151
2020/6/17,17:00,931,933,86,1087
2020/6/17,18:00,872,880,85,1031
2020/6/17,19:00,858,874,83,1039
2020/6/17,20:00,819,830,82,993
2020/6/17,21:00,770,777,81,951
2020/6/17,22:00,749,750,80,940
2020/6/17,23:00,716,718,76,943

最大使用率(%),時間帯
86,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1176,14:00～15:00,6月17日,18:03,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1000,14:00～15:00,6月17日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1051,17:00～18:00,6月17日,18:03,13,89

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
934,17:00～18:00,6月17日,22:08

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/6/17,0:00,712,0,53
2020/6/17,0:05,701,0,54
2020/6/17,0:10,706,0,56
2020/6/17,0:15,694,0,58
2020/6/17,0:20,692,0,58
2020/6/17,0:25,695,0,56
2020/6/17,0:30,694,0,55
2020/6/17,0:35,690,0,55
2020/6/17,0:40,683,0,56
2020/6/17,0:45,683,0,56
2020/6/17,0:50,676,0,56
2020/6/17,0:55,680,0,56
2020/6/17,1:00,679,0,55
2020/6/17,1:05,689,0,56
2020/6/17,1:10,685,0,55
2020/6/17,1:15,682,0,54
2020/6/17,1:20,677,0,55
2020/6/17,1:25,678,0,55
2020/6/17,1:30,686,0,54
2020/6/17,1:35,688,0,55
2020/6/17,1:40,684,0,56
2020/6/17,1:45,686,0,57
2020/6/17,1:50,686,0,57
2020/6/17,1:55,686,0,56
2020/6/17,2:00,688,0,56
2020/6/17,2:05,689,0,55
2020/6/17,2:10,685,0,55
2020/6/17,2:15,689,0,55
2020/6/17,2:20,691,0,55
2020/6/17,2:25,690,0,55
2020/6/17,2:30,703,0,55
2020/6/17,2:35,705,0,53
2020/6/17,2:40,704,0,52
2020/6/17,2:45,702,0,53
2020/6/17,2:50,713,0,53
2020/6/17,2:55,715,0,53
2020/6/17,3:00,713,0,53
2020/6/17,3:05,718,0,52
2020/6/17,3:10,720,0,52
2020/6/17,3:15,720,0,53
2020/6/17,3:20,723,0,52
2020/6/17,3:25,722,0,52
2020/6/17,3:30,732,0,51
2020/6/17,3:35,729,0,52
2020/6/17,3:40,727,0,53
2020/6/17,3:45,732,0,54
2020/6/17,3:50,735,0,54
2020/6/17,3:55,730,0,53
2020/6/17,4:00,733,0,51
2020/6/17,4:05,737,0,50
2020/6/17,4:10,737,0,49
2020/6/17,4:15,736,0,50
2020/6/17,4:20,739,0,49
2020/6/17,4:25,737,1,51
2020/6/17,4:30,735,2,51
2020/6/17,4:35,732,4,52
2020/6/17,4:40,734,5,53
2020/6/17,4:45,740,7,53
2020/6/17,4:50,736,10,54
2020/6/17,4:55,733,13,54
2020/6/17,5:00,736,17,55
2020/6/17,5:05,736,22,54
2020/6/17,5:10,733,27,53
2020/6/17,5:15,741,33,51
2020/6/17,5:20,741,37,51
2020/6/17,5:25,741,42,52
2020/6/17,5:30,737,47,52
2020/6/17,5:35,735,54,50
2020/6/17,5:40,726,60,49
2020/6/17,5:45,728,68,47
2020/6/17,5:50,724,75,46
2020/6/17,5:55,729,81,45
2020/6/17,6:00,731,89,44
