2020/4/22 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1085,18:00～19:00,4月21日,13:28,13,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,18:00～19:00,4月21日,13:28

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1085,18:00～19:00,4月21日,13:28,13,88

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,18:00～19:00,4月21日,13:28

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/4/21,0:00,740,747,70,1056
2020/4/21,1:00,757,768,72,1049
2020/4/21,2:00,787,800,72,1089
2020/4/21,3:00,815,822,75,1091
2020/4/21,4:00,844,848,78,1088
2020/4/21,5:00,854,860,77,1107
2020/4/21,6:00,826,847,72,1151
2020/4/21,7:00,816,841,71,1157
2020/4/21,8:00,913,908,79,1153
2020/4/21,9:00,941,940,81,1162
2020/4/21,10:00,923,937,80,1157
2020/4/21,11:00,935,938,81,1157
2020/4/21,12:00,894,895,81,1100
2020/4/21,13:00,952,957,83,1144
2020/4/21,14:00,950,947,83,1143
2020/4/21,15:00,942,940,88,1067
2020/4/21,16:00,929,941,86,1084
2020/4/21,17:00,910,951,85,1073
2020/4/21,18:00,925,960,85,1085
2020/4/21,19:00,893,934,80,1117
2020/4/21,20:00,858,892,78,1105
2020/4/21,21:00,816,846,76,1078
2020/4/21,22:00,794,823,74,1071
2020/4/21,23:00,769,800,72,1062

最大使用率(%),時間帯
88,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1181,9:00～10:00,4月21日,18:03,19,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
990,9:00～10:00,4月21日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1106,17:00～18:00,4月21日,18:03,16,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
950,17:00～18:00,4月21日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/4/21,0:00,750,0,83
2020/4/21,0:05,752,0,83
2020/4/21,0:10,747,0,82
2020/4/21,0:15,745,0,81
2020/4/21,0:20,750,0,81
2020/4/21,0:25,745,0,79
2020/4/21,0:30,736,0,79
2020/4/21,0:35,734,0,78
2020/4/21,0:40,735,0,80
2020/4/21,0:45,737,0,82
2020/4/21,0:50,728,0,82
2020/4/21,0:55,732,0,83
2020/4/21,1:00,733,0,82
2020/4/21,1:05,746,0,82
2020/4/21,1:10,747,0,83
2020/4/21,1:15,757,0,83
2020/4/21,1:20,755,0,84
2020/4/21,1:25,747,0,84
2020/4/21,1:30,754,0,83
2020/4/21,1:35,763,0,84
2020/4/21,1:40,760,0,84
2020/4/21,1:45,767,0,84
2020/4/21,1:50,769,0,86
2020/4/21,1:55,769,0,88
2020/4/21,2:00,770,0,87
2020/4/21,2:05,777,0,85
2020/4/21,2:10,782,0,83
2020/4/21,2:15,784,0,83
2020/4/21,2:20,781,0,84
2020/4/21,2:25,783,0,84
2020/4/21,2:30,787,0,83
2020/4/21,2:35,794,0,82
2020/4/21,2:40,790,0,81
2020/4/21,2:45,793,0,82
2020/4/21,2:50,797,0,81
2020/4/21,2:55,797,0,80
2020/4/21,3:00,796,0,80
2020/4/21,3:05,808,0,80
2020/4/21,3:10,806,0,80
2020/4/21,3:15,812,0,80
2020/4/21,3:20,813,0,79
2020/4/21,3:25,812,0,76
2020/4/21,3:30,816,0,76
2020/4/21,3:35,820,0,76
2020/4/21,3:40,818,0,73
2020/4/21,3:45,818,0,72
2020/4/21,3:50,823,0,72
2020/4/21,3:55,821,0,71
2020/4/21,4:00,824,0,71
2020/4/21,4:05,835,0,69
2020/4/21,4:10,840,0,66
2020/4/21,4:15,838,0,65
2020/4/21,4:20,841,0,62
2020/4/21,4:25,842,0,60
2020/4/21,4:30,845,0,56
2020/4/21,4:35,845,0,57
2020/4/21,4:40,851,0,55
2020/4/21,4:45,853,0,55
2020/4/21,4:50,853,0,54
2020/4/21,4:55,850,0,53
2020/4/21,5:00,855,0,53
2020/4/21,5:05,857,0,52
2020/4/21,5:10,854,0,49
2020/4/21,5:15,861,1,49
2020/4/21,5:20,862,4,49
2020/4/21,5:25,854,8,49
2020/4/21,5:30,856,12,50
2020/4/21,5:35,851,16,52
2020/4/21,5:40,849,20,52
2020/4/21,5:45,850,25,51
2020/4/21,5:50,853,31,51
2020/4/21,5:55,851,37,50
2020/4/21,6:00,852,42,49
