2020/7/4 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1188,14:00～15:00,7月2日,18:03,17,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
990,11:00～12:00,7月3日,13:23

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1072,17:00～18:00,7月3日,11:17,17,86

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
918,17:00～18:00,7月3日,11:17

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/7/3,0:00,691,688,73,949
2020/7/3,1:00,676,680,73,932
2020/7/3,2:00,688,696,72,957
2020/7/3,3:00,711,723,73,974
2020/7/3,4:00,718,724,74,970
2020/7/3,5:00,714,717,72,997
2020/7/3,6:00,705,714,71,992
2020/7/3,7:00,737,758,71,1043
2020/7/3,8:00,858,865,80,1079
2020/7/3,9:00,957,958,85,1132
2020/7/3,10:00,987,983,85,1163
2020/7/3,11:00,1013,990,85,1188
2020/7/3,12:00,994,940,85,1163
2020/7/3,13:00,994,974,85,1166
2020/7/3,14:00,983,975,86,1143
2020/7/3,15:00,968,956,84,1146
2020/7/3,16:00,966,951,85,1135
2020/7/3,17:00,912,918,85,1072
2020/7/3,18:00,876,880,85,1027
2020/7/3,19:00,860,851,85,1012
2020/7/3,20:00,816,808,82,997
2020/7/3,21:00,769,762,80,966
2020/7/3,22:00,749,731,76,985
2020/7/3,23:00,716,713,73,977

最大使用率(%),時間帯
86,14:00～15:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1050,11:00～12:00,7月3日,22:08,30,77

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
810,11:00～12:00,7月3日,22:08

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1005,17:00～18:00,7月3日,22:08,26,80

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
800,17:00～18:00,7月3日,22:08

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/7/3,0:00,704,0,35
2020/7/3,0:05,708,0,33
2020/7/3,0:10,707,0,34
2020/7/3,0:15,706,0,35
2020/7/3,0:20,699,0,36
2020/7/3,0:25,700,0,36
2020/7/3,0:30,696,0,36
2020/7/3,0:35,688,0,37
2020/7/3,0:40,675,0,37
2020/7/3,0:45,678,0,39
2020/7/3,0:50,677,0,40
2020/7/3,0:55,669,0,40
2020/7/3,1:00,668,0,39
2020/7/3,1:05,682,0,40
2020/7/3,1:10,684,0,39
2020/7/3,1:15,682,0,39
2020/7/3,1:20,677,0,39
2020/7/3,1:25,671,0,39
2020/7/3,1:30,669,0,38
2020/7/3,1:35,675,0,39
2020/7/3,1:40,676,0,41
2020/7/3,1:45,677,0,42
2020/7/3,1:50,678,0,43
2020/7/3,1:55,673,0,44
2020/7/3,2:00,673,0,45
2020/7/3,2:05,673,0,45
2020/7/3,2:10,682,0,44
2020/7/3,2:15,689,0,42
2020/7/3,2:20,684,0,42
2020/7/3,2:25,685,0,41
2020/7/3,2:30,685,0,40
2020/7/3,2:35,685,0,38
2020/7/3,2:40,693,0,36
2020/7/3,2:45,698,0,34
2020/7/3,2:50,703,0,33
2020/7/3,2:55,696,0,33
2020/7/3,3:00,699,0,31
2020/7/3,3:05,709,0,30
2020/7/3,3:10,708,0,30
2020/7/3,3:15,708,0,30
2020/7/3,3:20,710,0,29
2020/7/3,3:25,708,0,28
2020/7/3,3:30,709,0,26
2020/7/3,3:35,712,0,25
2020/7/3,3:40,710,0,25
2020/7/3,3:45,715,0,23
2020/7/3,3:50,715,0,24
2020/7/3,3:55,717,0,22
2020/7/3,4:00,716,0,21
2020/7/3,4:05,720,0,19
2020/7/3,4:10,723,0,17
2020/7/3,4:15,720,0,16
2020/7/3,4:20,713,0,16
2020/7/3,4:25,714,0,16
2020/7/3,4:30,717,0,14
2020/7/3,4:35,719,1,13
2020/7/3,4:40,722,3,12
2020/7/3,4:45,721,4,12
2020/7/3,4:50,719,7,11
2020/7/3,4:55,713,10,11
2020/7/3,5:00,716,14,11
2020/7/3,5:05,721,19,10
2020/7/3,5:10,720,24,9
2020/7/3,5:15,719,30,9
2020/7/3,5:20,722,34,9
2020/7/3,5:25,721,38,9
2020/7/3,5:30,720,43,8
2020/7/3,5:35,708,47,8
2020/7/3,5:40,710,52,8
2020/7/3,5:45,705,57,7
2020/7/3,5:50,704,62,6
2020/7/3,5:55,703,68,7
2020/7/3,6:00,706,75,6
2020/7/3,6:05,699,80,6
2020/7/3,6:10,703,87,6
2020/7/3,6:15,703,94,5
2020/7/3,6:20,705,99,5
2020/7/3,6:25,705,105,5
2020/7/3,6:30,698,113,5
2020/7/3,6:35,707,122,5
2020/7/3,6:40,712,129,4
2020/7/3,6:45,706,136,4
2020/7/3,6:50,708,141,4
2020/7/3,6:55,706,147,4
2020/7/3,7:00,708,156,5
2020/7/3,7:05,722,161,5
2020/7/3,7:10,727,171,4
2020/7/3,7:15,723,182,4
2020/7/3,7:20,712,192,4
2020/7/3,7:25,727,200,3
2020/7/3,7:30,729,210,3
2020/7/3,7:35,740,223,3
2020/7/3,7:40,750,234,3
2020/7/3,7:45,759,245,3
2020/7/3,7:50,759,252,3
2020/7/3,7:55,762,260,2
2020/7/3,8:00,765,271,2
2020/7/3,8:05,794,280,2
2020/7/3,8:10,810,289,2
2020/7/3,8:15,827,295,2
2020/7/3,8:20,836,302,1
2020/7/3,8:25,844,309,1
2020/7/3,8:30,862,318,1
2020/7/3,8:35,880,328,1
2020/7/3,8:40,891,339,1
2020/7/3,8:45,900,350,1
2020/7/3,8:50,899,358,1
2020/7/3,8:55,913,362,1
2020/7/3,9:00,920,369,1
2020/7/3,9:05,934,374,1
2020/7/3,9:10,945,379,1
2020/7/3,9:15,943,386,2
2020/7/3,9:20,944,389,2
2020/7/3,9:25,953,386,2
2020/7/3,9:30,966,387,2
2020/7/3,9:35,967,388,2
2020/7/3,9:40,967,391,2
2020/7/3,9:45,965,395,2
2020/7/3,9:50,974,394,2
2020/7/3,9:55,979,395,2
2020/7/3,10:00,975,398,2
2020/7/3,10:05,974,406,2
2020/7/3,10:10,972,410,2
2020/7/3,10:15,980,411,1
2020/7/3,10:20,995,414,2
2020/7/3,10:25,986,419,2
2020/7/3,10:30,990,418,2
2020/7/3,10:35,994,418,2
2020/7/3,10:40,996,423,2
2020/7/3,10:45,992,423,2
2020/7/3,10:50,988,426,2
2020/7/3,10:55,987,427,2
2020/7/3,11:00,992,427,2
2020/7/3,11:05,999,426,2
2020/7/3,11:10,1003,424,2
2020/7/3,11:15,1012,422,2
2020/7/3,11:20,1007,421,2
2020/7/3,11:25,1012,424,2
2020/7/3,11:30,1013,421,2
2020/7/3,11:35,1024,420,2
2020/7/3,11:40,1024,423,2
2020/7/3,11:45,1022,422,2
2020/7/3,11:50,1022,423,2
2020/7/3,11:55,1024,420,3
2020/7/3,12:00,1010,414,2
2020/7/3,12:05,1007,409,2
2020/7/3,12:10,1005,404,2
2020/7/3,12:15,997,401,2
2020/7/3,12:20,998,398,2
2020/7/3,12:25,993,391,2
2020/7/3,12:30,995,381,2
2020/7/3,12:35,984,378,3
2020/7/3,12:40,990,372,3
2020/7/3,12:45,982,370,3
2020/7/3,12:50,984,365,3
2020/7/3,12:55,989,364,3
2020/7/3,13:00,998,359,3
2020/7/3,13:05,1002,353,3
2020/7/3,13:10,1005,345,4
2020/7/3,13:15,1001,340,4
2020/7/3,13:20,1003,339,4
2020/7/3,13:25,994,338,4
2020/7/3,13:30,980,338,5
2020/7/3,13:35,988,334,5
2020/7/3,13:40,995,329,5
2020/7/3,13:45,992,321,6
2020/7/3,13:50,987,319,7
2020/7/3,13:55,990,314,7
2020/7/3,14:00,986,307,7
2020/7/3,14:05,986,297,8
2020/7/3,14:10,978,292,8
2020/7/3,14:15,977,283,8
2020/7/3,14:20,984,276,8
2020/7/3,14:25,981,271,8
2020/7/3,14:30,980,268,8
2020/7/3,14:35,979,266,8
2020/7/3,14:40,994,262,8
2020/7/3,14:45,989,260,8
2020/7/3,14:50,983,254,9
2020/7/3,14:55,986,249,9
2020/7/3,15:00,969,243,9
2020/7/3,15:05,962,237,9
2020/7/3,15:10,956,233,9
2020/7/3,15:15,964,226,9
2020/7/3,15:20,971,219,9
2020/7/3,15:25,971,214,9
2020/7/3,15:30,958,208,9
2020/7/3,15:35,967,202,10
2020/7/3,15:40,972,196,10
2020/7/3,15:45,979,188,10
2020/7/3,15:50,963,182,10
2020/7/3,15:55,976,175,10
2020/7/3,16:00,970,167,10
2020/7/3,16:05,971,161,10
2020/7/3,16:10,969,154,10
2020/7/3,16:15,968,147,10
2020/7/3,16:20,973,141,10
2020/7/3,16:25,968,134,10
2020/7/3,16:30,969,128,10
2020/7/3,16:35,971,123,10
2020/7/3,16:40,966,118,10
2020/7/3,16:45,965,112,9
2020/7/3,16:50,956,107,9
2020/7/3,16:55,954,102,9
2020/7/3,17:00,950,97,9
2020/7/3,17:05,939,91,9
2020/7/3,17:10,930,86,9
2020/7/3,17:15,918,81,9
2020/7/3,17:20,922,74,9
2020/7/3,17:25,917,67,9
2020/7/3,17:30,908,60,8
2020/7/3,17:35,908,54,8
2020/7/3,17:40,901,47,8
2020/7/3,17:45,898,40,8
2020/7/3,17:50,889,35,8
2020/7/3,17:55,892,31,8
2020/7/3,18:00,888,27,8
2020/7/3,18:05,883,24,8
2020/7/3,18:10,877,20,8
2020/7/3,18:15,873,17,8
2020/7/3,18:20,879,14,8
2020/7/3,18:25,871,11,8
2020/7/3,18:30,869,9,8
2020/7/3,18:35,876,6,8
2020/7/3,18:40,876,4,8
2020/7/3,18:45,877,2,8
2020/7/3,18:50,872,1,8
2020/7/3,18:55,879,0,9
2020/7/3,19:00,879,0,9
2020/7/3,19:05,877,0,8
2020/7/3,19:10,868,0,8
2020/7/3,19:15,866,0,9
2020/7/3,19:20,866,0,9
2020/7/3,19:25,870,0,9
2020/7/3,19:30,853,0,9
2020/7/3,19:35,861,0,10
2020/7/3,19:40,855,0,10
2020/7/3,19:45,851,0,11
2020/7/3,19:50,846,0,12
2020/7/3,19:55,848,0,12
2020/7/3,20:00,844,0,12
2020/7/3,20:05,836,0,13
2020/7/3,20:10,828,0,14
2020/7/3,20:15,827,0,14
2020/7/3,20:20,822,0,15
2020/7/3,20:25,819,0,15
2020/7/3,20:30,811,0,15
2020/7/3,20:35,815,0,15
2020/7/3,20:40,808,0,16
2020/7/3,20:45,809,0,16
2020/7/3,20:50,800,0,16
2020/7/3,20:55,794,0,17
2020/7/3,21:00,798,0,17
2020/7/3,21:05,791,0,17
2020/7/3,21:10,784,0,17
2020/7/3,21:15,782,0,17
2020/7/3,21:20,774,0,17
2020/7/3,21:25,771,0,16
2020/7/3,21:30,765,0,16
