2020/11/13 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1299,9:00～10:00,11月11日,18:02,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1129,9:00～10:00,11月11日,18:02

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1299,9:00～10:00,11月12日,1:07,15,87

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1130,9:00～10:00,11月12日,1:07

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/11/12,0:00,874,845,80,1096
2020/11/12,1:00,887,864,81,1091
2020/11/12,2:00,919,899,83,1113
2020/11/12,3:00,943,920,83,1143
2020/11/12,4:00,969,934,83,1174
2020/11/12,5:00,1008,967,84,1205
2020/11/12,6:00,1053,1005,85,1243
2020/11/12,7:00,1033,1025,84,1224
2020/11/12,8:00,1075,1088,85,1267
2020/11/12,9:00,1114,1129,86,1299
2020/11/12,10:00,1059,1107,81,1304
2020/11/12,11:00,1029,1068,81,1263
2020/11/12,12:00,972,1007,77,1265
2020/11/12,13:00,990,1026,79,1258
2020/11/12,14:00,985,1030,82,1198
2020/11/12,15:00,985,1017,82,1198
2020/11/12,16:00,1059,1078,83,1279
2020/11/12,17:00,1091,1104,85,1291
2020/11/12,18:00,1076,1079,85,1265
2020/11/12,19:00,1038,1038,84,1237
2020/11/12,20:00,995,982,84,1187
2020/11/12,21:00,943,922,82,1144
2020/11/12,22:00,913,894,79,1155
2020/11/12,23:00,887,873,81,1097

最大使用率(%),時間帯
86,9:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1327,9:00～10:00,11月12日,18:02,21,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1080,9:00～10:00,11月12日,18:02

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1201,18:00～19:00,11月12日,18:02,14,88

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1054,18:00～19:00,11月12日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/11/12,0:00,881,1,18
2020/11/12,0:05,879,1,18
2020/11/12,0:10,881,1,18
2020/11/12,0:15,883,1,18
2020/11/12,0:20,877,1,18
2020/11/12,0:25,877,1,19
2020/11/12,0:30,872,1,19
2020/11/12,0:35,877,1,18
2020/11/12,0:40,876,1,18
2020/11/12,0:45,868,1,18
2020/11/12,0:50,856,1,18
2020/11/12,0:55,863,1,18
2020/11/12,1:00,869,1,19
2020/11/12,1:05,877,1,19
2020/11/12,1:10,876,1,19
2020/11/12,1:15,874,1,19
2020/11/12,1:20,883,1,19
2020/11/12,1:25,890,1,18
2020/11/12,1:30,894,1,17
2020/11/12,1:35,894,1,16
2020/11/12,1:40,893,1,16
2020/11/12,1:45,888,1,16
2020/11/12,1:50,891,1,16
2020/11/12,1:55,899,1,15
2020/11/12,2:00,893,1,15
2020/11/12,2:05,903,1,15
2020/11/12,2:10,907,1,15
2020/11/12,2:15,911,1,15
2020/11/12,2:20,912,1,15
2020/11/12,2:25,916,1,15
2020/11/12,2:30,921,1,16
2020/11/12,2:35,929,1,15
2020/11/12,2:40,929,1,15
2020/11/12,2:45,925,1,15
2020/11/12,2:50,927,1,16
2020/11/12,2:55,937,1,17
2020/11/12,3:00,939,1,16
2020/11/12,3:05,943,1,16
2020/11/12,3:10,937,1,15
2020/11/12,3:15,935,1,15
2020/11/12,3:20,934,1,16
2020/11/12,3:25,940,1,16
2020/11/12,3:30,943,1,16
2020/11/12,3:35,949,1,16
2020/11/12,3:40,946,1,15
2020/11/12,3:45,947,1,15
2020/11/12,3:50,946,1,15
2020/11/12,3:55,953,1,15
2020/11/12,4:00,956,1,15
2020/11/12,4:05,966,1,16
2020/11/12,4:10,963,1,16
2020/11/12,4:15,959,1,16
2020/11/12,4:20,961,1,16
2020/11/12,4:25,965,1,16
2020/11/12,4:30,967,1,16
2020/11/12,4:35,975,1,16
2020/11/12,4:40,976,1,16
2020/11/12,4:45,978,1,16
2020/11/12,4:50,974,1,16
2020/11/12,4:55,972,1,16
2020/11/12,5:00,985,1,16
2020/11/12,5:05,991,1,16
2020/11/12,5:10,992,1,16
2020/11/12,5:15,999,1,16
2020/11/12,5:20,1005,1,16
2020/11/12,5:25,1003,1,16
2020/11/12,5:30,1003,1,16
2020/11/12,5:35,1013,1,16
2020/11/12,5:40,1017,1,16
2020/11/12,5:45,1017,1,16
2020/11/12,5:50,1016,1,17
2020/11/12,5:55,1027,1,16
2020/11/12,6:00,1038,1,17
2020/11/12,6:05,1038,1,17
