2020/7/8 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1220,11:00～12:00,7月6日,18:03,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1056,14:00～15:00,7月7日,11:12

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1220,11:00～12:00,7月7日,11:12,15,87

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1060,11:00～12:00,7月7日,11:12

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/7/7,0:00,719,707,67,1076
2020/7/7,1:00,706,688,66,1074
2020/7/7,2:00,719,700,67,1073
2020/7/7,3:00,746,729,69,1074
2020/7/7,4:00,759,737,70,1077
2020/7/7,5:00,758,733,69,1094
2020/7/7,6:00,759,740,68,1124
2020/7/7,7:00,790,774,71,1106
2020/7/7,8:00,885,892,77,1150
2020/7/7,9:00,979,971,83,1176
2020/7/7,10:00,1061,987,88,1206
2020/7/7,11:00,1088,1010,89,1220
2020/7/7,12:00,986,960,81,1221
2020/7/7,13:00,1021,1053,82,1238
2020/7/7,14:00,1022,1056,83,1227
2020/7/7,15:00,1009,1033,84,1204
2020/7/7,16:00,1039,1018,87,1192
2020/7/7,17:00,987,965,85,1163
2020/7/7,18:00,957,929,85,1130
2020/7/7,19:00,929,906,83,1114
2020/7/7,20:00,882,858,80,1109
2020/7/7,21:00,834,807,76,1093
2020/7/7,22:00,817,778,74,1097
2020/7/7,23:00,782,744,71,1095

最大使用率(%),時間帯
89,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1257,11:00～12:00,7月7日,18:03,21,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1030,11:00～12:00,7月7日,21:13

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1257,11:00～12:00,7月7日,18:03,21,83

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1040,11:00～12:00,7月7日,21:13

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/7/7,0:00,735,0,4
2020/7/7,0:05,731,0,4
2020/7/7,0:10,736,0,3
2020/7/7,0:15,730,0,3
2020/7/7,0:20,728,0,4
2020/7/7,0:25,718,0,4
2020/7/7,0:30,722,0,4
2020/7/7,0:35,713,0,4
2020/7/7,0:40,714,0,4
2020/7/7,0:45,704,0,4
2020/7/7,0:50,705,0,4
2020/7/7,0:55,702,0,4
2020/7/7,1:00,702,0,5
2020/7/7,1:05,715,0,5
2020/7/7,1:10,708,0,6
2020/7/7,1:15,699,0,6
2020/7/7,1:20,697,0,6
2020/7/7,1:25,704,0,6
2020/7/7,1:30,707,0,7
2020/7/7,1:35,706,0,7
2020/7/7,1:40,703,0,7
2020/7/7,1:45,710,0,7
2020/7/7,1:50,705,0,7
2020/7/7,1:55,711,0,8
2020/7/7,2:00,710,0,8
2020/7/7,2:05,711,0,8
2020/7/7,2:10,711,0,8
2020/7/7,2:15,708,0,8
2020/7/7,2:20,706,0,8
2020/7/7,2:25,705,0,8
2020/7/7,2:30,719,0,7
2020/7/7,2:35,723,0,7
2020/7/7,2:40,725,0,8
2020/7/7,2:45,725,0,9
2020/7/7,2:50,730,0,9
2020/7/7,2:55,736,0,8
2020/7/7,3:00,736,0,8
2020/7/7,3:05,737,0,8
2020/7/7,3:10,739,0,8
2020/7/7,3:15,744,0,9
2020/7/7,3:20,743,0,9
2020/7/7,3:25,743,0,9
2020/7/7,3:30,746,0,9
2020/7/7,3:35,750,0,9
2020/7/7,3:40,752,0,9
2020/7/7,3:45,755,0,9
2020/7/7,3:50,751,0,8
2020/7/7,3:55,747,0,8
2020/7/7,4:00,754,0,9
2020/7/7,4:05,759,0,9
2020/7/7,4:10,759,0,9
2020/7/7,4:15,756,0,9
2020/7/7,4:20,760,0,9
2020/7/7,4:25,757,0,9
2020/7/7,4:30,758,0,9
2020/7/7,4:35,764,0,9
2020/7/7,4:40,757,0,10
2020/7/7,4:45,760,0,10
2020/7/7,4:50,757,2,10
2020/7/7,4:55,764,4,10
2020/7/7,5:00,757,6,11
2020/7/7,5:05,762,8,11
2020/7/7,5:10,764,10,11
2020/7/7,5:15,767,13,11
2020/7/7,5:20,768,16,11
2020/7/7,5:25,760,18,11
2020/7/7,5:30,755,21,11
2020/7/7,5:35,753,23,11
2020/7/7,5:40,755,27,10
2020/7/7,5:45,750,30,10
2020/7/7,5:50,752,34,9
2020/7/7,5:55,754,37,9
2020/7/7,6:00,751,38,9
2020/7/7,6:05,746,39,9
