2019/8/7 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
566,14:00～15:00,8月5日,20:08,11,90

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
511,14:00～15:00,8月5日,20:08

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/8/6,0:00,324,318,57
2019/8/6,1:00,317,309,56
2019/8/6,2:00,316,315,56
2019/8/6,3:00,323,322,57
2019/8/6,4:00,321,324,57
2019/8/6,5:00,317,316,56
2019/8/6,6:00,332,325,59
2019/8/6,7:00,373,361,66
2019/8/6,8:00,446,430,79
2019/8/6,9:00,494,476,87
2019/8/6,10:00,508,495,90
2019/8/6,11:00,516,505,91
2019/8/6,12:00,502,489,89
2019/8/6,13:00,518,505,91
2019/8/6,14:00,520,511,92
2019/8/6,15:00,513,506,91
2019/8/6,16:00,509,502,90
2019/8/6,17:00,479,477,85
2019/8/6,18:00,458,454,81
2019/8/6,19:00,441,433,78
2019/8/6,20:00,420,408,74
2019/8/6,21:00,399,388,71
2019/8/6,22:00,374,368,66
2019/8/6,23:00,354,347,63

最大使用率(%),時間帯
92,14:00～15:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
585,14:00～15:00,8月6日,19:33,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
516,14:00～15:00,8月6日,19:33

DATE,TIME,当日実績（５分間隔値）(万kW)
2019/8/6,0:00,338
2019/8/6,0:05,335
2019/8/6,0:10,332
2019/8/6,0:15,331
2019/8/6,0:20,327
2019/8/6,0:25,326
2019/8/6,0:30,327
2019/8/6,0:35,327
2019/8/6,0:40,324
2019/8/6,0:45,322
2019/8/6,0:50,322
2019/8/6,0:55,320
2019/8/6,1:00,321
2019/8/6,1:05,324
2019/8/6,1:10,322
2019/8/6,1:15,319
2019/8/6,1:20,319
2019/8/6,1:25,314
2019/8/6,1:30,314
2019/8/6,1:35,317
2019/8/6,1:40,318
2019/8/6,1:45,318
2019/8/6,1:50,316
2019/8/6,1:55,317
2019/8/6,2:00,318
2019/8/6,2:05,317
2019/8/6,2:10,317
2019/8/6,2:15,317
2019/8/6,2:20,313
2019/8/6,2:25,314
2019/8/6,2:30,313
2019/8/6,2:35,317
2019/8/6,2:40,320
2019/8/6,2:45,323
2019/8/6,2:50,322
2019/8/6,2:55,323
2019/8/6,3:00,322
2019/8/6,3:05,323
2019/8/6,3:10,326
2019/8/6,3:15,324
2019/8/6,3:20,322
2019/8/6,3:25,325
2019/8/6,3:30,322
2019/8/6,3:35,324
2019/8/6,3:40,326
2019/8/6,3:45,328
2019/8/6,3:50,327
2019/8/6,3:55,328
2019/8/6,4:00,328
2019/8/6,4:05,325
2019/8/6,4:10,324
2019/8/6,4:15,324
2019/8/6,4:20,323
2019/8/6,4:25,321
2019/8/6,4:30,322
2019/8/6,4:35,319
2019/8/6,4:40,321
2019/8/6,4:45,324
2019/8/6,4:50,324
2019/8/6,4:55,324
2019/8/6,5:00,319
2019/8/6,5:05,321
2019/8/6,5:10,321
2019/8/6,5:15,321
2019/8/6,5:20,320
2019/8/6,5:25,319
2019/8/6,5:30,316
2019/8/6,5:35,317
2019/8/6,5:40,316
2019/8/6,5:45,313
2019/8/6,5:50,317
2019/8/6,5:55,316
2019/8/6,6:00,319
2019/8/6,6:05,322
2019/8/6,6:10,326
2019/8/6,6:15,329
2019/8/6,6:20,326
2019/8/6,6:25,329
2019/8/6,6:30,332
2019/8/6,6:35,333
2019/8/6,6:40,336
2019/8/6,6:45,337
2019/8/6,6:50,340
2019/8/6,6:55,347
2019/8/6,7:00,349
2019/8/6,7:05,352
2019/8/6,7:10,357
2019/8/6,7:15,361
2019/8/6,7:20,362
2019/8/6,7:25,367
2019/8/6,7:30,371
2019/8/6,7:35,374
2019/8/6,7:40,378
2019/8/6,7:45,384
2019/8/6,7:50,389
2019/8/6,7:55,398
2019/8/6,8:00,400
2019/8/6,8:05,409
2019/8/6,8:10,415
2019/8/6,8:15,422
2019/8/6,8:20,428
2019/8/6,8:25,437
2019/8/6,8:30,446
2019/8/6,8:35,453
2019/8/6,8:40,458
2019/8/6,8:45,464
2019/8/6,8:50,469
2019/8/6,8:55,474
2019/8/6,9:00,475
2019/8/6,9:05,482
2019/8/6,9:10,484
2019/8/6,9:15,486
2019/8/6,9:20,486
2019/8/6,9:25,489
2019/8/6,9:30,493
2019/8/6,9:35,495
2019/8/6,9:40,498
2019/8/6,9:45,498
2019/8/6,9:50,500
2019/8/6,9:55,502
2019/8/6,10:00,501
2019/8/6,10:05,499
2019/8/6,10:10,500
2019/8/6,10:15,499
2019/8/6,10:20,505
2019/8/6,10:25,505
2019/8/6,10:30,506
2019/8/6,10:35,509
2019/8/6,10:40,510
2019/8/6,10:45,510
2019/8/6,10:50,510
2019/8/6,10:55,513
2019/8/6,11:00,510
2019/8/6,11:05,511
2019/8/6,11:10,511
2019/8/6,11:15,510
2019/8/6,11:20,510
2019/8/6,11:25,512
2019/8/6,11:30,515
2019/8/6,11:35,515
2019/8/6,11:40,519
2019/8/6,11:45,521
2019/8/6,11:50,518
2019/8/6,11:55,515
2019/8/6,12:00,513
2019/8/6,12:05,506
2019/8/6,12:10,503
2019/8/6,12:15,500
2019/8/6,12:20,498
2019/8/6,12:25,498
2019/8/6,12:30,498
2019/8/6,12:35,497
2019/8/6,12:40,498
2019/8/6,12:45,499
2019/8/6,12:50,499
2019/8/6,12:55,503
2019/8/6,13:00,504
2019/8/6,13:05,509
2019/8/6,13:10,515
2019/8/6,13:15,513
2019/8/6,13:20,516
2019/8/6,13:25,515
2019/8/6,13:30,519
2019/8/6,13:35,520
2019/8/6,13:40,521
2019/8/6,13:45,519
2019/8/6,13:50,520
2019/8/6,13:55,519
2019/8/6,14:00,517
2019/8/6,14:05,518
2019/8/6,14:10,517
2019/8/6,14:15,518
2019/8/6,14:20,517
2019/8/6,14:25,521
2019/8/6,14:30,520
2019/8/6,14:35,521
2019/8/6,14:40,520
2019/8/6,14:45,517
2019/8/6,14:50,518
2019/8/6,14:55,516
2019/8/6,15:00,511
2019/8/6,15:05,512
2019/8/6,15:10,510
2019/8/6,15:15,512
2019/8/6,15:20,512
2019/8/6,15:25,514
2019/8/6,15:30,515
2019/8/6,15:35,514
2019/8/6,15:40,514
2019/8/6,15:45,514
2019/8/6,15:50,513
2019/8/6,15:55,512
2019/8/6,16:00,511
2019/8/6,16:05,510
2019/8/6,16:10,513
2019/8/6,16:15,512
2019/8/6,16:20,511
2019/8/6,16:25,511
2019/8/6,16:30,510
2019/8/6,16:35,509
2019/8/6,16:40,508
2019/8/6,16:45,505
2019/8/6,16:50,504
2019/8/6,16:55,502
2019/8/6,17:00,496
2019/8/6,17:05,489
2019/8/6,17:10,488
2019/8/6,17:15,487
2019/8/6,17:20,485
2019/8/6,17:25,481
2019/8/6,17:30,480
2019/8/6,17:35,477
2019/8/6,17:40,476
2019/8/6,17:45,474
2019/8/6,17:50,471
2019/8/6,17:55,470
2019/8/6,18:00,468
2019/8/6,18:05,465
2019/8/6,18:10,463
2019/8/6,18:15,463
2019/8/6,18:20,463
2019/8/6,18:25,461
2019/8/6,18:30,460
2019/8/6,18:35,458
2019/8/6,18:40,457
2019/8/6,18:45,456
2019/8/6,18:50,454
2019/8/6,18:55,454
2019/8/6,19:00,452
2019/8/6,19:05,451
2019/8/6,19:10,450
2019/8/6,19:15,446
2019/8/6,19:20,446
2019/8/6,19:25,445
2019/8/6,19:30,444
2019/8/6,19:35,440
2019/8/6,19:40,437
2019/8/6,19:45,438
2019/8/6,19:50,435
2019/8/6,19:55,432
2019/8/6,20:00,430
2019/8/6,20:05,428
2019/8/6,20:10,428
2019/8/6,20:15,427
2019/8/6,20:20,426
2019/8/6,20:25,419
2019/8/6,20:30,420
2019/8/6,20:35,421
2019/8/6,20:40,418
2019/8/6,20:45,418
2019/8/6,20:50,416
2019/8/6,20:55,414
2019/8/6,21:00,413
2019/8/6,21:05,409
2019/8/6,21:10,409
2019/8/6,21:15,405
2019/8/6,21:20,401
2019/8/6,21:25,402
2019/8/6,21:30,400
2019/8/6,21:35,400
2019/8/6,21:40,399
2019/8/6,21:45,395
2019/8/6,21:50,394
2019/8/6,21:55,392
2019/8/6,22:00,387
2019/8/6,22:05,385
2019/8/6,22:10,385
2019/8/6,22:15,383
2019/8/6,22:20,377
2019/8/6,22:25,378
2019/8/6,22:30,374
2019/8/6,22:35,375
2019/8/6,22:40,373
2019/8/6,22:45,370
2019/8/6,22:50,368
2019/8/6,22:55,367
2019/8/6,23:00,364
2019/8/6,23:05,366
2019/8/6,23:10,366
2019/8/6,23:15,365
2019/8/6,23:20,360
2019/8/6,23:25,356
2019/8/6,23:30,354
2019/8/6,23:35,355
2019/8/6,23:40,353
2019/8/6,23:45,350
2019/8/6,23:50,348
2019/8/6,23:55,346
