2018/09/06 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
465,15:00～18:00,9月6日,9:00,13,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
412,16:00～17:00,9月6日,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/09/06,0:00,256,254,55
2018/09/06,1:00,244,242,52
2018/09/06,2:00,248,248,53
2018/09/06,3:00,262,259,56
2018/09/06,4:00,275,274,59
2018/09/06,5:00,284,284,61
2018/09/06,6:00,280,282,60
2018/09/06,7:00,282,289,61
2018/09/06,8:00,326,342,70
2018/09/06,9:00,352,377,76
2018/09/06,10:00,367,390,79
2018/09/06,11:00,376,400,81
2018/09/06,12:00,370,386,80
2018/09/06,13:00,397,406,85
2018/09/06,14:00,400,409,86
2018/09/06,15:00,401,410,86
2018/09/06,16:00,392,412,84
2018/09/06,17:00,381,395,82
2018/09/06,18:00,379,381,82
2018/09/06,19:00,360,361,77
2018/09/06,20:00,341,342,73
2018/09/06,21:00,319,319,69
2018/09/06,22:00,296,295,64
2018/09/06,23:00,284,277,61

最大使用率(%),時間帯
86,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
455,15:00～18:00,9月6日,18:00,15,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
418,16:00～17:00,9月6日,18:00

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/09/06,0:00,268
2018/09/06,0:05,267
2018/09/06,0:10,265
2018/09/06,0:15,261
2018/09/06,0:20,259
2018/09/06,0:25,257
2018/09/06,0:30,256
2018/09/06,0:35,255
2018/09/06,0:40,252
2018/09/06,0:45,252
2018/09/06,0:50,252
2018/09/06,0:55,251
2018/09/06,1:00,249
2018/09/06,1:05,247
2018/09/06,1:10,246
2018/09/06,1:15,245
2018/09/06,1:20,243
2018/09/06,1:25,244
2018/09/06,1:30,244
2018/09/06,1:35,244
2018/09/06,1:40,244
2018/09/06,1:45,243
2018/09/06,1:50,245
2018/09/06,1:55,244
2018/09/06,2:00,244
2018/09/06,2:05,245
2018/09/06,2:10,247
2018/09/06,2:15,246
2018/09/06,2:20,247
2018/09/06,2:25,249
2018/09/06,2:30,249
2018/09/06,2:35,250
2018/09/06,2:40,252
2018/09/06,2:45,253
2018/09/06,2:50,254
2018/09/06,2:55,254
2018/09/06,3:00,255
2018/09/06,3:05,256
2018/09/06,3:10,257
2018/09/06,3:15,258
2018/09/06,3:20,261
2018/09/06,3:25,262
2018/09/06,3:30,262
2018/09/06,3:35,262
2018/09/06,3:40,264
2018/09/06,3:45,266
2018/09/06,3:50,267
2018/09/06,3:55,269
2018/09/06,4:00,270
2018/09/06,4:05,270
2018/09/06,4:10,272
2018/09/06,4:15,273
2018/09/06,4:20,274
2018/09/06,4:25,274
2018/09/06,4:30,275
2018/09/06,4:35,276
2018/09/06,4:40,281
2018/09/06,4:45,281
2018/09/06,4:50,282
2018/09/06,4:55,281
2018/09/06,5:00,282
2018/09/06,5:05,284
2018/09/06,5:10,284
2018/09/06,5:15,285
2018/09/06,5:20,285
2018/09/06,5:25,286
2018/09/06,5:30,285
2018/09/06,5:35,286
2018/09/06,5:40,285
2018/09/06,5:45,283
2018/09/06,5:50,282
2018/09/06,5:55,283
2018/09/06,6:00,283
2018/09/06,6:05,284
2018/09/06,6:10,284
2018/09/06,6:15,282
2018/09/06,6:20,282
2018/09/06,6:25,281
2018/09/06,6:30,280
2018/09/06,6:35,278
2018/09/06,6:40,278
2018/09/06,6:45,275
2018/09/06,6:50,274
2018/09/06,6:55,276
2018/09/06,7:00,275
2018/09/06,7:05,274
2018/09/06,7:10,277
2018/09/06,7:15,277
2018/09/06,7:20,277
2018/09/06,7:25,279
2018/09/06,7:30,283
2018/09/06,7:35,283
2018/09/06,7:40,285
2018/09/06,7:45,286
2018/09/06,7:50,291
2018/09/06,7:55,293
2018/09/06,8:00,300
2018/09/06,8:05,306
2018/09/06,8:10,313
2018/09/06,8:15,318
2018/09/06,8:20,322
2018/09/06,8:25,325
2018/09/06,8:30,326
2018/09/06,8:35,332
2018/09/06,8:40,334
2018/09/06,8:45,334
2018/09/06,8:50,335
2018/09/06,8:55,338
2018/09/06,9:00,340
2018/09/06,9:05,342
2018/09/06,9:10,342
2018/09/06,9:15,342
2018/09/06,9:20,345
2018/09/06,9:25,349
2018/09/06,9:30,353
2018/09/06,9:35,358
2018/09/06,9:40,359
2018/09/06,9:45,361
2018/09/06,9:50,359
2018/09/06,9:55,361
2018/09/06,10:00,360
2018/09/06,10:05,359
2018/09/06,10:10,358
2018/09/06,10:15,365
2018/09/06,10:20,368
2018/09/06,10:25,371
2018/09/06,10:30,369
2018/09/06,10:35,373
2018/09/06,10:40,374
2018/09/06,10:45,375
2018/09/06,10:50,374
2018/09/06,10:55,374
2018/09/06,11:00,373
2018/09/06,11:05,374
2018/09/06,11:10,374
2018/09/06,11:15,375
2018/09/06,11:20,377
2018/09/06,11:25,379
2018/09/06,11:30,375
2018/09/06,11:35,376
2018/09/06,11:40,376
2018/09/06,11:45,378
2018/09/06,11:50,379
2018/09/06,11:55,378
2018/09/06,12:00,370
2018/09/06,12:05,360
2018/09/06,12:10,356
2018/09/06,12:15,357
2018/09/06,12:20,358
2018/09/06,12:25,366
2018/09/06,12:30,373
2018/09/06,12:35,373
2018/09/06,12:40,376
2018/09/06,12:45,379
2018/09/06,12:50,383
2018/09/06,12:55,387
2018/09/06,13:00,389
2018/09/06,13:05,392
2018/09/06,13:10,392
2018/09/06,13:15,395
2018/09/06,13:20,393
2018/09/06,13:25,396
2018/09/06,13:30,397
2018/09/06,13:35,399
2018/09/06,13:40,403
2018/09/06,13:45,404
2018/09/06,13:50,407
2018/09/06,13:55,408
2018/09/06,14:00,406
2018/09/06,14:05,401
2018/09/06,14:10,397
2018/09/06,14:15,397
2018/09/06,14:20,397
2018/09/06,14:25,400
2018/09/06,14:30,401
2018/09/06,14:35,403
2018/09/06,14:40,406
2018/09/06,14:45,407
2018/09/06,14:50,408
2018/09/06,14:55,410
2018/09/06,15:00,410
2018/09/06,15:05,407
2018/09/06,15:10,406
2018/09/06,15:15,406
2018/09/06,15:20,406
2018/09/06,15:25,406
2018/09/06,15:30,406
2018/09/06,15:35,403
