2018/9/1 0:09 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1613,14:00～15:00,8/31,9:00,16,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1390,14:00～15:00,8/31,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/8/31,0:00,944,965,79
2018/8/31,1:00,900,910,77
2018/8/31,2:00,892,890,76
2018/8/31,3:00,904,910,78
2018/8/31,4:00,927,930,79
2018/8/31,5:00,949,945,81
2018/8/31,6:00,970,975,80
2018/8/31,7:00,1061,1060,81
2018/8/31,8:00,1187,1195,84
2018/8/31,9:00,1292,1310,87
2018/8/31,10:00,1358,1340,88
2018/8/31,11:00,1395,1360,88
2018/8/31,12:00,1348,1335,86
2018/8/31,13:00,1353,1375,85
2018/8/31,14:00,1338,1390,83
2018/8/31,15:00,1328,1385,81
2018/8/31,16:00,1350,1385,85
2018/8/31,17:00,1336,1380,87
2018/8/31,18:00,1317,1365,87
2018/8/31,19:00,1289,1340,88
2018/8/31,20:00,1215,1245,85
2018/8/31,21:00,1143,1175,84
2018/8/31,22:00,1084,1110,81
2018/8/31,23:00,1009,1040,77

最大使用率(%),時間帯
88,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1300,14:00～15:00,8/31,18:00,13,89

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1130,11:00～12:00,8/31,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2018/8/31,0:00,979
2018/8/31,0:05,976
2018/8/31,0:10,970
2018/8/31,0:15,970
2018/8/31,0:20,973
2018/8/31,0:25,959
2018/8/31,0:30,941
2018/8/31,0:35,934
2018/8/31,0:40,940
2018/8/31,0:45,931
2018/8/31,0:50,925
2018/8/31,0:55,908
2018/8/31,1:00,916
2018/8/31,1:05,902
2018/8/31,1:10,914
2018/8/31,1:15,913
2018/8/31,1:20,903
2018/8/31,1:25,902
2018/8/31,1:30,897
2018/8/31,1:35,896
2018/8/31,1:40,890
2018/8/31,1:45,895
2018/8/31,1:50,883
2018/8/31,1:55,888
2018/8/31,2:00,890
2018/8/31,2:05,896
2018/8/31,2:10,899
2018/8/31,2:15,897
2018/8/31,2:20,891
2018/8/31,2:25,895
2018/8/31,2:30,892
2018/8/31,2:35,895
2018/8/31,2:40,888
2018/8/31,2:45,886
2018/8/31,2:50,905
2018/8/31,2:55,894
2018/8/31,3:00,901
2018/8/31,3:05,893
2018/8/31,3:10,904
2018/8/31,3:15,903
2018/8/31,3:20,900
2018/8/31,3:25,907
2018/8/31,3:30,903
2018/8/31,3:35,899
2018/8/31,3:40,912
2018/8/31,3:45,917
2018/8/31,3:50,921
2018/8/31,3:55,911
2018/8/31,4:00,920
2018/8/31,4:05,913
2018/8/31,4:10,910
2018/8/31,4:15,915
2018/8/31,4:20,912
2018/8/31,4:25,924
2018/8/31,4:30,919
2018/8/31,4:35,935
2018/8/31,4:40,945
2018/8/31,4:45,932
2018/8/31,4:50,941
2018/8/31,4:55,943
2018/8/31,5:00,939
2018/8/31,5:05,930
2018/8/31,5:10,942
2018/8/31,5:15,954
