2016/8/24 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1458,14:00～15:00,8月23日,9:37,19,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1223,14:00～15:00,8月23日,9:37

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/8/23,0:00,792,0,54
2016/8/23,1:00,759,0,52
2016/8/23,2:00,760,0,52
2016/8/23,3:00,778,0,53
2016/8/23,4:00,787,0,54
2016/8/23,5:00,785,0,54
2016/8/23,6:00,810,0,56
2016/8/23,7:00,872,0,60
2016/8/23,8:00,1004,0,69
2016/8/23,9:00,1108,0,76
2016/8/23,10:00,1132,0,78
2016/8/23,11:00,1155,0,79
2016/8/23,12:00,1114,0,76
2016/8/23,13:00,1168,0,80
2016/8/23,14:00,1183,0,81
2016/8/23,15:00,1166,0,80
2016/8/23,16:00,1153,0,79
2016/8/23,17:00,1104,0,76
2016/8/23,18:00,1086,0,74
2016/8/23,19:00,1044,0,72
2016/8/23,20:00,975,0,67
2016/8/23,21:00,911,0,62
2016/8/23,22:00,883,0,61
2016/8/23,23:00,841,0,58

最大使用率(%),時間帯
81,14:00～15:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1472,14:00～15:00,8月23日,18:02,21,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1214,14:00～15:00,8月23日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/8/23,0:00,819
2016/8/23,0:05,813
2016/8/23,0:10,810
2016/8/23,0:15,797
2016/8/23,0:20,798
2016/8/23,0:25,795
2016/8/23,0:30,793
2016/8/23,0:35,789
2016/8/23,0:40,784
2016/8/23,0:45,780
2016/8/23,0:50,781
2016/8/23,0:55,773
2016/8/23,1:00,770
2016/8/23,1:05,771
2016/8/23,1:10,771
2016/8/23,1:15,769
2016/8/23,1:20,764
2016/8/23,1:25,761
2016/8/23,1:30,753
2016/8/23,1:35,753
2016/8/23,1:40,756
2016/8/23,1:45,753
2016/8/23,1:50,746
2016/8/23,1:55,748
2016/8/23,2:00,753
2016/8/23,2:05,759
2016/8/23,2:10,762
2016/8/23,2:15,764
2016/8/23,2:20,762
2016/8/23,2:25,758
2016/8/23,2:30,759
2016/8/23,2:35,760
2016/8/23,2:40,753
2016/8/23,2:45,758
2016/8/23,2:50,763
2016/8/23,2:55,761
2016/8/23,3:00,760
2016/8/23,3:05,769
2016/8/23,3:10,773
2016/8/23,3:15,776
2016/8/23,3:20,780
2016/8/23,3:25,777
2016/8/23,3:30,772
2016/8/23,3:35,773
2016/8/23,3:40,782
2016/8/23,3:45,786
2016/8/23,3:50,787
2016/8/23,3:55,787
2016/8/23,4:00,781
2016/8/23,4:05,788
2016/8/23,4:10,791
2016/8/23,4:15,789
2016/8/23,4:20,787
2016/8/23,4:25,788
2016/8/23,4:30,785
2016/8/23,4:35,788
2016/8/23,4:40,789
2016/8/23,4:45,788
2016/8/23,4:50,786
2016/8/23,4:55,783
2016/8/23,5:00,784
2016/8/23,5:05,789
2016/8/23,5:10,779
