2017/10/28 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2054,17:00～18:00,10/27,9:30,16,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1732,17:00～18:00,10/27,9:30

DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%)
2017/10/27,0:00,1302,1293,63
2017/10/27,1:00,1257,1262,61
2017/10/27,2:00,1304,1313,63
2017/10/27,3:00,1374,1373,66
2017/10/27,4:00,1380,1375,67
2017/10/27,5:00,1352,1336,65
2017/10/27,6:00,1382,1383,67
2017/10/27,7:00,1487,1474,72
2017/10/27,8:00,1582,1581,77
2017/10/27,9:00,1657,1665,80
2017/10/27,10:00,1674,1684,81
2017/10/27,11:00,1688,1677,82
2017/10/27,12:00,1597,1584,77
2017/10/27,13:00,1683,1655,81
2017/10/27,14:00,1700,1674,82
2017/10/27,15:00,1707,1682,83
2017/10/27,16:00,1718,1701,83
2017/10/27,17:00,1739,1732,84
2017/10/27,18:00,1719,1723,83
2017/10/27,19:00,1652,1649,80
2017/10/27,20:00,1578,1572,76
2017/10/27,21:00,1504,1514,73
2017/10/27,22:00,1461,1456,71
2017/10/27,23:00,1392,1384,67

最大使用率(%),時間帯
84,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1885,17:00～18:00,10/27,18:30,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1634,17:00～18:00,10/27,18:30

DATE,TIME,当日実績(５分間隔値)(万kW)
2017/10/27,0:00,1349
2017/10/27,0:05,1345
2017/10/27,0:10,1335
2017/10/27,0:15,1326
2017/10/27,0:20,1310
2017/10/27,0:25,1300
2017/10/27,0:30,1298
2017/10/27,0:35,1287
2017/10/27,0:40,1272
2017/10/27,0:45,1255
2017/10/27,0:50,1269
2017/10/27,0:55,1273
2017/10/27,1:00,1269
2017/10/27,1:05,1266
2017/10/27,1:10,1263
2017/10/27,1:15,1258
2017/10/27,1:20,1258
2017/10/27,1:25,1262
2017/10/27,1:30,1258
2017/10/27,1:35,1238
2017/10/27,1:40,1234
2017/10/27,1:45,1249
2017/10/27,1:50,1258
2017/10/27,1:55,1276
2017/10/27,2:00,1269
2017/10/27,2:05,1279
2017/10/27,2:10,1288
2017/10/27,2:15,1292
2017/10/27,2:20,1299
2017/10/27,2:25,1307
2017/10/27,2:30,1308
2017/10/27,2:35,1312
2017/10/27,2:40,1310
2017/10/27,2:45,1317
2017/10/27,2:50,1325
2017/10/27,2:55,1336
2017/10/27,3:00,1347
2017/10/27,3:05,1362
2017/10/27,3:10,1373
2017/10/27,3:15,1375
2017/10/27,3:20,1370
2017/10/27,3:25,1373
2017/10/27,3:30,1375
2017/10/27,3:35,1380
2017/10/27,3:40,1384
2017/10/27,3:45,1392
2017/10/27,3:50,1380
2017/10/27,3:55,1379
2017/10/27,4:00,1381
2017/10/27,4:05,1385
2017/10/27,4:10,1386
2017/10/27,4:15,1388
2017/10/27,4:20,1393
2017/10/27,4:25,1390
2017/10/27,4:30,1376
2017/10/27,4:35,1368
2017/10/27,4:40,1375
2017/10/27,4:45,1379
2017/10/27,4:50,1373
2017/10/27,4:55,1365
2017/10/27,5:00,1346
2017/10/27,5:05,1363
2017/10/27,5:10,1374
2017/10/27,5:15,1363
2017/10/27,5:20,1354
2017/10/27,5:25,1352
2017/10/27,5:30,1357
2017/10/27,5:35,1356
2017/10/27,5:40,1345
2017/10/27,5:45,1339
2017/10/27,5:50,1335
2017/10/27,5:55,1336
2017/10/27,6:00,1341
2017/10/27,6:05,1349
2017/10/27,6:10,1352
2017/10/27,6:15,1356
2017/10/27,6:20,1369
2017/10/27,6:25,1377
2017/10/27,6:30,1389
2017/10/27,6:35,1403
2017/10/27,6:40,1401
2017/10/27,6:45,1408
2017/10/27,6:50,1412
2017/10/27,6:55,1427
2017/10/27,7:00,1442
2017/10/27,7:05,1454
2017/10/27,7:10,1466
2017/10/27,7:15,1468
2017/10/27,7:20,1485
2017/10/27,7:25,1486
2017/10/27,7:30,1490
2017/10/27,7:35,1508
2017/10/27,7:40,1502
2017/10/27,7:45,1511
2017/10/27,7:50,1524
2017/10/27,7:55,1512
2017/10/27,8:00,1520
2017/10/27,8:05,1548
2017/10/27,8:10,1560
2017/10/27,8:15,1563
2017/10/27,8:20,1565
2017/10/27,8:25,1583
2017/10/27,8:30,1576
2017/10/27,8:35,1593
2017/10/27,8:40,1606
2017/10/27,8:45,1614
2017/10/27,8:50,1623
2017/10/27,8:55,1634
2017/10/27,9:00,1636
2017/10/27,9:05,1641
2017/10/27,9:10,1649
2017/10/27,9:15,1655
2017/10/27,9:20,1661
2017/10/27,9:25,1661
2017/10/27,9:30,1655
2017/10/27,9:35,1658
2017/10/27,9:40,1663
2017/10/27,9:45,1660
2017/10/27,9:50,1669
2017/10/27,9:55,1677
2017/10/27,10:00,1674
2017/10/27,10:05,1675
2017/10/27,10:10,1670
2017/10/27,10:15,1659
2017/10/27,10:20,1666
2017/10/27,10:25,1676
2017/10/27,10:30,1673
2017/10/27,10:35,1679
2017/10/27,10:40,1677
2017/10/27,10:45,1679
2017/10/27,10:50,1672
2017/10/27,10:55,1684
2017/10/27,11:00,1692
2017/10/27,11:05,1693
2017/10/27,11:10,1694
2017/10/27,11:15,1688
2017/10/27,11:20,1693
2017/10/27,11:25,1696
2017/10/27,11:30,1684
2017/10/27,11:35,1690
2017/10/27,11:40,1689
2017/10/27,11:45,1685
2017/10/27,11:50,1678
2017/10/27,11:55,1669
2017/10/27,12:00,1660
2017/10/27,12:05,1631
2017/10/27,12:10,1608
2017/10/27,12:15,1597
2017/10/27,12:20,1587
2017/10/27,12:25,1581
2017/10/27,12:30,1573
2017/10/27,12:35,1578
2017/10/27,12:40,1575
