2020/09/08 00:05 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
987,14:00～15:00,09月07日,10:45,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
884,14:00～15:00,09月07日,10:45

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
893,14:00～15:00,09月07日,10:45,8,93

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
832,14:00～15:00,09月07日,10:45

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/9/7,0:00,537,551,71,748
2020/9/7,1:00,523,519,73,715
2020/9/7,2:00,532,530,70,759
2020/9/7,3:00,559,550,72,766
2020/9/7,4:00,577,571,75,769
2020/9/7,5:00,581,583,74,784
2020/9/7,6:00,586,588,74,790
2020/9/7,7:00,629,636,76,827
2020/9/7,8:00,721,725,82,874
2020/9/7,9:00,776,773,82,938
2020/9/7,10:00,814,810,90,904
2020/9/7,11:00,848,818,92,912
2020/9/7,12:00,844,803,93,898
2020/9/7,13:00,874,874,89,975
2020/9/7,14:00,857,884,86,987
2020/9/7,15:00,853,870,87,971
2020/9/7,16:00,854,845,90,943
2020/9/7,17:00,807,833,88,911
2020/9/7,18:00,780,832,87,893
2020/9/7,19:00,763,811,84,905
2020/9/7,20:00,730,760,86,848
2020/9/7,21:00,692,713,87,795
2020/9/7,22:00,653,665,88,742
2020/9/7,23:00,624,625,87,717

最大使用率(%),時間帯
93,12:00～13:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1119,14:00～15:00,09月07日,17:40,14,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
951,14:00～15:00,09月07日,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
978,14:00～15:00,09月07日,17:40,9,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
899,14:00～15:00,09月07日,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/9/7,0:00,545,0
2020/9/7,0:05,543,0
2020/9/7,0:10,548,0
2020/9/7,0:15,544,0
2020/9/7,0:20,540,0
2020/9/7,0:25,538,0
2020/9/7,0:30,541,0
2020/9/7,0:35,539,0
2020/9/7,0:40,533,0
2020/9/7,0:45,533,0
2020/9/7,0:50,521,0
2020/9/7,0:55,522,0
2020/9/7,1:00,522,0
2020/9/7,1:05,525,0
2020/9/7,1:10,526,0
2020/9/7,1:15,530,0
2020/9/7,1:20,525,0
2020/9/7,1:25,527,0
2020/9/7,1:30,529,0
2020/9/7,1:35,529,0
2020/9/7,1:40,520,0
2020/9/7,1:45,513,0
2020/9/7,1:50,509,0
2020/9/7,1:55,522,0
2020/9/7,2:00,527,0
2020/9/7,2:05,527,0
2020/9/7,2:10,522,0
2020/9/7,2:15,516,0
2020/9/7,2:20,524,0
2020/9/7,2:25,526,0
2020/9/7,2:30,531,0
2020/9/7,2:35,537,0
2020/9/7,2:40,540,0
2020/9/7,2:45,545,0
2020/9/7,2:50,545,0
2020/9/7,2:55,540,0
2020/9/7,3:00,541,0
2020/9/7,3:05,550,0
2020/9/7,3:10,557,0
2020/9/7,3:15,559,0
2020/9/7,3:20,555,0
2020/9/7,3:25,558,0
2020/9/7,3:30,558,0
