2020/7/1 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1153,11:00～12:00,6月29日,23:48,20,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,11:00～12:00,6月29日,23:48

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1079,15:00～16:00,6月29日,23:48,15,87

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
940,15:00～16:00,6月29日,23:48

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/6/30,0:00,671,674,68,982
2020/6/30,1:00,661,660,67,980
2020/6/30,2:00,676,688,69,978
2020/6/30,3:00,703,716,72,979
2020/6/30,4:00,718,731,73,982
2020/6/30,5:00,717,733,72,1000
2020/6/30,6:00,726,721,70,1040
2020/6/30,7:00,740,757,70,1053
2020/6/30,8:00,875,850,82,1063
2020/6/30,9:00,937,919,86,1094
2020/6/30,10:00,921,950,82,1123
2020/6/30,11:00,955,960,83,1153
2020/6/30,12:00,922,910,82,1131
2020/6/30,13:00,960,945,82,1169
2020/6/30,14:00,962,955,85,1137
2020/6/30,15:00,954,940,88,1079
2020/6/30,16:00,945,942,84,1122
2020/6/30,17:00,906,900,83,1086
2020/6/30,18:00,884,880,84,1051
2020/6/30,19:00,864,853,81,1067
2020/6/30,20:00,828,813,75,1101
2020/6/30,21:00,781,776,75,1045
2020/6/30,22:00,751,753,76,991
2020/6/30,23:00,719,724,73,986

最大使用率(%),時間帯
88,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1205,11:00～12:00,6月30日,18:18,22,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
980,11:00～12:00,6月30日,18:18

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1112,16:00～17:00,6月30日,18:18,15,87

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
969,16:00～17:00,6月30日,18:18

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/6/30,0:00,678,0,3
2020/6/30,0:05,682,0,3
2020/6/30,0:10,678,0,3
2020/6/30,0:15,683,0,3
2020/6/30,0:20,680,0,3
2020/6/30,0:25,675,0,4
2020/6/30,0:30,671,0,4
2020/6/30,0:35,663,0,4
2020/6/30,0:40,668,0,5
2020/6/30,0:45,665,0,5
2020/6/30,0:50,663,0,5
2020/6/30,0:55,660,0,5
2020/6/30,1:00,650,0,5
2020/6/30,1:05,660,0,5
2020/6/30,1:10,658,0,5
2020/6/30,1:15,657,0,5
2020/6/30,1:20,665,0,4
2020/6/30,1:25,664,0,4
2020/6/30,1:30,666,0,4
2020/6/30,1:35,659,0,4
2020/6/30,1:40,661,0,4
2020/6/30,1:45,666,0,4
2020/6/30,1:50,662,0,4
2020/6/30,1:55,664,0,4
2020/6/30,2:00,662,0,5
2020/6/30,2:05,661,0,5
2020/6/30,2:10,670,0,4
2020/6/30,2:15,667,0,5
2020/6/30,2:20,672,0,5
2020/6/30,2:25,671,0,5
2020/6/30,2:30,674,0,5
2020/6/30,2:35,679,0,5
2020/6/30,2:40,682,0,5
2020/6/30,2:45,689,0,5
2020/6/30,2:50,681,0,5
2020/6/30,2:55,690,0,5
2020/6/30,3:00,686,0,5
2020/6/30,3:05,693,0,5
2020/6/30,3:10,690,0,5
2020/6/30,3:15,695,0,5
2020/6/30,3:20,706,0,5
2020/6/30,3:25,703,0,5
2020/6/30,3:30,706,0,5
2020/6/30,3:35,705,0,5
2020/6/30,3:40,706,0,5
2020/6/30,3:45,714,0,5
2020/6/30,3:50,707,0,5
2020/6/30,3:55,711,0,5
2020/6/30,4:00,708,0,5
2020/6/30,4:05,715,0,5
2020/6/30,4:10,715,0,5
2020/6/30,4:15,717,0,5
2020/6/30,4:20,715,0,5
2020/6/30,4:25,722,1,5
2020/6/30,4:30,721,2,6
2020/6/30,4:35,722,3,6
2020/6/30,4:40,720,5,7
2020/6/30,4:45,722,7,8
2020/6/30,4:50,719,9,8
2020/6/30,4:55,715,12,9
2020/6/30,5:00,714,16,8
2020/6/30,5:05,725,20,8
2020/6/30,5:10,725,25,8
2020/6/30,5:15,724,31,9
2020/6/30,5:20,723,35,8
2020/6/30,5:25,715,39,8
2020/6/30,5:30,717,41,8
2020/6/30,5:35,719,43,8
2020/6/30,5:40,713,45,8
2020/6/30,5:45,709,48,9
2020/6/30,5:50,708,51,8
2020/6/30,5:55,711,54,8
2020/6/30,6:00,714,58,7
2020/6/30,6:05,715,63,7
2020/6/30,6:10,719,69,7
2020/6/30,6:15,726,75,6
2020/6/30,6:20,719,80,6
2020/6/30,6:25,723,83,6
2020/6/30,6:30,720,86,6
2020/6/30,6:35,734,89,6
2020/6/30,6:40,734,92,5
2020/6/30,6:45,731,94,5
2020/6/30,6:50,736,96,5
2020/6/30,6:55,736,102,5
2020/6/30,7:00,731,107,4
2020/6/30,7:05,735,109,4
2020/6/30,7:10,731,112,4
2020/6/30,7:15,731,117,5
2020/6/30,7:20,728,121,5
2020/6/30,7:25,732,125,5
2020/6/30,7:30,732,129,6
2020/6/30,7:35,744,129,6
2020/6/30,7:40,739,128,6
2020/6/30,7:45,748,126,6
2020/6/30,7:50,745,130,6
2020/6/30,7:55,759,133,6
2020/6/30,8:00,780,137,7
2020/6/30,8:05,807,140,7
2020/6/30,8:10,829,146,7
2020/6/30,8:15,852,152,8
2020/6/30,8:20,864,159,8
2020/6/30,8:25,876,163,8
2020/6/30,8:30,885,163,8
2020/6/30,8:35,895,162,9
2020/6/30,8:40,899,163,9
2020/6/30,8:45,904,165,10
2020/6/30,8:50,912,168,10
2020/6/30,8:55,924,170,10
2020/6/30,9:00,930,169,11
2020/6/30,9:05,937,161,11
2020/6/30,9:10,937,154,10
2020/6/30,9:15,928,149,10
2020/6/30,9:20,930,148,11
2020/6/30,9:25,936,153,11
2020/6/30,9:30,950,156,12
2020/6/30,9:35,946,153,12
2020/6/30,9:40,946,150,13
2020/6/30,9:45,938,149,13
2020/6/30,9:50,932,153,13
2020/6/30,9:55,937,156,14
2020/6/30,10:00,930,162,15
2020/6/30,10:05,916,162,16
2020/6/30,10:10,908,162,17
2020/6/30,10:15,909,157,18
2020/6/30,10:20,914,156,18
2020/6/30,10:25,913,159,18
2020/6/30,10:30,915,163,18
2020/6/30,10:35,919,166,18
2020/6/30,10:40,927,169,19
2020/6/30,10:45,926,173,19
2020/6/30,10:50,932,174,20
2020/6/30,10:55,934,177,19
2020/6/30,11:00,939,179,19
2020/6/30,11:05,941,182,18
2020/6/30,11:10,947,186,18
2020/6/30,11:15,949,191,18
2020/6/30,11:20,947,196,18
2020/6/30,11:25,952,197,18
2020/6/30,11:30,953,195,19
2020/6/30,11:35,958,195,19
2020/6/30,11:40,967,192,19
2020/6/30,11:45,967,192,19
2020/6/30,11:50,965,193,20
2020/6/30,11:55,967,190,20
2020/6/30,12:00,955,188,20
2020/6/30,12:05,940,188,21
2020/6/30,12:10,935,184,21
2020/6/30,12:15,930,182,23
2020/6/30,12:20,928,180,24
2020/6/30,12:25,918,177,24
2020/6/30,12:30,912,173,24
2020/6/30,12:35,907,169,22
2020/6/30,12:40,908,165,21
2020/6/30,12:45,909,165,21
2020/6/30,12:50,913,162,21
2020/6/30,12:55,922,156,20
2020/6/30,13:00,924,155,20
2020/6/30,13:05,937,153,20
2020/6/30,13:10,949,146,20
2020/6/30,13:15,950,139,19
2020/6/30,13:20,958,134,19
2020/6/30,13:25,957,130,19
2020/6/30,13:30,954,126,19
2020/6/30,13:35,965,121,19
2020/6/30,13:40,969,117,19
