2020/4/8 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
409,4:00～5:00,4月7日,7:15,13,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
363,3:00～4:00,4月6日,16:38

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
409,4:00～5:00,4月7日,7:15,13,89

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
363,4:00～5:00,4月7日,7:15

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/4/7,0:00,315,314,79,396
2020/4/7,1:00,327,326,82,401
2020/4/7,2:00,349,347,85,408
2020/4/7,3:00,365,363,89,409
2020/4/7,4:00,365,363,89,409
2020/4/7,5:00,361,359,89,406
2020/4/7,6:00,355,354,89,400
2020/4/7,7:00,344,340,87,395
2020/4/7,8:00,354,348,85,418
2020/4/7,9:00,361,360,79,455
2020/4/7,10:00,357,355,76,472
2020/4/7,11:00,356,353,75,475
2020/4/7,12:00,332,330,71,467
2020/4/7,13:00,343,334,73,472
2020/4/7,14:00,339,334,74,461
2020/4/7,15:00,332,332,78,426
2020/4/7,16:00,331,332,83,401
2020/4/7,17:00,327,330,84,389
2020/4/7,18:00,335,338,86,388
2020/4/7,19:00,335,333,87,384
2020/4/7,20:00,328,322,87,376
2020/4/7,21:00,319,317,85,373
2020/4/7,22:00,315,309,85,371
2020/4/7,23:00,312,305,81,386

最大使用率(%),時間帯
89,6:00～7:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
459,9:00～10:00,4月8日,6:36,29,77

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
355,9:00～10:00,4月8日,6:36

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
414,4:00～5:00,4月8日,6:36,17,85

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
354,4:00～5:00,4月8日,6:36

DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2020/4/7,0:00,310,0
2020/4/7,0:05,310,0
2020/4/7,0:10,311,0
2020/4/7,0:15,311,0
2020/4/7,0:20,312,0
2020/4/7,0:25,311,0
2020/4/7,0:30,313,0
2020/4/7,0:35,313,0
2020/4/7,0:40,311,0
2020/4/7,0:45,310,0
