2016/7/25 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4767,14:00～15:00,7/25,8:30,17,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4085,14:00～15:00,7/25,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/7/25,0:00,2371,0,50
2016/7/25,1:00,2226,0,47
2016/7/25,2:00,2169,0,46
2016/7/25,3:00,2177,0,46
2016/7/25,4:00,2185,0,46
2016/7/25,5:00,2194,0,46
2016/7/25,6:00,2388,0,50
2016/7/25,7:00,2719,0,57
2016/7/25,8:00,3210,0,67
2016/7/25,9:00,3653,0,77
2016/7/25,10:00,3813,0,80
2016/7/25,11:00,3892,0,82
2016/7/25,12:00,3787,0,79
2016/7/25,13:00,3972,0,83
2016/7/25,14:00,3979,0,83
2016/7/25,15:00,3982,0,84
2016/7/25,16:00,3945,0,83
2016/7/25,17:00,3852,0,81
2016/7/25,18:00,3827,0,80
2016/7/25,19:00,3748,0,79
2016/7/25,20:00,3531,0,74
2016/7/25,21:00,3308,0,69
2016/7/25,22:00,3139,0,66
2016/7/25,23:00,0,0,

最大使用率(%),時間帯
84,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4743,11:00～12:00,7/25,17:30,20,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3949,11:00～12:00,7/25,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/7/25,0:00,2466
2016/7/25,0:05,2450
2016/7/25,0:10,2439
2016/7/25,0:15,2431
2016/7/25,0:20,2393
2016/7/25,0:25,2371
2016/7/25,0:30,2364
2016/7/25,0:35,2348
2016/7/25,0:40,2321
2016/7/25,0:45,2300
2016/7/25,0:50,2291
2016/7/25,0:55,2273
2016/7/25,1:00,2258
2016/7/25,1:05,2272
2016/7/25,1:10,2260
2016/7/25,1:15,2233
2016/7/25,1:20,2230
2016/7/25,1:25,2219
2016/7/25,1:30,2227
2016/7/25,1:35,2222
2016/7/25,1:40,2213
2016/7/25,1:45,2205
2016/7/25,1:50,2188
2016/7/25,1:55,2188
2016/7/25,2:00,2176
2016/7/25,2:05,2176
2016/7/25,2:10,2194
2016/7/25,2:15,2178
2016/7/25,2:20,2174
2016/7/25,2:25,2156
2016/7/25,2:30,2160
2016/7/25,2:35,2162
2016/7/25,2:40,2164
2016/7/25,2:45,2163
2016/7/25,2:50,2167
2016/7/25,2:55,2156
2016/7/25,3:00,2162
2016/7/25,3:05,2172
2016/7/25,3:10,2171
2016/7/25,3:15,2189
2016/7/25,3:20,2175
2016/7/25,3:25,2177
2016/7/25,3:30,2175
2016/7/25,3:35,2178
2016/7/25,3:40,2183
2016/7/25,3:45,2187
2016/7/25,3:50,2174
2016/7/25,3:55,2182
2016/7/25,4:00,2171
2016/7/25,4:05,2191
2016/7/25,4:10,2188
2016/7/25,4:15,2184
2016/7/25,4:20,2183
2016/7/25,4:25,2190
2016/7/25,4:30,2197
2016/7/25,4:35,2184
2016/7/25,4:40,2184
2016/7/25,4:45,2181
2016/7/25,4:50,2188
2016/7/25,4:55,2174
2016/7/25,5:00,2171
2016/7/25,5:05,2176
2016/7/25,5:10,2174
2016/7/25,5:15,2179
2016/7/25,5:20,2173
2016/7/25,5:25,2192
2016/7/25,5:30,2191
2016/7/25,5:35,2195
2016/7/25,5:40,2207
2016/7/25,5:45,2215
2016/7/25,5:50,2216
2016/7/25,5:55,2239
2016/7/25,6:00,2267
2016/7/25,6:05,2293
2016/7/25,6:10,2325
2016/7/25,6:15,2332
2016/7/25,6:20,2355
2016/7/25,6:25,2383
2016/7/25,6:30,2398
2016/7/25,6:35,2419
2016/7/25,6:40,2438
2016/7/25,6:45,2466
2016/7/25,6:50,2476
2016/7/25,6:55,2500
2016/7/25,7:00,2520
2016/7/25,7:05,2581
2016/7/25,7:10,2613
2016/7/25,7:15,2624
2016/7/25,7:20,2663
2016/7/25,7:25,2704
2016/7/25,7:30,2727
2016/7/25,7:35,2783
2016/7/25,7:40,2813
2016/7/25,7:45,2836
2016/7/25,7:50,2868
2016/7/25,7:55,2898
2016/7/25,8:00,2948
2016/7/25,8:05,3013
2016/7/25,8:10,3063
2016/7/25,8:15,3104
2016/7/25,8:20,3139
2016/7/25,8:25,3196
2016/7/25,8:30,3239
2016/7/25,8:35,3284
2016/7/25,8:40,3315
2016/7/25,8:45,3357
2016/7/25,8:50,3400
2016/7/25,8:55,3463
2016/7/25,9:00,3486
2016/7/25,9:05,3543
2016/7/25,9:10,3578
2016/7/25,9:15,3609
2016/7/25,9:20,3620
2016/7/25,9:25,3639
2016/7/25,9:30,3663
2016/7/25,9:35,3700
2016/7/25,9:40,3728
2016/7/25,9:45,3747
2016/7/25,9:50,3754
2016/7/25,9:55,3767
2016/7/25,10:00,3789
2016/7/25,10:05,3784
2016/7/25,10:10,3776
2016/7/25,10:15,3806
2016/7/25,10:20,3804
2016/7/25,10:25,3810
2016/7/25,10:30,3793
2016/7/25,10:35,3806
2016/7/25,10:40,3822
2016/7/25,10:45,3848
2016/7/25,10:50,3854
2016/7/25,10:55,3864
2016/7/25,11:00,3870
2016/7/25,11:05,3881
2016/7/25,11:10,3880
2016/7/25,11:15,3862
2016/7/25,11:20,3867
2016/7/25,11:25,3885
2016/7/25,11:30,3898
2016/7/25,11:35,3913
2016/7/25,11:40,3900
2016/7/25,11:45,3905
2016/7/25,11:50,3927
2016/7/25,11:55,3913
2016/7/25,12:00,3876
2016/7/25,12:05,3821
2016/7/25,12:10,3774
2016/7/25,12:15,3754
2016/7/25,12:20,3737
2016/7/25,12:25,3743
2016/7/25,12:30,3730
2016/7/25,12:35,3743
2016/7/25,12:40,3770
2016/7/25,12:45,3822
2016/7/25,12:50,3840
2016/7/25,12:55,3836
2016/7/25,13:00,3872
2016/7/25,13:05,3944
2016/7/25,13:10,3961
2016/7/25,13:15,3986
2016/7/25,13:20,3981
2016/7/25,13:25,4000
2016/7/25,13:30,3991
2016/7/25,13:35,3968
2016/7/25,13:40,3969
2016/7/25,13:45,3994
2016/7/25,13:50,4008
2016/7/25,13:55,3994
