2020/6/9 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1100,14:00～15:00,6月7日,22:23,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
979,14:00～15:00,6月7日,22:23

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1100,14:00～15:00,6月7日,22:23,12,89

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
980,14:00～15:00,6月7日,22:23

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/6/8,0:00,626,639,80,779
2020/6/8,1:00,627,631,79,796
2020/6/8,2:00,650,653,79,820
2020/6/8,3:00,681,680,80,847
2020/6/8,4:00,697,691,80,869
2020/6/8,5:00,698,701,76,915
2020/6/8,6:00,691,711,70,989
2020/6/8,7:00,710,750,66,1071
2020/6/8,8:00,805,836,71,1131
2020/6/8,9:00,903,918,78,1164
2020/6/8,10:00,955,948,80,1191
2020/6/8,11:00,981,966,82,1190
2020/6/8,12:00,922,910,78,1189
2020/6/8,13:00,956,962,86,1117
2020/6/8,14:00,973,979,88,1100
2020/6/8,15:00,961,955,87,1100
2020/6/8,16:00,980,952,91,1079
2020/6/8,17:00,926,910,91,1022
2020/6/8,18:00,872,885,87,1002
2020/6/8,19:00,859,867,87,984
2020/6/8,20:00,819,816,88,930
2020/6/8,21:00,772,765,88,875
2020/6/8,22:00,746,748,84,886
2020/6/8,23:00,717,717,82,870

最大使用率(%),時間帯
91,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1248,14:00～15:00,6月8日,18:03,19,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1050,14:00～15:00,6月8日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1202,16:00～17:00,6月8日,18:03,18,85

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1021,16:00～17:00,6月8日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/6/8,0:00,633,0,2
2020/6/8,0:05,637,0,2
2020/6/8,0:10,630,0,1
2020/6/8,0:15,627,0,1
2020/6/8,0:20,625,0,1
2020/6/8,0:25,630,0,1
2020/6/8,0:30,626,0,1
2020/6/8,0:35,629,0,1
2020/6/8,0:40,624,0,1
2020/6/8,0:45,626,0,1
2020/6/8,0:50,619,0,1
2020/6/8,0:55,615,0,1
2020/6/8,1:00,622,0,1
2020/6/8,1:05,628,0,1
2020/6/8,1:10,632,0,1
2020/6/8,1:15,629,0,1
2020/6/8,1:20,623,0,1
2020/6/8,1:25,622,0,1
2020/6/8,1:30,628,0,0
2020/6/8,1:35,620,0,0
2020/6/8,1:40,623,0,0
2020/6/8,1:45,627,0,0
2020/6/8,1:50,633,0,0
2020/6/8,1:55,632,0,0
2020/6/8,2:00,631,0,0
2020/6/8,2:05,641,0,1
2020/6/8,2:10,642,0,1
2020/6/8,2:15,640,0,1
2020/6/8,2:20,645,0,1
2020/6/8,2:25,646,0,1
2020/6/8,2:30,648,0,1
2020/6/8,2:35,652,0,0
2020/6/8,2:40,660,0,0
2020/6/8,2:45,656,0,0
2020/6/8,2:50,656,0,0
2020/6/8,2:55,666,0,0
2020/6/8,3:00,668,0,0
2020/6/8,3:05,674,0,0
2020/6/8,3:10,672,0,0
2020/6/8,3:15,674,0,0
2020/6/8,3:20,679,0,0
2020/6/8,3:25,680,0,0
2020/6/8,3:30,680,0,0
2020/6/8,3:35,682,0,0
2020/6/8,3:40,677,0,0
2020/6/8,3:45,688,0,0
2020/6/8,3:50,692,0,0
2020/6/8,3:55,695,0,1
2020/6/8,4:00,697,0,0
2020/6/8,4:05,699,0,0
2020/6/8,4:10,693,0,0
2020/6/8,4:15,700,0,1
2020/6/8,4:20,698,0,1
2020/6/8,4:25,700,1,1
2020/6/8,4:30,698,2,1
2020/6/8,4:35,695,4,1
2020/6/8,4:40,695,5,1
2020/6/8,4:45,692,8,1
2020/6/8,4:50,697,11,1
2020/6/8,4:55,697,14,1
2020/6/8,5:00,696,17,1
2020/6/8,5:05,705,21,1
2020/6/8,5:10,703,24,1
2020/6/8,5:15,704,28,1
2020/6/8,5:20,701,32,1
2020/6/8,5:25,700,37,1
2020/6/8,5:30,694,43,1
2020/6/8,5:35,694,50,1
2020/6/8,5:40,699,57,2
2020/6/8,5:45,697,64,2
2020/6/8,5:50,691,72,2
2020/6/8,5:55,690,79,2
2020/6/8,6:00,691,88,1
