2016/07/28 23:15 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
13787,14:00 15:00,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/07/28,00:00,8814,5407,-
2016/07/28,01:00,8310,5139,-
2016/07/28,02:00,8208,5129,-
2016/07/28,03:00,8338,5245,-
2016/07/28,04:00,8383,5247,-
2016/07/28,05:00,8349,5176,-
2016/07/28,06:00,8688,5331,-
2016/07/28,07:00,9645,5847,-
2016/07/28,08:00,11304,6754,-
2016/07/28,09:00,12680,7498,-
2016/07/28,10:00,13218,7783,-
2016/07/28,11:00,13629,7984,-
2016/07/28,12:00,13147,7694,-
2016/07/28,13:00,13800,8163,-
2016/07/28,14:00,13865,8267,-
2016/07/28,15:00,13745,8212,-
2016/07/28,16:00,13713,8222,-
2016/07/28,17:00,13295,7947,-
2016/07/28,18:00,12961,7721,-
2016/07/28,19:00,12709,7548,-
2016/07/28,20:00,11943,7154,-
2016/07/28,21:00,11204,6745,-
2016/07/28,22:00,10620,6386,-
2016/07/28,23:00,8102,5937,-

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/7/28,0:00,9177
2016/7/28,0:05,9099
2016/7/28,0:10,9042
2016/7/28,0:15,9003
2016/7/28,0:20,8938
2016/7/28,0:25,8886
2016/7/28,0:30,8812
2016/7/28,0:35,8728
2016/7/28,0:40,8675
2016/7/28,0:45,8604
2016/7/28,0:50,8570
2016/7/28,0:55,8507
2016/7/28,1:00,8463
2016/7/28,1:05,8466
2016/7/28,1:10,8441
2016/7/28,1:15,8392
2016/7/28,1:20,8371
2016/7/28,1:25,8330
2016/7/28,1:30,8322
2016/7/28,1:35,8298
2016/7/28,1:40,8260
2016/7/28,1:45,8230
2016/7/28,1:50,8214
2016/7/28,1:55,8173
2016/7/28,2:00,8191
2016/7/28,2:05,8196
2016/7/28,2:10,8197
2016/7/28,2:15,8188
2016/7/28,2:20,8170
2016/7/28,2:25,8201
2016/7/28,2:30,8199
2016/7/28,2:35,8243
2016/7/28,2:40,8271
2016/7/28,2:45,8269
2016/7/28,2:50,8281
2016/7/28,2:55,8275
2016/7/28,3:00,8313
2016/7/28,3:05,8317
2016/7/28,3:10,8329
2016/7/28,3:15,8326
2016/7/28,3:20,8350
2016/7/28,3:25,8350
2016/7/28,3:30,8358
2016/7/28,3:35,8369
2016/7/28,3:40,8364
2016/7/28,3:45,8395
2016/7/28,3:50,8379
2016/7/28,3:55,8406
2016/7/28,4:00,8388
2016/7/28,4:05,8399
2016/7/28,4:10,8403
2016/7/28,4:15,8403
2016/7/28,4:20,8386
2016/7/28,4:25,8398
2016/7/28,4:30,8403
2016/7/28,4:35,8403
2016/7/28,4:40,8422
2016/7/28,4:45,8415
2016/7/28,4:50,8415
2016/7/28,4:55,8409
2016/7/28,5:00,8420
2016/7/28,5:05,8407
2016/7/28,5:10,8401
2016/7/28,5:15,8391
2016/7/28,5:20,8366
2016/7/28,5:25,8374
2016/7/28,5:30,8352
2016/7/28,5:35,8358
2016/7/28,5:40,8332
2016/7/28,5:45,8323
2016/7/28,5:50,8314
2016/7/28,5:55,8345
2016/7/28,6:00,8377
2016/7/28,6:05,8473
2016/7/28,6:10,8518
2016/7/28,6:15,8557
2016/7/28,6:20,8558
2016/7/28,6:25,8618
2016/7/28,6:30,8668
2016/7/28,6:35,8767
2016/7/28,6:40,8867
2016/7/28,6:45,8903
2016/7/28,6:50,8974
2016/7/28,6:55,9054
2016/7/28,7:00,9121
2016/7/28,7:05,9262
2016/7/28,7:10,9354
2016/7/28,7:15,9382
2016/7/28,7:20,9457
2016/7/28,7:25,9534
2016/7/28,7:30,9663
2016/7/28,7:35,9788
2016/7/28,7:40,9853
2016/7/28,7:45,9981
2016/7/28,7:50,10072
2016/7/28,7:55,10199
2016/7/28,8:00,10344
2016/7/28,8:05,10579
2016/7/28,8:10,10743
2016/7/28,8:15,10940
2016/7/28,8:20,11081
2016/7/28,8:25,11235
2016/7/28,8:30,11407
2016/7/28,8:35,11590
2016/7/28,8:40,11717
2016/7/28,8:45,11837
2016/7/28,8:50,11961
2016/7/28,8:55,12090
2016/7/28,9:00,12244
2016/7/28,9:05,12422
2016/7/28,9:10,12520
2016/7/28,9:15,12542
2016/7/28,9:20,12583
2016/7/28,9:25,12666
2016/7/28,9:30,12791
