2019/3/4 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4796,10:00～11:00,3/4,8:30,13,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4231,10:00～11:00,3/4,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2019/3/4,0:00,2786,2791,58
2019/3/4,1:00,2656,2666,55
2019/3/4,2:00,2619,2625,54
2019/3/4,3:00,2614,2616,54
2019/3/4,4:00,2657,2668,55
2019/3/4,5:00,2827,2853,58
2019/3/4,6:00,3208,3243,66
2019/3/4,7:00,3626,3575,75
2019/3/4,8:00,4033,4007,84
2019/3/4,9:00,4287,4220,89
2019/3/4,10:00,4308,4231,89
2019/3/4,11:00,4265,4198,88
2019/3/4,12:00,4054,3973,84
2019/3/4,13:00,4123,4059,85
2019/3/4,14:00,4089,4025,85
2019/3/4,15:00,4089,4004,85
2019/3/4,16:00,4169,4104,86
2019/3/4,17:00,4258,4200,88
2019/3/4,18:00,4281,4196,89
2019/3/4,19:00,4163,4069,86
2019/3/4,20:00,4029,3933,84
2019/3/4,21:00,3851,3745,80
2019/3/4,22:00,3629,3530,75
2019/3/4,23:00,3349,3249,69

最大使用率(%),時間帯
89,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4494,18:00～19:00,3/4,17:30,16,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3851,18:00～19:00,3/4,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2019/3/4,0:00,2886
2019/3/4,0:05,2871
2019/3/4,0:10,2856
2019/3/4,0:15,2852
2019/3/4,0:20,2819
2019/3/4,0:25,2796
2019/3/4,0:30,2772
2019/3/4,0:35,2758
2019/3/4,0:40,2733
2019/3/4,0:45,2708
2019/3/4,0:50,2703
2019/3/4,0:55,2673
2019/3/4,1:00,2676
2019/3/4,1:05,2680
2019/3/4,1:10,2669
2019/3/4,1:15,2669
2019/3/4,1:20,2660
2019/3/4,1:25,2669
2019/3/4,1:30,2658
2019/3/4,1:35,2648
2019/3/4,1:40,2647
2019/3/4,1:45,2638
2019/3/4,1:50,2641
2019/3/4,1:55,2620
2019/3/4,2:00,2622
2019/3/4,2:05,2623
2019/3/4,2:10,2628
2019/3/4,2:15,2627
2019/3/4,2:20,2616
2019/3/4,2:25,2635
2019/3/4,2:30,2625
2019/3/4,2:35,2614
2019/3/4,2:40,2611
2019/3/4,2:45,2609
2019/3/4,2:50,2613
2019/3/4,2:55,2610
2019/3/4,3:00,2614
2019/3/4,3:05,2606
2019/3/4,3:10,2612
2019/3/4,3:15,2612
2019/3/4,3:20,2622
2019/3/4,3:25,2612
2019/3/4,3:30,2607
2019/3/4,3:35,2606
2019/3/4,3:40,2619
2019/3/4,3:45,2626
2019/3/4,3:50,2616
2019/3/4,3:55,2618
2019/3/4,4:00,2619
2019/3/4,4:05,2627
2019/3/4,4:10,2648
2019/3/4,4:15,2651
2019/3/4,4:20,2652
2019/3/4,4:25,2648
2019/3/4,4:30,2652
2019/3/4,4:35,2664
2019/3/4,4:40,2671
2019/3/4,4:45,2685
2019/3/4,4:50,2678
2019/3/4,4:55,2695
