2019/8/17 0:07 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1470,14:00～15:00,8/16,9:00,20,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1220,14:00～15:00,8/16,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/8/16,0:00,791,785,77
2019/8/16,1:00,749,755,74
2019/8/16,2:00,756,755,75
2019/8/16,3:00,784,790,77
2019/8/16,4:00,823,825,79
2019/8/16,5:00,838,840,77
2019/8/16,6:00,835,815,75
2019/8/16,7:00,890,875,74
2019/8/16,8:00,1012,990,80
2019/8/16,9:00,1125,1085,85
2019/8/16,10:00,1165,1140,84
2019/8/16,11:00,1205,1180,82
2019/8/16,12:00,1190,1180,79
2019/8/16,13:00,1209,1215,81
2019/8/16,14:00,1206,1220,82
2019/8/16,15:00,1224,1200,84
2019/8/16,16:00,1239,1215,85
2019/8/16,17:00,1207,1200,87
2019/8/16,18:00,1182,1165,91
2019/8/16,19:00,1154,1160,91
2019/8/16,20:00,1090,1070,86
2019/8/16,21:00,1020,1005,81
2019/8/16,22:00,967,955,80
2019/8/16,23:00,913,900,81

最大使用率(%),時間帯
91,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1526,14:00～15:00,8/16,18:00,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1250,14:00～15:00,8/16,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2019/8/16,0:00,815
2019/8/16,0:05,815
2019/8/16,0:10,810
2019/8/16,0:15,804
2019/8/16,0:20,791
2019/8/16,0:25,794
2019/8/16,0:30,790
2019/8/16,0:35,783
2019/8/16,0:40,772
2019/8/16,0:45,763
2019/8/16,0:50,771
2019/8/16,0:55,766
2019/8/16,1:00,769
2019/8/16,1:05,760
2019/8/16,1:10,754
2019/8/16,1:15,757
2019/8/16,1:20,753
2019/8/16,1:25,754
2019/8/16,1:30,752
2019/8/16,1:35,741
2019/8/16,1:40,748
2019/8/16,1:45,746
2019/8/16,1:50,750
2019/8/16,1:55,748
2019/8/16,2:00,744
2019/8/16,2:05,754
2019/8/16,2:10,754
2019/8/16,2:15,746
2019/8/16,2:20,746
2019/8/16,2:25,747
2019/8/16,2:30,755
2019/8/16,2:35,758
2019/8/16,2:40,765
2019/8/16,2:45,765
2019/8/16,2:50,772
2019/8/16,2:55,769
2019/8/16,3:00,772
2019/8/16,3:05,768
2019/8/16,3:10,770
2019/8/16,3:15,785
2019/8/16,3:20,785
2019/8/16,3:25,786
2019/8/16,3:30,783
2019/8/16,3:35,792
2019/8/16,3:40,797
2019/8/16,3:45,801
2019/8/16,3:50,801
2019/8/16,3:55,800
2019/8/16,4:00,808
2019/8/16,4:05,816
2019/8/16,4:10,818
2019/8/16,4:15,814
2019/8/16,4:20,818
2019/8/16,4:25,827
2019/8/16,4:30,828
2019/8/16,4:35,831
2019/8/16,4:40,832
2019/8/16,4:45,834
2019/8/16,4:50,839
2019/8/16,4:55,844
2019/8/16,5:00,841
2019/8/16,5:05,842
2019/8/16,5:10,843
2019/8/16,5:15,847
2019/8/16,5:20,848
2019/8/16,5:25,850
2019/8/16,5:30,839
2019/8/16,5:35,835
2019/8/16,5:40,833
2019/8/16,5:45,838
2019/8/16,5:50,833
2019/8/16,5:55,831
2019/8/16,6:00,826
2019/8/16,6:05,834
2019/8/16,6:10,826
2019/8/16,6:15,833
2019/8/16,6:20,839
2019/8/16,6:25,829
2019/8/16,6:30,830
2019/8/16,6:35,831
2019/8/16,6:40,847
2019/8/16,6:45,844
2019/8/16,6:50,850
2019/8/16,6:55,843
2019/8/16,7:00,865
2019/8/16,7:05,869
2019/8/16,7:10,879
2019/8/16,7:15,874
2019/8/16,7:20,861
2019/8/16,7:25,881
2019/8/16,7:30,888
2019/8/16,7:35,907
2019/8/16,7:40,898
2019/8/16,7:45,906
2019/8/16,7:50,917
2019/8/16,7:55,927
2019/8/16,8:00,937
2019/8/16,8:05,958
2019/8/16,8:10,956
2019/8/16,8:15,985
2019/8/16,8:20,999
2019/8/16,8:25,1000
2019/8/16,8:30,1031
2019/8/16,8:35,1050
2019/8/16,8:40,1055
2019/8/16,8:45,1056
2019/8/16,8:50,1058
2019/8/16,8:55,1062
2019/8/16,9:00,1091
2019/8/16,9:05,1108
2019/8/16,9:10,1115
2019/8/16,9:15,1127
2019/8/16,9:20,1119
2019/8/16,9:25,1128
2019/8/16,9:30,1128
2019/8/16,9:35,1126
2019/8/16,9:40,1135
2019/8/16,9:45,1142
2019/8/16,9:50,1158
2019/8/16,9:55,1145
2019/8/16,10:00,1166
2019/8/16,10:05,1156
2019/8/16,10:10,1160
2019/8/16,10:15,1161
2019/8/16,10:20,1181
2019/8/16,10:25,1164
2019/8/16,10:30,1193
2019/8/16,10:35,1167
2019/8/16,10:40,1179
2019/8/16,10:45,1167
2019/8/16,10:50,1165
2019/8/16,10:55,1182
2019/8/16,11:00,1209
2019/8/16,11:05,1180
2019/8/16,11:10,1208
2019/8/16,11:15,1223
2019/8/16,11:20,1216
2019/8/16,11:25,1238
2019/8/16,11:30,1213
2019/8/16,11:35,1229
2019/8/16,11:40,1193
2019/8/16,11:45,1214
2019/8/16,11:50,1204
2019/8/16,11:55,1185
2019/8/16,12:00,1201
2019/8/16,12:05,1186
2019/8/16,12:10,1186
2019/8/16,12:15,1191
2019/8/16,12:20,1184
2019/8/16,12:25,1195
2019/8/16,12:30,1161
2019/8/16,12:35,1187
2019/8/16,12:40,1180
2019/8/16,12:45,1202
2019/8/16,12:50,1219
2019/8/16,12:55,1216
2019/8/16,13:00,1205
2019/8/16,13:05,1197
2019/8/16,13:10,1185
2019/8/16,13:15,1211
2019/8/16,13:20,1199
2019/8/16,13:25,1217
2019/8/16,13:30,1211
2019/8/16,13:35,1210
2019/8/16,13:40,1187
2019/8/16,13:45,1216
2019/8/16,13:50,1220
2019/8/16,13:55,1240
2019/8/16,14:00,1251
2019/8/16,14:05,1215
2019/8/16,14:10,1208
2019/8/16,14:15,1200
2019/8/16,14:20,1221
2019/8/16,14:25,1212
2019/8/16,14:30,1219
2019/8/16,14:35,1204
2019/8/16,14:40,1194
2019/8/16,14:45,1199
2019/8/16,14:50,1200
2019/8/16,14:55,1218
2019/8/16,15:00,1212
2019/8/16,15:05,1214
2019/8/16,15:10,1238
2019/8/16,15:15,1224
2019/8/16,15:20,1227
2019/8/16,15:25,1246
2019/8/16,15:30,1217
2019/8/16,15:35,1233
2019/8/16,15:40,1231
2019/8/16,15:45,1234
2019/8/16,15:50,1211
2019/8/16,15:55,1244
2019/8/16,16:00,1249
2019/8/16,16:05,1250
2019/8/16,16:10,1233
2019/8/16,16:15,1240
2019/8/16,16:20,1254
2019/8/16,16:25,1255
2019/8/16,16:30,1262
2019/8/16,16:35,1243
2019/8/16,16:40,1249
2019/8/16,16:45,1244
2019/8/16,16:50,1249
2019/8/16,16:55,1242
2019/8/16,17:00,1221
2019/8/16,17:05,1228
2019/8/16,17:10,1223
2019/8/16,17:15,1219
2019/8/16,17:20,1208
2019/8/16,17:25,1220
2019/8/16,17:30,1217
2019/8/16,17:35,1218
2019/8/16,17:40,1207
2019/8/16,17:45,1209
2019/8/16,17:50,1198
2019/8/16,17:55,1198
2019/8/16,18:00,1200
2019/8/16,18:05,1193
2019/8/16,18:10,1193
2019/8/16,18:15,1192
2019/8/16,18:20,1182
2019/8/16,18:25,1184
2019/8/16,18:30,1185
2019/8/16,18:35,1182
2019/8/16,18:40,1181
2019/8/16,18:45,1180
2019/8/16,18:50,1169
2019/8/16,18:55,1173
2019/8/16,19:00,1166
2019/8/16,19:05,1159
2019/8/16,19:10,1160
2019/8/16,19:15,1162
2019/8/16,19:20,1163
2019/8/16,19:25,1163
2019/8/16,19:30,1154
2019/8/16,19:35,1155
2019/8/16,19:40,1147
2019/8/16,19:45,1149
2019/8/16,19:50,1140
2019/8/16,19:55,1139
2019/8/16,20:00,1130
2019/8/16,20:05,1122
2019/8/16,20:10,1112
2019/8/16,20:15,1100
2019/8/16,20:20,1108
2019/8/16,20:25,1103
2019/8/16,20:30,1089
2019/8/16,20:35,1084
2019/8/16,20:40,1075
2019/8/16,20:45,1065
2019/8/16,20:50,1063
2019/8/16,20:55,1050
2019/8/16,21:00,1044
2019/8/16,21:05,1037
2019/8/16,21:10,1036
2019/8/16,21:15,1035
2019/8/16,21:20,1029
2019/8/16,21:25,1027
2019/8/16,21:30,1031
2019/8/16,21:35,1012
2019/8/16,21:40,1011
2019/8/16,21:45,1007
2019/8/16,21:50,1003
2019/8/16,21:55,1000
2019/8/16,22:00,999
2019/8/16,22:05,981
2019/8/16,22:10,987
2019/8/16,22:15,972
2019/8/16,22:20,985
2019/8/16,22:25,979
2019/8/16,22:30,955
2019/8/16,22:35,953
2019/8/16,22:40,964
2019/8/16,22:45,957
2019/8/16,22:50,944
2019/8/16,22:55,932
2019/8/16,23:00,914
2019/8/16,23:05,934
2019/8/16,23:10,940
2019/8/16,23:15,939
2019/8/16,23:20,920
2019/8/16,23:25,918
2019/8/16,23:30,916
2019/8/16,23:35,913
2019/8/16,23:40,903
2019/8/16,23:45,890
2019/8/16,23:50,874
2019/8/16,23:55,872
