2019/10/19 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
394,11:00～12:00,10月18日,6:54,19,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
330,11:00～12:00,10月17日,20:42

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
342,20:00～21:00,10月18日,6:54,13,88

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
303,20:00～21:00,10月18日,6:54

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/10/18,0:00,267,263,81,329
2019/10/18,1:00,272,265,83,329
2019/10/18,2:00,289,280,84,342
2019/10/18,3:00,302,295,85,356
2019/10/18,4:00,307,299,85,360
2019/10/18,5:00,299,297,83,359
2019/10/18,6:00,290,292,81,357
2019/10/18,7:00,291,292,81,360
2019/10/18,8:00,310,312,80,386
2019/10/18,9:00,331,325,86,386
2019/10/18,10:00,334,327,87,386
2019/10/18,11:00,340,330,86,394
2019/10/18,12:00,320,309,83,384
2019/10/18,13:00,340,324,88,386
2019/10/18,14:00,344,330,87,394
2019/10/18,15:00,339,328,87,390
2019/10/18,16:00,342,328,87,393
2019/10/18,17:00,339,329,86,394
2019/10/18,18:00,328,329,84,392
2019/10/18,19:00,314,311,87,362
2019/10/18,20:00,306,303,89,342
2019/10/18,21:00,294,293,89,332
2019/10/18,22:00,285,288,87,326
2019/10/18,23:00,275,274,86,319

最大使用率(%),時間帯
89,21:00～22:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
366,4:00～5:00,10月19日,7:17,23,81

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
297,4:00～5:00,10月19日,7:17

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
334,2:00～3:00,10月19日,7:17,22,82

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
274,2:00～3:00,10月19日,7:17

DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2019/10/18,0:00,270,0
2019/10/18,0:05,270,0
2019/10/18,0:10,268,0
2019/10/18,0:15,266,0
2019/10/18,0:20,265,0
2019/10/18,0:25,264,0
2019/10/18,0:30,262,0
2019/10/18,0:35,263,0
2019/10/18,0:40,262,0
2019/10/18,0:45,265,0
2019/10/18,0:50,264,0
2019/10/18,0:55,263,0
2019/10/18,1:00,264,0
2019/10/18,1:05,265,0
2019/10/18,1:10,265,0
2019/10/18,1:15,266,0
2019/10/18,1:20,264,0
2019/10/18,1:25,267,0
2019/10/18,1:30,266,0
2019/10/18,1:35,268,0
2019/10/18,1:40,269,0
2019/10/18,1:45,272,0
2019/10/18,1:50,275,0
2019/10/18,1:55,276,0
2019/10/18,2:00,275,0
2019/10/18,2:05,280,0
2019/10/18,2:10,280,0
2019/10/18,2:15,283,0
2019/10/18,2:20,283,0
2019/10/18,2:25,285,0
2019/10/18,2:30,288,0
2019/10/18,2:35,286,0
2019/10/18,2:40,288,0
2019/10/18,2:45,291,0
2019/10/18,2:50,292,0
2019/10/18,2:55,294,0
2019/10/18,3:00,298,0
2019/10/18,3:05,298,0
2019/10/18,3:10,297,0
2019/10/18,3:15,300,0
2019/10/18,3:20,301,0
2019/10/18,3:25,300,0
2019/10/18,3:30,302,0
2019/10/18,3:35,303,0
2019/10/18,3:40,302,0
2019/10/18,3:45,302,0
2019/10/18,3:50,301,0
2019/10/18,3:55,301,0
2019/10/18,4:00,302,0
2019/10/18,4:05,304,0
2019/10/18,4:10,304,0
2019/10/18,4:15,304,0
2019/10/18,4:20,306,0
2019/10/18,4:25,307,0
2019/10/18,4:30,306,0
2019/10/18,4:35,306,0
2019/10/18,4:40,307,0
2019/10/18,4:45,307,0
2019/10/18,4:50,306,0
2019/10/18,4:55,303,0
2019/10/18,5:00,301,0
2019/10/18,5:05,303,0
2019/10/18,5:10,303,0
2019/10/18,5:15,304,0
2019/10/18,5:20,300,0
2019/10/18,5:25,298,0
2019/10/18,5:30,299,0
2019/10/18,5:35,297,0
2019/10/18,5:40,296,0
2019/10/18,5:45,294,0
2019/10/18,5:50,293,0
2019/10/18,5:55,289,0
2019/10/18,6:00,288,0
2019/10/18,6:05,286,0
2019/10/18,6:10,285,0
2019/10/18,6:15,290,0
2019/10/18,6:20,289,1
2019/10/18,6:25,288,1
2019/10/18,6:30,288,1
2019/10/18,6:35,289,2
2019/10/18,6:40,289,3
2019/10/18,6:45,290,4
2019/10/18,6:50,288,5
2019/10/18,6:55,292,5
2019/10/18,7:00,288,6
2019/10/18,7:05,285,7
2019/10/18,7:10,287,8
2019/10/18,7:15,285,10
2019/10/18,7:20,288,10
2019/10/18,7:25,287,12
2019/10/18,7:30,288,13
2019/10/18,7:35,287,15
2019/10/18,7:40,289,16
2019/10/18,7:45,289,17
2019/10/18,7:50,289,19
2019/10/18,7:55,291,20
2019/10/18,8:00,290,21
2019/10/18,8:05,293,22
2019/10/18,8:10,293,23
