2019/9/15 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
368,14:00～15:00,9月13日,20:32,8,93

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
341,13:00～14:00,9月13日,20:32

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/9/14,0:00,274,268,74
2019/9/14,1:00,265,260,72
2019/9/14,2:00,277,268,75
2019/9/14,3:00,286,277,78
2019/9/14,4:00,287,278,78
2019/9/14,5:00,276,270,75
2019/9/14,6:00,262,257,71
2019/9/14,7:00,265,261,72
2019/9/14,8:00,283,281,77
2019/9/14,9:00,305,309,83
2019/9/14,10:00,318,325,87
2019/9/14,11:00,329,335,89
2019/9/14,12:00,324,334,88
2019/9/14,13:00,330,341,90
2019/9/14,14:00,331,341,90
2019/9/14,15:00,327,337,89
2019/9/14,16:00,322,332,88
2019/9/14,17:00,317,321,86
2019/9/14,18:00,319,321,87
2019/9/14,19:00,309,315,84
2019/9/14,20:00,297,303,81
2019/9/14,21:00,280,288,76
2019/9/14,22:00,267,275,73
2019/9/14,23:00,254,264,69

最大使用率(%),時間帯
90,14:00～15:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
359,18:00～19:00,9月14日,19:37,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
317,18:00～19:00,9月14日,15:50

DATE,TIME,当日実績（５分間隔値）(万kW)
2019/9/14,0:00,286
2019/9/14,0:05,283
2019/9/14,0:10,282
2019/9/14,0:15,280
2019/9/14,0:20,281
2019/9/14,0:25,279
2019/9/14,0:30,278
2019/9/14,0:35,277
2019/9/14,0:40,275
2019/9/14,0:45,272
2019/9/14,0:50,272
2019/9/14,0:55,271
2019/9/14,1:00,270
2019/9/14,1:05,269
2019/9/14,1:10,268
2019/9/14,1:15,267
2019/9/14,1:20,267
2019/9/14,1:25,265
2019/9/14,1:30,269
2019/9/14,1:35,269
2019/9/14,1:40,269
2019/9/14,1:45,269
2019/9/14,1:50,270
2019/9/14,1:55,271
2019/9/14,2:00,269
2019/9/14,2:05,271
2019/9/14,2:10,275
2019/9/14,2:15,274
2019/9/14,2:20,276
2019/9/14,2:25,274
2019/9/14,2:30,276
2019/9/14,2:35,281
2019/9/14,2:40,284
2019/9/14,2:45,284
2019/9/14,2:50,286
2019/9/14,2:55,286
2019/9/14,3:00,284
2019/9/14,3:05,285
2019/9/14,3:10,287
2019/9/14,3:15,290
2019/9/14,3:20,290
2019/9/14,3:25,290
2019/9/14,3:30,286
2019/9/14,3:35,289
2019/9/14,3:40,290
2019/9/14,3:45,292
2019/9/14,3:50,291
2019/9/14,3:55,293
2019/9/14,4:00,290
2019/9/14,4:05,290
2019/9/14,4:10,290
2019/9/14,4:15,291
2019/9/14,4:20,289
2019/9/14,4:25,289
2019/9/14,4:30,287
2019/9/14,4:35,287
2019/9/14,4:40,292
2019/9/14,4:45,294
2019/9/14,4:50,292
2019/9/14,4:55,289
2019/9/14,5:00,291
2019/9/14,5:05,289
2019/9/14,5:10,288
2019/9/14,5:15,288
2019/9/14,5:20,287
2019/9/14,5:25,282
2019/9/14,5:30,279
2019/9/14,5:35,277
2019/9/14,5:40,273
2019/9/14,5:45,274
2019/9/14,5:50,272
2019/9/14,5:55,268
2019/9/14,6:00,269
2019/9/14,6:05,270
2019/9/14,6:10,267
2019/9/14,6:15,270
2019/9/14,6:20,268
2019/9/14,6:25,268
2019/9/14,6:30,263
2019/9/14,6:35,263
2019/9/14,6:40,261
2019/9/14,6:45,262
2019/9/14,6:50,262
2019/9/14,6:55,264
2019/9/14,7:00,260
2019/9/14,7:05,265
2019/9/14,7:10,268
2019/9/14,7:15,264
2019/9/14,7:20,264
2019/9/14,7:25,264
2019/9/14,7:30,266
2019/9/14,7:35,265
2019/9/14,7:40,267
2019/9/14,7:45,266
2019/9/14,7:50,269
2019/9/14,7:55,272
2019/9/14,8:00,271
2019/9/14,8:05,275
2019/9/14,8:10,277
2019/9/14,8:15,276
2019/9/14,8:20,279
2019/9/14,8:25,281
2019/9/14,8:30,286
2019/9/14,8:35,287
2019/9/14,8:40,290
2019/9/14,8:45,289
2019/9/14,8:50,289
2019/9/14,8:55,289
2019/9/14,9:00,290
2019/9/14,9:05,296
2019/9/14,9:10,297
2019/9/14,9:15,300
2019/9/14,9:20,301
2019/9/14,9:25,303
2019/9/14,9:30,305
2019/9/14,9:35,306
2019/9/14,9:40,309
2019/9/14,9:45,307
2019/9/14,9:50,309
2019/9/14,9:55,312
2019/9/14,10:00,311
2019/9/14,10:05,313
2019/9/14,10:10,318
2019/9/14,10:15,318
2019/9/14,10:20,317
2019/9/14,10:25,318
2019/9/14,10:30,318
2019/9/14,10:35,319
2019/9/14,10:40,322
2019/9/14,10:45,321
2019/9/14,10:50,320
2019/9/14,10:55,325
2019/9/14,11:00,324
2019/9/14,11:05,325
2019/9/14,11:10,326
2019/9/14,11:15,326
2019/9/14,11:20,327
2019/9/14,11:25,327
2019/9/14,11:30,329
2019/9/14,11:35,330
2019/9/14,11:40,331
2019/9/14,11:45,331
2019/9/14,11:50,330
2019/9/14,11:55,329
2019/9/14,12:00,331
2019/9/14,12:05,327
2019/9/14,12:10,326
2019/9/14,12:15,326
2019/9/14,12:20,325
2019/9/14,12:25,326
2019/9/14,12:30,325
2019/9/14,12:35,325
2019/9/14,12:40,326
2019/9/14,12:45,323
2019/9/14,12:50,324
2019/9/14,12:55,324
2019/9/14,13:00,326
2019/9/14,13:05,327
2019/9/14,13:10,331
2019/9/14,13:15,330
2019/9/14,13:20,330
2019/9/14,13:25,329
2019/9/14,13:30,330
2019/9/14,13:35,329
2019/9/14,13:40,331
2019/9/14,13:45,331
2019/9/14,13:50,331
2019/9/14,13:55,331
2019/9/14,14:00,331
2019/9/14,14:05,330
2019/9/14,14:10,331
2019/9/14,14:15,332
2019/9/14,14:20,332
2019/9/14,14:25,334
2019/9/14,14:30,333
2019/9/14,14:35,331
2019/9/14,14:40,333
2019/9/14,14:45,328
2019/9/14,14:50,331
2019/9/14,14:55,328
2019/9/14,15:00,324
2019/9/14,15:05,326
2019/9/14,15:10,328
2019/9/14,15:15,329
2019/9/14,15:20,327
2019/9/14,15:25,326
2019/9/14,15:30,328
2019/9/14,15:35,326
2019/9/14,15:40,326
2019/9/14,15:45,327
2019/9/14,15:50,326
2019/9/14,15:55,328
2019/9/14,16:00,326
2019/9/14,16:05,325
2019/9/14,16:10,325
2019/9/14,16:15,325
2019/9/14,16:20,325
2019/9/14,16:25,322
2019/9/14,16:30,324
2019/9/14,16:35,323
2019/9/14,16:40,323
2019/9/14,16:45,320
2019/9/14,16:50,321
2019/9/14,16:55,320
2019/9/14,17:00,318
2019/9/14,17:05,317
2019/9/14,17:10,319
2019/9/14,17:15,320
2019/9/14,17:20,319
2019/9/14,17:25,317
2019/9/14,17:30,317
2019/9/14,17:35,317
2019/9/14,17:40,317
2019/9/14,17:45,316
2019/9/14,17:50,315
2019/9/14,17:55,316
2019/9/14,18:00,316
2019/9/14,18:05,317
2019/9/14,18:10,317
2019/9/14,18:15,319
2019/9/14,18:20,321
2019/9/14,18:25,320
2019/9/14,18:30,320
2019/9/14,18:35,321
2019/9/14,18:40,320
2019/9/14,18:45,319
2019/9/14,18:50,319
2019/9/14,18:55,318
2019/9/14,19:00,317
2019/9/14,19:05,314
2019/9/14,19:10,315
2019/9/14,19:15,312
2019/9/14,19:20,312
2019/9/14,19:25,312
2019/9/14,19:30,311
2019/9/14,19:35,309
2019/9/14,19:40,306
2019/9/14,19:45,308
2019/9/14,19:50,305
2019/9/14,19:55,304
2019/9/14,20:00,301
2019/9/14,20:05,302
2019/9/14,20:10,302
2019/9/14,20:15,300
2019/9/14,20:20,301
2019/9/14,20:25,297
2019/9/14,20:30,299
2019/9/14,20:35,297
2019/9/14,20:40,294
2019/9/14,20:45,295
2019/9/14,20:50,293
2019/9/14,20:55,290
2019/9/14,21:00,287
2019/9/14,21:05,285
2019/9/14,21:10,284
2019/9/14,21:15,283
2019/9/14,21:20,282
2019/9/14,21:25,283
2019/9/14,21:30,280
2019/9/14,21:35,280
2019/9/14,21:40,280
2019/9/14,21:45,279
2019/9/14,21:50,278
2019/9/14,21:55,276
2019/9/14,22:00,275
2019/9/14,22:05,271
2019/9/14,22:10,272
2019/9/14,22:15,272
2019/9/14,22:20,272
2019/9/14,22:25,273
2019/9/14,22:30,273
2019/9/14,22:35,269
2019/9/14,22:40,270
2019/9/14,22:45,268
2019/9/14,22:50,266
2019/9/14,22:55,265
2019/9/14,23:00,265
2019/9/14,23:05,266
2019/9/14,23:10,261
2019/9/14,23:15,260
2019/9/14,23:20,257
2019/9/14,23:25,258
2019/9/14,23:30,255
2019/9/14,23:35,255
2019/9/14,23:40,257
2019/9/14,23:45,257
2019/9/14,23:50,255
2019/9/14,23:55,253
