2018/09/09 00:05 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
816,10:00～11:00,09月08日,07:10,13,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
727,10:00～11:00,09月08日,07:10

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/9/8,0:00,597,593,73
2018/9/8,1:00,565,575,69
2018/9/8,2:00,580,583,71
2018/9/8,3:00,614,611,75
2018/9/8,4:00,622,626,76
2018/9/8,5:00,616,614,75
2018/9/8,6:00,607,613,74
2018/9/8,7:00,639,637,78
2018/9/8,8:00,680,692,83
2018/9/8,9:00,700,723,85
2018/9/8,10:00,704,727,86
2018/9/8,11:00,705,725,86
2018/9/8,12:00,669,711,81
2018/9/8,13:00,673,722,82
2018/9/8,14:00,670,727,82
2018/9/8,15:00,672,720,82
2018/9/8,16:00,675,709,82
2018/9/8,17:00,675,698,82
2018/9/8,18:00,688,703,84
2018/9/8,19:00,661,690,81
2018/9/8,20:00,629,660,77
2018/9/8,21:00,597,627,73
2018/9/8,22:00,562,596,68
2018/9/8,23:00,544,561,66

最大使用率(%),時間帯
86,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
778,18:00～19:00,09月08日,18:00,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
665,18:00～19:00,09月08日,18:00

DATE,TIME,当日実績(５分間隔値)(万kW)
2018/9/8,0:00,606
2018/9/8,0:05,610
2018/9/8,0:10,600
2018/9/8,0:15,605
2018/9/8,0:20,605
2018/9/8,0:25,607
2018/9/8,0:30,589
2018/9/8,0:35,597
2018/9/8,0:40,593
2018/9/8,0:45,593
2018/9/8,0:50,584
2018/9/8,0:55,578
2018/9/8,1:00,570
2018/9/8,1:05,566
2018/9/8,1:10,564
2018/9/8,1:15,573
2018/9/8,1:20,574
2018/9/8,1:25,568
2018/9/8,1:30,560
2018/9/8,1:35,555
2018/9/8,1:40,559
2018/9/8,1:45,562
2018/9/8,1:50,565
2018/9/8,1:55,570
2018/9/8,2:00,568
2018/9/8,2:05,567
2018/9/8,2:10,567
2018/9/8,2:15,577
2018/9/8,2:20,578
2018/9/8,2:25,580
2018/9/8,2:30,575
2018/9/8,2:35,569
2018/9/8,2:40,591
2018/9/8,2:45,601
2018/9/8,2:50,597
2018/9/8,2:55,595
2018/9/8,3:00,595
2018/9/8,3:05,598
2018/9/8,3:10,599
2018/9/8,3:15,602
2018/9/8,3:20,611
2018/9/8,3:25,620
2018/9/8,3:30,627
2018/9/8,3:35,620
2018/9/8,3:40,619
2018/9/8,3:45,632
2018/9/8,3:50,626
2018/9/8,3:55,623
2018/9/8,4:00,623
2018/9/8,4:05,622
2018/9/8,4:10,619
2018/9/8,4:15,611
2018/9/8,4:20,609
2018/9/8,4:25,619
2018/9/8,4:30,620
2018/9/8,4:35,623
2018/9/8,4:40,621
2018/9/8,4:45,633
2018/9/8,4:50,632
2018/9/8,4:55,630
2018/9/8,5:00,630
2018/9/8,5:05,623
2018/9/8,5:10,615
2018/9/8,5:15,609
2018/9/8,5:20,606
2018/9/8,5:25,620
2018/9/8,5:30,617
2018/9/8,5:35,618
2018/9/8,5:40,609
2018/9/8,5:45,616
2018/9/8,5:50,614
2018/9/8,5:55,612
2018/9/8,6:00,612
2018/9/8,6:05,602
2018/9/8,6:10,598
2018/9/8,6:15,592
2018/9/8,6:20,590
2018/9/8,6:25,599
2018/9/8,6:30,613
2018/9/8,6:35,615
2018/9/8,6:40,614
2018/9/8,6:45,606
2018/9/8,6:50,616
2018/9/8,6:55,623
2018/9/8,7:00,633
2018/9/8,7:05,642
2018/9/8,7:10,629
2018/9/8,7:15,625
2018/9/8,7:20,627
2018/9/8,7:25,626
2018/9/8,7:30,639
2018/9/8,7:35,646
2018/9/8,7:40,649
2018/9/8,7:45,649
2018/9/8,7:50,651
2018/9/8,7:55,648
2018/9/8,8:00,663
2018/9/8,8:05,665
2018/9/8,8:10,660
2018/9/8,8:15,664
2018/9/8,8:20,671
2018/9/8,8:25,674
2018/9/8,8:30,686
2018/9/8,8:35,691
2018/9/8,8:40,695
2018/9/8,8:45,692
2018/9/8,8:50,696
2018/9/8,8:55,702
2018/9/8,9:00,707
2018/9/8,9:05,703
2018/9/8,9:10,698
2018/9/8,9:15,694
2018/9/8,9:20,693
2018/9/8,9:25,691
2018/9/8,9:30,696
2018/9/8,9:35,711
2018/9/8,9:40,710
2018/9/8,9:45,704
2018/9/8,9:50,691
2018/9/8,9:55,702
