2020/4/19 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1052,18:00～19:00,4月17日,18:03,13,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
930,18:00～19:00,4月17日,23:58

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1022,17:00～18:00,4月17日,23:58,12,89

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
912,17:00～18:00,4月17日,23:58

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/4/18,0:00,744,764,77,968
2020/4/18,1:00,758,787,77,980
2020/4/18,2:00,783,814,79,992
2020/4/18,3:00,805,833,81,994
2020/4/18,4:00,824,840,82,1003
2020/4/18,5:00,828,839,81,1026
2020/4/18,6:00,814,822,80,1016
2020/4/18,7:00,801,815,78,1024
2020/4/18,8:00,851,854,80,1064
2020/4/18,9:00,877,875,81,1081
2020/4/18,10:00,884,886,82,1073
2020/4/18,11:00,896,900,84,1061
2020/4/18,12:00,870,884,83,1044
2020/4/18,13:00,884,893,84,1053
2020/4/18,14:00,882,902,85,1042
2020/4/18,15:00,877,904,86,1024
2020/4/18,16:00,892,910,87,1028
2020/4/18,17:00,910,922,89,1022
2020/4/18,18:00,909,930,86,1052
2020/4/18,19:00,871,903,85,1024
2020/4/18,20:00,837,866,84,999
2020/4/18,21:00,796,819,81,980
2020/4/18,22:00,761,780,78,970
2020/4/18,23:00,738,760,75,987

最大使用率(%),時間帯
89,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1094,18:00～19:00,4月18日,18:03,24,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
890,18:00～19:00,4月18日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1094,18:00～19:00,4月18日,18:03,24,80

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
880,18:00～19:00,4月18日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/4/18,0:00,755,0,45
2020/4/18,0:05,759,0,45
2020/4/18,0:10,750,0,45
2020/4/18,0:15,751,0,46
2020/4/18,0:20,749,0,46
2020/4/18,0:25,745,0,47
2020/4/18,0:30,736,0,48
2020/4/18,0:35,740,0,48
2020/4/18,0:40,743,0,49
2020/4/18,0:45,737,0,49
2020/4/18,0:50,734,0,49
2020/4/18,0:55,738,0,48
2020/4/18,1:00,739,0,49
2020/4/18,1:05,749,0,49
2020/4/18,1:10,751,0,49
2020/4/18,1:15,752,0,48
2020/4/18,1:20,752,0,47
2020/4/18,1:25,754,0,47
2020/4/18,1:30,756,0,47
2020/4/18,1:35,761,0,48
2020/4/18,1:40,764,0,48
2020/4/18,1:45,763,0,48
2020/4/18,1:50,765,0,49
2020/4/18,1:55,770,0,49
2020/4/18,2:00,769,0,48
2020/4/18,2:05,770,0,49
2020/4/18,2:10,781,0,50
2020/4/18,2:15,778,0,50
2020/4/18,2:20,774,0,50
2020/4/18,2:25,779,0,50
2020/4/18,2:30,781,0,50
2020/4/18,2:35,782,0,50
2020/4/18,2:40,784,0,50
2020/4/18,2:45,793,0,50
2020/4/18,2:50,793,0,49
2020/4/18,2:55,795,0,49
2020/4/18,3:00,798,0,50
2020/4/18,3:05,800,0,50
2020/4/18,3:10,802,0,50
2020/4/18,3:15,804,0,50
2020/4/18,3:20,803,0,50
2020/4/18,3:25,804,0,50
2020/4/18,3:30,801,0,51
2020/4/18,3:35,801,0,51
2020/4/18,3:40,804,0,50
2020/4/18,3:45,811,0,49
2020/4/18,3:50,812,0,49
2020/4/18,3:55,812,0,50
2020/4/18,4:00,811,0,49
2020/4/18,4:05,820,0,49
2020/4/18,4:10,824,0,48
2020/4/18,4:15,823,0,49
2020/4/18,4:20,820,0,49
2020/4/18,4:25,821,0,49
2020/4/18,4:30,819,0,49
2020/4/18,4:35,825,0,49
2020/4/18,4:40,827,0,49
2020/4/18,4:45,827,0,48
2020/4/18,4:50,829,0,47
2020/4/18,4:55,829,0,47
2020/4/18,5:00,832,0,47
2020/4/18,5:05,831,0,47
2020/4/18,5:10,832,0,48
2020/4/18,5:15,828,0,48
2020/4/18,5:20,826,2,49
2020/4/18,5:25,827,5,49
2020/4/18,5:30,823,7,49
2020/4/18,5:35,830,9,49
2020/4/18,5:40,827,12,50
2020/4/18,5:45,827,15,50
2020/4/18,5:50,826,18,51
2020/4/18,5:55,830,22,51
2020/4/18,6:00,831,25,51
