2020/4/27 0:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
955,19:00～20:00,4/26,9:00,14,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
840,19:00～20:00,4/26,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
955,19:00～20:00,4/26,9:00,14,88

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
840,19:00～20:00,4/26,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/4/26,0:00,702,695,78,898
2020/4/26,1:00,707,685,77,923
2020/4/26,2:00,764,725,82,928
2020/4/26,3:00,822,785,89,925
2020/4/26,4:00,833,805,90,929
2020/4/26,5:00,800,785,82,975
2020/4/26,6:00,724,725,67,1079
2020/4/26,7:00,693,690,64,1077
2020/4/26,8:00,683,670,63,1092
2020/4/26,9:00,690,700,70,990
2020/4/26,10:00,713,725,69,1028
2020/4/26,11:00,716,740,67,1074
2020/4/26,12:00,717,730,65,1098
2020/4/26,13:00,702,735,65,1085
2020/4/26,14:00,690,740,67,1032
2020/4/26,15:00,694,745,69,1014
2020/4/26,16:00,716,765,67,1063
2020/4/26,17:00,768,795,77,999
2020/4/26,18:00,816,810,87,939
2020/4/26,19:00,836,840,88,955
2020/4/26,20:00,810,810,86,937
2020/4/26,21:00,776,775,84,925
2020/4/26,22:00,744,750,83,899
2020/4/26,23:00,715,720,78,912

最大使用率(%),時間帯
90,4:00～5:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1030,19:00～20:00,4/26,18:00,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
880,19:00～20:00,4/26,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1030,19:00～20:00,4/26,18:00,13,88

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
910,19:00～20:00,4/26,18:00

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2020/4/26,0:00,717,0
2020/4/26,0:05,716,0
2020/4/26,0:10,708,0
2020/4/26,0:15,695,0
2020/4/26,0:20,701,0
2020/4/26,0:25,693,0
2020/4/26,0:30,693,0
2020/4/26,0:35,692,0
2020/4/26,0:40,689,0
2020/4/26,0:45,698,0
2020/4/26,0:50,697,0
2020/4/26,0:55,699,0
2020/4/26,1:00,685,0
2020/4/26,1:05,689,0
2020/4/26,1:10,703,0
2020/4/26,1:15,699,0
2020/4/26,1:20,709,0
2020/4/26,1:25,698,0
2020/4/26,1:30,709,0
2020/4/26,1:35,716,0
2020/4/26,1:40,717,0
2020/4/26,1:45,716,0
2020/4/26,1:50,721,0
2020/4/26,1:55,725,0
2020/4/26,2:00,730,0
2020/4/26,2:05,740,0
2020/4/26,2:10,740,0
2020/4/26,2:15,752,0
2020/4/26,2:20,761,0
2020/4/26,2:25,767,0
2020/4/26,2:30,759,0
2020/4/26,2:35,766,0
2020/4/26,2:40,782,0
2020/4/26,2:45,789,0
2020/4/26,2:50,793,0
2020/4/26,2:55,796,0
2020/4/26,3:00,807,0
2020/4/26,3:05,807,0
2020/4/26,3:10,807,0
2020/4/26,3:15,808,0
2020/4/26,3:20,820,0
2020/4/26,3:25,824,0
2020/4/26,3:30,833,0
2020/4/26,3:35,829,0
2020/4/26,3:40,829,0
2020/4/26,3:45,834,0
2020/4/26,3:50,839,0
2020/4/26,3:55,837,0
2020/4/26,4:00,829,0
2020/4/26,4:05,828,0
2020/4/26,4:10,833,0
2020/4/26,4:15,836,0
2020/4/26,4:20,838,0
2020/4/26,4:25,825,0
2020/4/26,4:30,832,0
2020/4/26,4:35,828,0
2020/4/26,4:40,833,0
2020/4/26,4:45,842,0
2020/4/26,4:50,833,0
2020/4/26,4:55,834,0
2020/4/26,5:00,828,0
2020/4/26,5:05,837,0
2020/4/26,5:10,823,0
2020/4/26,5:15,821,0
2020/4/26,5:20,817,0
2020/4/26,5:25,807,0
2020/4/26,5:30,797,0
2020/4/26,5:35,801,0
2020/4/26,5:40,791,0
2020/4/26,5:45,776,0
2020/4/26,5:50,765,3
2020/4/26,5:55,761,6
2020/4/26,6:00,753,10
2020/4/26,6:05,755,15
2020/4/26,6:10,750,23
2020/4/26,6:15,734,31
2020/4/26,6:20,741,38
2020/4/26,6:25,742,46
2020/4/26,6:30,715,44
2020/4/26,6:35,724,50
2020/4/26,6:40,712,57
2020/4/26,6:45,702,63
2020/4/26,6:50,702,74
2020/4/26,6:55,698,82
2020/4/26,7:00,694,97
2020/4/26,7:05,704,116
2020/4/26,7:10,722,127
2020/4/26,7:15,711,138
2020/4/26,7:20,703,148
2020/4/26,7:25,692,157
2020/4/26,7:30,703,164
2020/4/26,7:35,700,171
2020/4/26,7:40,688,176
2020/4/26,7:45,681,188
2020/4/26,7:50,671,188
2020/4/26,7:55,672,204
2020/4/26,8:00,688,222
2020/4/26,8:05,686,225
2020/4/26,8:10,672,232
2020/4/26,8:15,680,242
2020/4/26,8:20,691,254
2020/4/26,8:25,685,260
2020/4/26,8:30,681,271
2020/4/26,8:35,685,285
2020/4/26,8:40,689,287
2020/4/26,8:45,694,295
2020/4/26,8:50,706,298
2020/4/26,8:55,703,313
2020/4/26,9:00,708,316
2020/4/26,9:05,708,309
2020/4/26,9:10,700,312
2020/4/26,9:15,696,322
2020/4/26,9:20,696,327
2020/4/26,9:25,712,349
2020/4/26,9:30,693,340
2020/4/26,9:35,694,354
2020/4/26,9:40,697,356
2020/4/26,9:45,693,366
2020/4/26,9:50,702,369
2020/4/26,9:55,691,373
2020/4/26,10:00,698,379
2020/4/26,10:05,713,385
2020/4/26,10:10,707,382
2020/4/26,10:15,721,394
2020/4/26,10:20,713,386
2020/4/26,10:25,707,397
2020/4/26,10:30,717,408
