2020/5/16 23:50 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
405,19:00～20:00,5月15日,17:40,26,80

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
323,19:00～20:00,5月15日,17:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
356,4:00～5:00,5月15日,17:40,23,81

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
289,4:00～5:00,5月15日,17:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/5/15,0:00,264,258,77,343
2020/5/15,1:00,275,267,81,340
2020/5/15,2:00,286,279,82,349
2020/5/15,3:00,296,288,82,360
2020/5/15,4:00,293,288,82,356
2020/5/15,5:00,289,279,83,347
2020/5/15,6:00,283,278,81,350
2020/5/15,7:00,277,287,75,369
2020/5/15,8:00,301,304,72,417
2020/5/15,9:00,317,318,74,429
2020/5/15,10:00,321,320,74,432
2020/5/15,11:00,323,321,71,454
2020/5/15,12:00,302,305,71,428
2020/5/15,13:00,309,315,72,427
2020/5/15,14:00,306,305,76,404
2020/5/15,15:00,308,303,77,399
2020/5/15,16:00,320,307,81,393
2020/5/15,17:00,319,316,79,405
2020/5/15,18:00,314,318,76,413
2020/5/15,19:00,314,323,78,405
2020/5/15,20:00,292,299,74,394
2020/5/15,21:00,277,282,74,374
2020/5/15,22:00,262,260,74,355
2020/5/15,23:00,267,256,75,356

最大使用率(%),時間帯
83,5:00～6:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
384,19:00～20:00,5月16日,19:21,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
306,19:00～20:00,5月16日,19:21

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
384,19:00～20:00,5月16日,19:21,25,80

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
306,19:00～20:00,5月16日,19:21

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/5/15,0:00,269,0
2020/5/15,0:05,269,0
2020/5/15,0:10,270,0
2020/5/15,0:15,271,0
2020/5/15,0:20,267,0
2020/5/15,0:25,268,0
2020/5/15,0:30,268,0
2020/5/15,0:35,267,0
2020/5/15,0:40,267,0
2020/5/15,0:45,266,0
2020/5/15,0:50,267,0
2020/5/15,0:55,270,0
2020/5/15,1:00,272,0
2020/5/15,1:05,269,0
2020/5/15,1:10,271,0
2020/5/15,1:15,276,0
