2020/10/28 11:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1947,11:00～12:00,06月19日,07:24,24,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1574,11:00～12:00,06月19日,07:24

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1947,11:00～12:00,06月19日,07:24,24,81

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1574,11:00～12:00,06月19日,07:24

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/06/19,00:00,1115,1108,76,1477
2020/06/19,01:00,1065,1057,75,1426
2020/06/19,02:00,1063,1057,75,1426
2020/06/19,03:00,1095,1094,75,1463
2020/06/19,04:00,1103,1118,74,1487
2020/06/19,05:00,1094,1079,75,1449
2020/06/19,06:00,1111,1096,76,1465
2020/06/19,07:00,1199,1189,77,1558
2020/06/19,08:00,1358,1391,77,1761
2020/06/19,09:00,1459,1530,77,1894
2020/06/19,10:00,1473,1564,76,1936
2020/06/19,11:00,1472,1574,76,1947
2020/06/19,12:00,1385,1470,75,1839
2020/06/19,13:00,1439,1556,75,1927
2020/06/19,14:00,1441,1562,74,1935
2020/06/19,15:00,1414,1537,74,1902
2020/06/19,16:00,1396,1512,75,1871
2020/06/19,17:00,1337,1423,75,1792
2020/06/19,18:00,1324,1404,75,1773
2020/06/19,19:00,1305,1375,75,1744
2020/06/19,20:00,1252,1327,74,1696
2020/06/19,21:00,1192,1246,73,1637
2020/06/19,22:00,1144,1202,72,1581
2020/06/19,23:00,1097,1167,71,1536

最大使用率(%),時間帯
77,09:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
