2019/6/25 3:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
410,14:00～15:00,6月23日,20:05,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
358,14:00～15:00,6月23日,20:05

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/6/24,0:00,226,227,55
2019/6/24,1:00,226,225,55
2019/6/24,2:00,246,245,60
2019/6/24,3:00,262,263,64
2019/6/24,4:00,266,265,65
2019/6/24,5:00,256,259,62
2019/6/24,6:00,256,253,62
2019/6/24,7:00,272,265,66
2019/6/24,8:00,310,303,76
2019/6/24,9:00,339,340,83
2019/6/24,10:00,349,350,85
2019/6/24,11:00,356,354,87
2019/6/24,12:00,332,334,81
2019/6/24,13:00,355,353,87
2019/6/24,14:00,358,358,87
2019/6/24,15:00,355,353,87
2019/6/24,16:00,352,350,86
2019/6/24,17:00,336,338,82
2019/6/24,18:00,328,329,80
2019/6/24,19:00,319,322,78
2019/6/24,20:00,312,314,76
2019/6/24,21:00,299,302,73
2019/6/24,22:00,290,290,71
2019/6/24,23:00,279,280,68

最大使用率(%),時間帯
87,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
435,14:00～15:00,6月24日,19:44,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
371,14:00～15:00,6月24日,19:44

DATE,TIME,当日実績（５分間隔値）(万kW)
2019/6/24,0:00,231
2019/6/24,0:05,230
2019/6/24,0:10,232
2019/6/24,0:15,228
2019/6/24,0:20,227
2019/6/24,0:25,227
2019/6/24,0:30,228
2019/6/24,0:35,225
2019/6/24,0:40,224
2019/6/24,0:45,223
2019/6/24,0:50,222
2019/6/24,0:55,222
2019/6/24,1:00,225
2019/6/24,1:05,225
2019/6/24,1:10,225
2019/6/24,1:15,223
2019/6/24,1:20,225
2019/6/24,1:25,225
2019/6/24,1:30,223
2019/6/24,1:35,225
2019/6/24,1:40,227
2019/6/24,1:45,227
2019/6/24,1:50,228
2019/6/24,1:55,230
2019/6/24,2:00,235
2019/6/24,2:05,237
2019/6/24,2:10,238
2019/6/24,2:15,240
2019/6/24,2:20,243
2019/6/24,2:25,242
2019/6/24,2:30,245
2019/6/24,2:35,248
2019/6/24,2:40,250
2019/6/24,2:45,249
2019/6/24,2:50,252
2019/6/24,2:55,252
2019/6/24,3:00,255
2019/6/24,3:05,257
2019/6/24,3:10,258
2019/6/24,3:15,258
2019/6/24,3:20,262
2019/6/24,3:25,261
2019/6/24,3:30,263
2019/6/24,3:35,263
2019/6/24,3:40,265
2019/6/24,3:45,263
2019/6/24,3:50,264
2019/6/24,3:55,266
2019/6/24,4:00,268
2019/6/24,4:05,269
2019/6/24,4:10,265
2019/6/24,4:15,267
2019/6/24,4:20,268
2019/6/24,4:25,264
2019/6/24,4:30,264
2019/6/24,4:35,266
2019/6/24,4:40,267
2019/6/24,4:45,266
2019/6/24,4:50,263
2019/6/24,4:55,264
2019/6/24,5:00,265
