2016/08/01 23:16 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
14714,14:00 15:00,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/08/01,00:00,8469,5011,-
2016/08/01,01:00,7981,4776,-
2016/08/01,02:00,7884,4808,-
2016/08/01,03:00,7975,4909,-
2016/08/01,04:00,8053,4964,-
2016/08/01,05:00,8110,4925,-
2016/08/01,06:00,8638,5196,-
2016/08/01,07:00,9835,5884,-
2016/08/01,08:00,11735,7042,-
2016/08/01,09:00,13292,7916,-
2016/08/01,10:00,13959,8302,-
2016/08/01,11:00,14384,8555,-
2016/08/01,12:00,13999,8277,-
2016/08/01,13:00,14492,8676,-
2016/08/01,14:00,14582,8762,-
2016/08/01,15:00,14472,8670,-
2016/08/01,16:00,14409,8636,-
2016/08/01,17:00,13883,8345,-
2016/08/01,18:00,13527,8125,-
2016/08/01,19:00,13186,7895,-
2016/08/01,20:00,12379,7465,-
2016/08/01,21:00,11669,7024,-
2016/08/01,22:00,11079,6629,-
2016/08/01,23:00,8431,6147,-

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/8/1,0:00,8818
2016/8/1,0:05,8752
2016/8/1,0:10,8714
2016/8/1,0:15,8652
2016/8/1,0:20,8581
2016/8/1,0:25,8525
2016/8/1,0:30,8451
2016/8/1,0:35,8393
2016/8/1,0:40,8356
2016/8/1,0:45,8272
2016/8/1,0:50,8209
2016/8/1,0:55,8182
2016/8/1,1:00,8149
2016/8/1,1:05,8122
2016/8/1,1:10,8100
2016/8/1,1:15,8056
2016/8/1,1:20,8008
2016/8/1,1:25,8017
2016/8/1,1:30,7979
2016/8/1,1:35,7958
2016/8/1,1:40,7924
2016/8/1,1:45,7889
2016/8/1,1:50,7899
2016/8/1,1:55,7894
2016/8/1,2:00,7876
2016/8/1,2:05,7885
2016/8/1,2:10,7888
2016/8/1,2:15,7880
2016/8/1,2:20,7873
2016/8/1,2:25,7866
2016/8/1,2:30,7870
2016/8/1,2:35,7902
2016/8/1,2:40,7916
2016/8/1,2:45,7932
2016/8/1,2:50,7926
2016/8/1,2:55,7934
2016/8/1,3:00,7914
2016/8/1,3:05,7938
2016/8/1,3:10,7949
2016/8/1,3:15,7973
2016/8/1,3:20,7970
2016/8/1,3:25,7998
2016/8/1,3:30,7982
2016/8/1,3:35,8001
2016/8/1,3:40,8010
2016/8/1,3:45,8038
2016/8/1,3:50,8043
2016/8/1,3:55,8036
2016/8/1,4:00,8026
2016/8/1,4:05,8062
2016/8/1,4:10,8054
2016/8/1,4:15,8078
2016/8/1,4:20,8074
2016/8/1,4:25,8064
2016/8/1,4:30,8084
2016/8/1,4:35,8060
2016/8/1,4:40,8072
2016/8/1,4:45,8058
2016/8/1,4:50,8094
2016/8/1,4:55,8099
2016/8/1,5:00,8102
2016/8/1,5:05,8115
2016/8/1,5:10,8126
2016/8/1,5:15,8135
2016/8/1,5:20,8133
2016/8/1,5:25,8130
2016/8/1,5:30,8127
2016/8/1,5:35,8132
2016/8/1,5:40,8110
2016/8/1,5:45,8103
2016/8/1,5:50,8115
2016/8/1,5:55,8160
2016/8/1,6:00,8257
2016/8/1,6:05,8355
2016/8/1,6:10,8422
2016/8/1,6:15,8477
2016/8/1,6:20,8511
2016/8/1,6:25,8566
2016/8/1,6:30,8619
2016/8/1,6:35,8725
2016/8/1,6:40,8835
2016/8/1,6:45,8874
2016/8/1,6:50,8968
2016/8/1,6:55,9056
2016/8/1,7:00,9142
2016/8/1,7:05,9291
2016/8/1,7:10,9406
2016/8/1,7:15,9484
2016/8/1,7:20,9587
2016/8/1,7:25,9709
2016/8/1,7:30,9849
2016/8/1,7:35,10019
2016/8/1,7:40,10150
2016/8/1,7:45,10259
2016/8/1,7:50,10374
2016/8/1,7:55,10506
2016/8/1,8:00,10732
2016/8/1,8:05,10969
2016/8/1,8:10,11149
2016/8/1,8:15,11337
2016/8/1,8:20,11450
2016/8/1,8:25,11635
2016/8/1,8:30,11828
2016/8/1,8:35,12029
2016/8/1,8:40,12171
2016/8/1,8:45,12314
2016/8/1,8:50,12441
2016/8/1,8:55,12586
2016/8/1,9:00,12752
2016/8/1,9:05,12914
2016/8/1,9:10,12998
2016/8/1,9:15,13112
2016/8/1,9:20,13180
2016/8/1,9:25,13272
2016/8/1,9:30,13354
2016/8/1,9:35,13462
2016/8/1,9:40,13484
2016/8/1,9:45,13538
2016/8/1,9:50,13600
2016/8/1,9:55,13730
2016/8/1,10:00,13800
2016/8/1,10:05,13802
2016/8/1,10:10,13753
2016/8/1,10:15,13838
2016/8/1,10:20,13908
2016/8/1,10:25,13932
2016/8/1,10:30,14034
2016/8/1,10:35,14098
2016/8/1,10:40,14086
2016/8/1,10:45,14053
2016/8/1,10:50,14082
2016/8/1,10:55,14207
2016/8/1,11:00,14231
2016/8/1,11:05,14288
2016/8/1,11:10,14358
2016/8/1,11:15,14392
2016/8/1,11:20,14370
2016/8/1,11:25,14420
2016/8/1,11:30,14425
2016/8/1,11:35,14461
2016/8/1,11:40,14491
2016/8/1,11:45,14512
2016/8/1,11:50,14457
2016/8/1,11:55,14408
2016/8/1,12:00,14318
2016/8/1,12:05,14109
2016/8/1,12:10,14048
2016/8/1,12:15,14022
2016/8/1,12:20,13991
2016/8/1,12:25,13920
2016/8/1,12:30,13908
2016/8/1,12:35,13887
2016/8/1,12:40,13909
2016/8/1,12:45,13966
2016/8/1,12:50,14090
2016/8/1,12:55,14171
2016/8/1,13:00,14280
2016/8/1,13:05,14377
2016/8/1,13:10,14459
2016/8/1,13:15,14516
2016/8/1,13:20,14511
2016/8/1,13:25,14559
2016/8/1,13:30,14572
2016/8/1,13:35,14568
2016/8/1,13:40,14579
2016/8/1,13:45,14572
2016/8/1,13:50,14577
2016/8/1,13:55,14544
2016/8/1,14:00,14531
2016/8/1,14:05,14552
2016/8/1,14:10,14527
2016/8/1,14:15,14574
2016/8/1,14:20,14597
2016/8/1,14:25,14639
2016/8/1,14:30,14630
2016/8/1,14:35,14680
2016/8/1,14:40,14655
2016/8/1,14:45,14669
2016/8/1,14:50,14672
2016/8/1,14:55,14667
2016/8/1,15:00,14588
2016/8/1,15:05,14515
2016/8/1,15:10,14470
2016/8/1,15:15,14511
2016/8/1,15:20,14512
2016/8/1,15:25,14514
2016/8/1,15:30,14511
2016/8/1,15:35,14486
2016/8/1,15:40,14497
2016/8/1,15:45,14503
2016/8/1,15:50,14503
2016/8/1,15:55,14513
2016/8/1,16:00,14501
2016/8/1,16:05,14509
2016/8/1,16:10,14510
2016/8/1,16:15,14530
2016/8/1,16:20,14533
2016/8/1,16:25,14530
2016/8/1,16:30,14501
2016/8/1,16:35,14466
2016/8/1,16:40,14412
2016/8/1,16:45,14374
2016/8/1,16:50,14284
2016/8/1,16:55,14269
2016/8/1,17:00,14184
2016/8/1,17:05,14094
2016/8/1,17:10,14018
2016/8/1,17:15,14026
2016/8/1,17:20,13965
2016/8/1,17:25,13961
2016/8/1,17:30,13886
2016/8/1,17:35,13843
2016/8/1,17:40,13814
2016/8/1,17:45,13775
2016/8/1,17:50,13771
2016/8/1,17:55,13759
