2020/9/14 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
333,18:00～19:00,9月13日,7:20,10,91

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
302,18:00～19:00,9月12日,17:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
297,9:00～10:00,9月13日,7:20,9,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
271,9:00～10:00,9月13日,7:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/9/13,0:00,248,251,84,296
2020/9/13,1:00,241,243,88,275
2020/9/13,2:00,250,250,90,279
2020/9/13,3:00,260,262,89,291
2020/9/13,4:00,263,265,89,296
2020/9/13,5:00,253,255,83,303
2020/9/13,6:00,242,243,82,295
2020/9/13,7:00,251,244,84,300
2020/9/13,8:00,269,251,91,295
2020/9/13,9:00,283,271,95,297
2020/9/13,10:00,285,282,92,309
2020/9/13,11:00,283,285,88,320
2020/9/13,12:00,278,288,86,323
2020/9/13,13:00,274,289,83,330
2020/9/13,14:00,270,285,84,320
2020/9/13,15:00,268,285,84,318
2020/9/13,16:00,270,286,84,321
2020/9/13,17:00,275,293,85,322
2020/9/13,18:00,280,302,84,333
2020/9/13,19:00,271,298,82,330
2020/9/13,20:00,261,286,83,315
2020/9/13,21:00,249,273,83,300
2020/9/13,22:00,239,263,81,294
2020/9/13,23:00,231,255,74,313

最大使用率(%),時間帯
95,9:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
455,13:00～14:00,9月14日,7:58,12,90

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
407,13:00～14:00,9月14日,7:58

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
400,17:00～18:00,9月14日,7:58,9,92

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
366,17:00～18:00,9月14日,7:58

DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2020/9/13,0:00,257,0
2020/9/13,0:05,256,0
2020/9/13,0:10,255,0
2020/9/13,0:15,256,0
2020/9/13,0:20,255,0
2020/9/13,0:25,253,0
2020/9/13,0:30,249,0
2020/9/13,0:35,250,0
2020/9/13,0:40,251,0
2020/9/13,0:45,250,0
2020/9/13,0:50,247,0
2020/9/13,0:55,244,0
2020/9/13,1:00,243,0
2020/9/13,1:05,245,0
2020/9/13,1:10,244,0
2020/9/13,1:15,245,0
2020/9/13,1:20,243,0
2020/9/13,1:25,242,0
2020/9/13,1:30,243,0
2020/9/13,1:35,240,0
2020/9/13,1:40,243,0
2020/9/13,1:45,243,0
2020/9/13,1:50,244,0
2020/9/13,1:55,243,0
2020/9/13,2:00,243,0
2020/9/13,2:05,244,0
2020/9/13,2:10,246,0
2020/9/13,2:15,246,0
2020/9/13,2:20,248,0
2020/9/13,2:25,249,0
2020/9/13,2:30,250,0
