2019/12/24 0:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1326,18:00～19:00,12/23,9:00,11,91

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1200,18:00～19:00,12/23,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1326,18:00～19:00,12/23,9:00,11,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1200,18:00～19:00,12/23,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/12/23,0:00,870,860,69,1262
2019/12/23,1:00,870,870,69,1264
2019/12/23,2:00,923,910,73,1263
2019/12/23,3:00,973,960,78,1252
2019/12/23,4:00,1006,980,80,1261
2019/12/23,5:00,1029,1000,80,1289
2019/12/23,6:00,1093,1070,86,1270
2019/12/23,7:00,1170,1145,89,1317
2019/12/23,8:00,1187,1180,86,1380
2019/12/23,9:00,1141,1140,80,1433
2019/12/23,10:00,1090,1075,76,1428
2019/12/23,11:00,1067,1060,73,1464
2019/12/23,12:00,1018,1010,70,1455
2019/12/23,13:00,1027,1015,72,1426
2019/12/23,14:00,1013,1030,74,1362
2019/12/23,15:00,1025,1040,73,1395
2019/12/23,16:00,1076,1090,82,1313
2019/12/23,17:00,1144,1160,88,1306
2019/12/23,18:00,1180,1200,89,1326
2019/12/23,19:00,1164,1170,88,1325
2019/12/23,20:00,1129,1135,86,1312
2019/12/23,21:00,1080,1085,83,1301
2019/12/23,22:00,1026,1030,80,1280
2019/12/23,23:00,966,975,75,1283

最大使用率(%),時間帯
89,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1298,18:00～19:00,12/23,18:00,10,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1200,8:00～9:00,12/23,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1298,18:00～19:00,12/23,18:00,10,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1180,18:00～19:00,12/23,18:00

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2019/12/23,0:00,890,0
2019/12/23,0:05,888,0
2019/12/23,0:10,889,0
2019/12/23,0:15,875,0
2019/12/23,0:20,877,0
2019/12/23,0:25,874,0
2019/12/23,0:30,871,0
2019/12/23,0:35,862,0
2019/12/23,0:40,857,0
2019/12/23,0:45,860,0
2019/12/23,0:50,853,0
2019/12/23,0:55,860,0
2019/12/23,1:00,856,0
2019/12/23,1:05,869,0
2019/12/23,1:10,866,0
2019/12/23,1:15,864,0
2019/12/23,1:20,866,0
2019/12/23,1:25,865,0
2019/12/23,1:30,877,0
2019/12/23,1:35,877,0
2019/12/23,1:40,891,0
2019/12/23,1:45,875,0
2019/12/23,1:50,882,0
2019/12/23,1:55,893,0
2019/12/23,2:00,901,0
2019/12/23,2:05,908,0
2019/12/23,2:10,911,0
2019/12/23,2:15,915,0
2019/12/23,2:20,922,0
2019/12/23,2:25,927,0
2019/12/23,2:30,926,0
2019/12/23,2:35,929,0
2019/12/23,2:40,932,0
2019/12/23,2:45,937,0
2019/12/23,2:50,951,0
2019/12/23,2:55,945,0
2019/12/23,3:00,954,0
2019/12/23,3:05,958,0
2019/12/23,3:10,973,0
2019/12/23,3:15,975,0
2019/12/23,3:20,975,0
2019/12/23,3:25,967,0
2019/12/23,3:30,971,0
2019/12/23,3:35,982,0
2019/12/23,3:40,986,0
2019/12/23,3:45,984,0
2019/12/23,3:50,985,0
2019/12/23,3:55,998,0
2019/12/23,4:00,996,0
2019/12/23,4:05,994,0
2019/12/23,4:10,998,0
2019/12/23,4:15,1002,0
2019/12/23,4:20,1002,0
2019/12/23,4:25,1008,0
2019/12/23,4:30,1006,0
2019/12/23,4:35,1009,0
2019/12/23,4:40,1007,0
2019/12/23,4:45,1013,0
2019/12/23,4:50,1013,0
2019/12/23,4:55,1014,0
2019/12/23,5:00,1016,0
2019/12/23,5:05,1025,0
2019/12/23,5:10,1021,0
2019/12/23,5:15,1031,0
2019/12/23,5:20,1034,0
2019/12/23,5:25,1040,0
2019/12/23,5:30,1038,0
2019/12/23,5:35,1025,0
2019/12/23,5:40,1024,0
2019/12/23,5:45,1041,0
2019/12/23,5:50,1033,0
2019/12/23,5:55,1044,0
2019/12/23,6:00,1028,0
2019/12/23,6:05,1069,0
2019/12/23,6:10,1074,0
2019/12/23,6:15,1080,0
2019/12/23,6:20,1086,0
2019/12/23,6:25,1085,0
2019/12/23,6:30,1091,0
2019/12/23,6:35,1116,0
2019/12/23,6:40,1127,0
2019/12/23,6:45,1129,0
2019/12/23,6:50,1128,0
2019/12/23,6:55,1134,0
2019/12/23,7:00,1147,0
2019/12/23,7:05,1153,0
2019/12/23,7:10,1168,0
2019/12/23,7:15,1169,0
2019/12/23,7:20,1164,1
2019/12/23,7:25,1171,2
2019/12/23,7:30,1172,5
2019/12/23,7:35,1182,11
2019/12/23,7:40,1181,17
2019/12/23,7:45,1180,26
2019/12/23,7:50,1184,36
2019/12/23,7:55,1188,44
2019/12/23,8:00,1184,55
2019/12/23,8:05,1190,64
2019/12/23,8:10,1189,77
2019/12/23,8:15,1202,90
2019/12/23,8:20,1206,103
2019/12/23,8:25,1197,115
2019/12/23,8:30,1191,113
2019/12/23,8:35,1185,124
2019/12/23,8:40,1181,135
2019/12/23,8:45,1171,149
2019/12/23,8:50,1167,160
2019/12/23,8:55,1166,176
2019/12/23,9:00,1168,197
2019/12/23,9:05,1161,210
2019/12/23,9:10,1167,230
2019/12/23,9:15,1155,243
2019/12/23,9:20,1151,259
2019/12/23,9:25,1153,272
2019/12/23,9:30,1147,292
2019/12/23,9:35,1136,304
2019/12/23,9:40,1130,318
2019/12/23,9:45,1129,332
2019/12/23,9:50,1124,345
2019/12/23,9:55,1117,354
2019/12/23,10:00,1118,373
2019/12/23,10:05,1108,386
2019/12/23,10:10,1097,395
2019/12/23,10:15,1087,397
2019/12/23,10:20,1079,401
2019/12/23,10:25,1084,419
2019/12/23,10:30,1082,426
2019/12/23,10:35,1081,438
2019/12/23,10:40,1083,452
2019/12/23,10:45,1076,452
2019/12/23,10:50,1067,458
2019/12/23,10:55,1071,472
2019/12/23,11:00,1059,468
2019/12/23,11:05,1071,481
2019/12/23,11:10,1075,483
2019/12/23,11:15,1064,480
2019/12/23,11:20,1077,493
2019/12/23,11:25,1067,490
2019/12/23,11:30,1061,479
2019/12/23,11:35,1076,496
2019/12/23,11:40,1065,484
2019/12/23,11:45,1083,499
2019/12/23,11:50,1054,476
2019/12/23,11:55,1075,482
2019/12/23,12:00,1062,480
2019/12/23,12:05,1038,477
2019/12/23,12:10,1037,477
2019/12/23,12:15,1017,462
2019/12/23,12:20,1022,471
2019/12/23,12:25,1012,469
2019/12/23,12:30,1015,478
2019/12/23,12:35,997,464
2019/12/23,12:40,1008,478
2019/12/23,12:45,1002,469
2019/12/23,12:50,999,464
2019/12/23,12:55,1016,471
2019/12/23,13:00,1021,470
2019/12/23,13:05,1027,469
2019/12/23,13:10,1040,470
2019/12/23,13:15,1046,470
2019/12/23,13:20,1028,461
