2020/11/9 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1056,18:00～19:00,11月7日,22:17,19,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
890,18:00～19:00,11月7日,18:02

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1036,19:00～20:00,11月7日,22:17,18,84

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
875,19:00～20:00,11月7日,22:17

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/11/8,0:00,691,700,72,958
2020/11/8,1:00,690,704,71,967
2020/11/8,2:00,718,727,73,980
2020/11/8,3:00,746,749,75,1001
2020/11/8,4:00,758,755,75,1008
2020/11/8,5:00,752,750,78,966
2020/11/8,6:00,732,746,75,977
2020/11/8,7:00,713,760,73,977
2020/11/8,8:00,727,788,72,1011
2020/11/8,9:00,768,804,76,1008
2020/11/8,10:00,771,802,75,1030
2020/11/8,11:00,778,799,76,1017
2020/11/8,12:00,757,804,74,1019
2020/11/8,13:00,747,789,72,1041
2020/11/8,14:00,748,777,72,1044
2020/11/8,15:00,745,790,72,1037
2020/11/8,16:00,797,834,78,1018
2020/11/8,17:00,852,884,80,1070
2020/11/8,18:00,855,890,81,1056
2020/11/8,19:00,837,875,81,1036
2020/11/8,20:00,807,851,81,1000
2020/11/8,21:00,769,816,76,1015
2020/11/8,22:00,729,777,72,1019
2020/11/8,23:00,708,746,69,1025

最大使用率(%),時間帯
81,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1275,17:00～18:00,11月8日,18:02,20,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1069,17:00～18:00,11月8日,18:02

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1275,17:00～18:00,11月8日,18:02,20,83

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1060,17:00～18:00,11月8日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/11/8,0:00,711,0,50
2020/11/8,0:05,708,0,54
2020/11/8,0:10,707,0,55
2020/11/8,0:15,705,0,57
2020/11/8,0:20,703,0,59
2020/11/8,0:25,692,0,60
2020/11/8,0:30,681,0,67
2020/11/8,0:35,676,0,69
2020/11/8,0:40,683,0,72
2020/11/8,0:45,681,0,73
2020/11/8,0:50,683,0,75
2020/11/8,0:55,684,0,75
2020/11/8,1:00,678,0,76
2020/11/8,1:05,686,0,76
2020/11/8,1:10,688,0,78
2020/11/8,1:15,693,0,77
2020/11/8,1:20,690,0,75
2020/11/8,1:25,691,0,74
2020/11/8,1:30,674,0,73
2020/11/8,1:35,680,0,72
2020/11/8,1:40,691,0,72
2020/11/8,1:45,691,0,73
2020/11/8,1:50,704,0,72
2020/11/8,1:55,702,0,72
2020/11/8,2:00,704,0,77
2020/11/8,2:05,707,0,81
2020/11/8,2:10,710,0,77
2020/11/8,2:15,709,0,74
2020/11/8,2:20,713,0,74
2020/11/8,2:25,720,0,73
2020/11/8,2:30,718,0,77
2020/11/8,2:35,711,0,76
2020/11/8,2:40,716,0,80
2020/11/8,2:45,727,0,83
2020/11/8,2:50,732,0,80
2020/11/8,2:55,737,0,79
2020/11/8,3:00,736,0,78
2020/11/8,3:05,733,0,75
2020/11/8,3:10,744,0,72
2020/11/8,3:15,748,0,70
2020/11/8,3:20,749,0,66
2020/11/8,3:25,749,0,65
2020/11/8,3:30,739,0,66
2020/11/8,3:35,735,0,67
2020/11/8,3:40,750,0,68
2020/11/8,3:45,753,0,68
2020/11/8,3:50,755,0,70
2020/11/8,3:55,754,0,69
2020/11/8,4:00,752,0,71
2020/11/8,4:05,757,0,71
2020/11/8,4:10,761,0,71
2020/11/8,4:15,757,0,72
2020/11/8,4:20,755,0,74
2020/11/8,4:25,756,0,78
2020/11/8,4:30,756,0,77
2020/11/8,4:35,756,0,77
2020/11/8,4:40,762,0,75
2020/11/8,4:45,759,0,74
2020/11/8,4:50,759,0,72
2020/11/8,4:55,757,0,71
2020/11/8,5:00,759,0,70
2020/11/8,5:05,761,0,72
2020/11/8,5:10,761,0,72
2020/11/8,5:15,756,0,72
2020/11/8,5:20,755,0,72
2020/11/8,5:25,759,0,72
2020/11/8,5:30,753,0,73
2020/11/8,5:35,747,0,73
2020/11/8,5:40,745,0,77
2020/11/8,5:45,744,0,79
2020/11/8,5:50,751,0,78
2020/11/8,5:55,745,0,77
2020/11/8,6:00,743,0,75
2020/11/8,6:05,741,0,72
2020/11/8,6:10,749,0,72
