2016/12/18 0:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1620,13:00～14:00,12/17,8:55,64,61

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
986,13:00～14:00,12/17,8:55

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/12/17,0:00,1008,999,62
2016/12/17,1:00,1014,999,63
2016/12/17,2:00,1049,1027,65
2016/12/17,3:00,1069,1048,66
2016/12/17,4:00,1067,1059,66
2016/12/17,5:00,1064,1058,66
2016/12/17,6:00,1096,1083,68
2016/12/17,7:00,1148,1137,71
2016/12/17,8:00,1171,1143,72
2016/12/17,9:00,1169,1115,72
2016/12/17,10:00,1111,1062,69
2016/12/17,11:00,1063,1044,66
2016/12/17,12:00,995,993,61
2016/12/17,13:00,973,975,60
2016/12/17,14:00,960,963,59
2016/12/17,15:00,963,955,59
2016/12/17,16:00,1014,1009,63
2016/12/17,17:00,1112,1099,69
2016/12/17,18:00,1159,1148,85
2016/12/17,19:00,1143,1133,84
2016/12/17,20:00,1125,1104,82
2016/12/17,21:00,1080,1064,79
2016/12/17,22:00,1040,1016,76
2016/12/17,23:00,980,955,72

最大使用率(%),時間帯
85,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1472,13:00～14:00,12/17,17:55,66,60

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
888,13:00～14:00,12/17,17:55

DATE,TIME,当日実績(５分間隔値）(万kW)
2016/12/17,0:00,1034
2016/12/17,0:05,1035
2016/12/17,0:10,1020
2016/12/17,0:15,1025
2016/12/17,0:20,1010
2016/12/17,0:25,1014
2016/12/17,0:30,1002
2016/12/17,0:35,992
2016/12/17,0:40,994
2016/12/17,0:45,993
2016/12/17,0:50,989
2016/12/17,0:55,1000
2016/12/17,1:00,997
2016/12/17,1:05,1016
2016/12/17,1:10,1010
2016/12/17,1:15,1011
2016/12/17,1:20,1005
2016/12/17,1:25,1004
2016/12/17,1:30,1015
2016/12/17,1:35,1024
2016/12/17,1:40,1021
2016/12/17,1:45,1021
2016/12/17,1:50,1011
2016/12/17,1:55,1037
2016/12/17,2:00,1035
2016/12/17,2:05,1038
2016/12/17,2:10,1037
2016/12/17,2:15,1040
2016/12/17,2:20,1045
2016/12/17,2:25,1045
2016/12/17,2:30,1052
2016/12/17,2:35,1054
2016/12/17,2:40,1054
2016/12/17,2:45,1057
2016/12/17,2:50,1061
2016/12/17,2:55,1071
2016/12/17,3:00,1071
2016/12/17,3:05,1066
2016/12/17,3:10,1065
2016/12/17,3:15,1068
2016/12/17,3:20,1069
2016/12/17,3:25,1075
2016/12/17,3:30,1070
2016/12/17,3:35,1072
2016/12/17,3:40,1072
2016/12/17,3:45,1077
2016/12/17,3:50,1066
2016/12/17,3:55,1063
2016/12/17,4:00,1068
2016/12/17,4:05,1067
2016/12/17,4:10,1068
2016/12/17,4:15,1064
2016/12/17,4:20,1068
2016/12/17,4:25,1070
2016/12/17,4:30,1069
2016/12/17,4:35,1068
2016/12/17,4:40,1058
2016/12/17,4:45,1062
2016/12/17,4:50,1067
2016/12/17,4:55,1072
2016/12/17,5:00,1067
2016/12/17,5:05,1065
2016/12/17,5:10,1068
2016/12/17,5:15,1078
2016/12/17,5:20,1058
2016/12/17,5:25,1056
2016/12/17,5:30,1060
2016/12/17,5:35,1057
2016/12/17,5:40,1056
2016/12/17,5:45,1068
2016/12/17,5:50,1064
2016/12/17,5:55,1066
2016/12/17,6:00,1080
2016/12/17,6:05,1080
2016/12/17,6:10,1090
2016/12/17,6:15,1071
2016/12/17,6:20,1070
2016/12/17,6:25,1094
2016/12/17,6:30,1100
2016/12/17,6:35,1090
2016/12/17,6:40,1102
2016/12/17,6:45,1120
2016/12/17,6:50,1114
2016/12/17,6:55,1124
2016/12/17,7:00,1121
2016/12/17,7:05,1127
2016/12/17,7:10,1130
2016/12/17,7:15,1138
2016/12/17,7:20,1140
2016/12/17,7:25,1154
2016/12/17,7:30,1152
2016/12/17,7:35,1172
2016/12/17,7:40,1158
2016/12/17,7:45,1159
2016/12/17,7:50,1154
2016/12/17,7:55,1154
2016/12/17,8:00,1164
2016/12/17,8:05,1172
2016/12/17,8:10,1164
2016/12/17,8:15,1170
2016/12/17,8:20,1168
2016/12/17,8:25,1160
2016/12/17,8:30,1169
2016/12/17,8:35,1179
2016/12/17,8:40,1176
2016/12/17,8:45,1174
2016/12/17,8:50,1173
2016/12/17,8:55,1165
2016/12/17,9:00,1163
2016/12/17,9:05,1181
2016/12/17,9:10,1175
2016/12/17,9:15,1184
2016/12/17,9:20,1190
2016/12/17,9:25,1175
2016/12/17,9:30,1174
2016/12/17,9:35,1167
2016/12/17,9:40,1154
2016/12/17,9:45,1137
2016/12/17,9:50,1171
2016/12/17,9:55,1154
2016/12/17,10:00,1154
2016/12/17,10:05,1140
2016/12/17,10:10,1139
2016/12/17,10:15,1111
2016/12/17,10:20,1117
2016/12/17,10:25,1121
2016/12/17,10:30,1074
2016/12/17,10:35,1105
2016/12/17,10:40,1106
2016/12/17,10:45,1094
2016/12/17,10:50,1090
2016/12/17,10:55,1077
2016/12/17,11:00,1094
2016/12/17,11:05,1107
2016/12/17,11:10,1092
2016/12/17,11:15,1086
2016/12/17,11:20,1045
2016/12/17,11:25,1044
2016/12/17,11:30,1061
2016/12/17,11:35,1025
2016/12/17,11:40,1048
2016/12/17,11:45,1043
2016/12/17,11:50,1051
2016/12/17,11:55,1080
2016/12/17,12:00,1073
2016/12/17,12:05,1041
2016/12/17,12:10,1005
2016/12/17,12:15,1003
2016/12/17,12:20,1005
2016/12/17,12:25,973
2016/12/17,12:30,993
2016/12/17,12:35,947
2016/12/17,12:40,979
2016/12/17,12:45,968
2016/12/17,12:50,973
2016/12/17,12:55,970
2016/12/17,13:00,954
2016/12/17,13:05,978
2016/12/17,13:10,992
2016/12/17,13:15,1000
2016/12/17,13:20,1002
2016/12/17,13:25,990
2016/12/17,13:30,978
2016/12/17,13:35,980
2016/12/17,13:40,966
2016/12/17,13:45,953
2016/12/17,13:50,931
2016/12/17,13:55,959
2016/12/17,14:00,957
2016/12/17,14:05,970
2016/12/17,14:10,958
2016/12/17,14:15,950
2016/12/17,14:20,964
2016/12/17,14:25,966
2016/12/17,14:30,964
2016/12/17,14:35,957
2016/12/17,14:40,943
2016/12/17,14:45,946
2016/12/17,14:50,973
2016/12/17,14:55,976
2016/12/17,15:00,950
2016/12/17,15:05,942
2016/12/17,15:10,936
2016/12/17,15:15,945
2016/12/17,15:20,965
2016/12/17,15:25,962
2016/12/17,15:30,963
2016/12/17,15:35,957
2016/12/17,15:40,980
2016/12/17,15:45,973
2016/12/17,15:50,978
2016/12/17,15:55,1002
2016/12/17,16:00,999
2016/12/17,16:05,994
2016/12/17,16:10,992
2016/12/17,16:15,1000
2016/12/17,16:20,1006
2016/12/17,16:25,1004
2016/12/17,16:30,1020
2016/12/17,16:35,1024
2016/12/17,16:40,1030
2016/12/17,16:45,1021
2016/12/17,16:50,1047
2016/12/17,16:55,1044
2016/12/17,17:00,1050
2016/12/17,17:05,1065
2016/12/17,17:10,1070
2016/12/17,17:15,1084
2016/12/17,17:20,1103
2016/12/17,17:25,1113
2016/12/17,17:30,1127
2016/12/17,17:35,1138
2016/12/17,17:40,1142
2016/12/17,17:45,1139
2016/12/17,17:50,1151
2016/12/17,17:55,1170
2016/12/17,18:00,1165
2016/12/17,18:05,1158
2016/12/17,18:10,1157
2016/12/17,18:15,1159
2016/12/17,18:20,1157
2016/12/17,18:25,1164
2016/12/17,18:30,1163
2016/12/17,18:35,1148
2016/12/17,18:40,1156
2016/12/17,18:45,1158
2016/12/17,18:50,1160
2016/12/17,18:55,1163
2016/12/17,19:00,1157
2016/12/17,19:05,1160
2016/12/17,19:10,1151
2016/12/17,19:15,1143
2016/12/17,19:20,1146
2016/12/17,19:25,1143
2016/12/17,19:30,1141
2016/12/17,19:35,1133
2016/12/17,19:40,1143
2016/12/17,19:45,1145
2016/12/17,19:50,1127
2016/12/17,19:55,1136
2016/12/17,20:00,1142
2016/12/17,20:05,1148
2016/12/17,20:10,1139
2016/12/17,20:15,1125
2016/12/17,20:20,1130
2016/12/17,20:25,1130
2016/12/17,20:30,1126
2016/12/17,20:35,1124
2016/12/17,20:40,1110
2016/12/17,20:45,1107
2016/12/17,20:50,1116
2016/12/17,20:55,1106
2016/12/17,21:00,1099
2016/12/17,21:05,1095
2016/12/17,21:10,1102
2016/12/17,21:15,1097
2016/12/17,21:20,1082
2016/12/17,21:25,1082
2016/12/17,21:30,1078
2016/12/17,21:35,1080
2016/12/17,21:40,1070
2016/12/17,21:45,1075
2016/12/17,21:50,1062
2016/12/17,21:55,1043
2016/12/17,22:00,1062
2016/12/17,22:05,1052
2016/12/17,22:10,1062
2016/12/17,22:15,1062
2016/12/17,22:20,1051
2016/12/17,22:25,1059
2016/12/17,22:30,1044
2016/12/17,22:35,1037
2016/12/17,22:40,1043
2016/12/17,22:45,1012
2016/12/17,22:50,1017
2016/12/17,22:55,991
2016/12/17,23:00,1001
2016/12/17,23:05,994
2016/12/17,23:10,996
2016/12/17,23:15,997
2016/12/17,23:20,992
2016/12/17,23:25,979
2016/12/17,23:30,975
2016/12/17,23:35,972
2016/12/17,23:40,966
2016/12/17,23:45,969
2016/12/17,23:50,965
2016/12/17,23:55,961
