2020/1/26 0:04 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1164,18:00～19:00,1/25,9:00,10,91

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1060,18:00～19:00,1/25,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1164,18:00～19:00,1/25,9:00,10,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1060,18:00～19:00,1/25,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/1/25,0:00,848,840,83,1021
2020/1/25,1:00,845,845,83,1018
2020/1/25,2:00,890,890,89,1005
2020/1/25,3:00,934,925,92,1017
2020/1/25,4:00,938,940,89,1051
2020/1/25,5:00,911,910,87,1042
2020/1/25,6:00,890,905,83,1075
2020/1/25,7:00,924,955,81,1136
2020/1/25,8:00,979,990,83,1173
2020/1/25,9:00,1015,980,86,1175
2020/1/25,10:00,1007,980,86,1171
2020/1/25,11:00,998,970,84,1193
2020/1/25,12:00,984,960,81,1212
2020/1/25,13:00,986,960,83,1190
2020/1/25,14:00,979,970,85,1156
2020/1/25,15:00,978,970,87,1124
2020/1/25,16:00,1010,1005,90,1124
2020/1/25,17:00,1055,1050,91,1163
2020/1/25,18:00,1078,1060,93,1164
2020/1/25,19:00,1052,1040,92,1149
2020/1/25,20:00,1015,995,90,1127
2020/1/25,21:00,972,955,86,1128
2020/1/25,22:00,934,915,82,1132
2020/1/25,23:00,893,880,79,1130

最大使用率(%),時間帯
93,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1170,18:00～19:00,1/25,18:00,10,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1080,18:00～19:00,1/25,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1170,18:00～19:00,1/25,18:00,10,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1060,18:00～19:00,1/25,18:00

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2020/1/25,0:00,857,0
2020/1/25,0:05,855,0
2020/1/25,0:10,860,0
2020/1/25,0:15,864,0
2020/1/25,0:20,853,0
2020/1/25,0:25,838,0
2020/1/25,0:30,846,0
2020/1/25,0:35,839,0
2020/1/25,0:40,830,0
2020/1/25,0:45,832,0
2020/1/25,0:50,831,0
2020/1/25,0:55,824,0
2020/1/25,1:00,832,0
2020/1/25,1:05,844,0
