2017/12/22 0:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1622,8:00～9:00,12/21,9:00,21,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1340,8:00～9:00,12/21,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/12/21,0:00,1024,995,74
2017/12/21,1:00,1031,1000,77
2017/12/21,2:00,1066,1045,79
2017/12/21,3:00,1092,1080,79
2017/12/21,4:00,1104,1100,77
2017/12/21,5:00,1132,1130,78
2017/12/21,6:00,1228,1225,83
2017/12/21,7:00,1302,1285,88
2017/12/21,8:00,1327,1340,82
2017/12/21,9:00,1301,1310,77
2017/12/21,10:00,1237,1240,77
2017/12/21,11:00,1180,1220,71
2017/12/21,12:00,1120,1145,67
2017/12/21,13:00,1119,1145,69
2017/12/21,14:00,1108,1150,71
2017/12/21,15:00,1129,1125,77
2017/12/21,16:00,1181,1155,80
2017/12/21,17:00,1275,1270,88
2017/12/21,18:00,1318,1310,90
2017/12/21,19:00,1298,1285,89
2017/12/21,20:00,1260,1260,87
2017/12/21,21:00,1220,1200,85
2017/12/21,22:00,1155,1135,81
2017/12/21,23:00,1080,1060,78

最大使用率(%),時間帯
90,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1528,8:00～9:00,12/21,18:00,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1330,8:00～9:00,12/21,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2017/12/21,0:00,1041
2017/12/21,0:05,1041
2017/12/21,0:10,1039
2017/12/21,0:15,1048
2017/12/21,0:20,1041
2017/12/21,0:25,1022
2017/12/21,0:30,1025
2017/12/21,0:35,1025
2017/12/21,0:40,1022
2017/12/21,0:45,1015
2017/12/21,0:50,992
2017/12/21,0:55,997
2017/12/21,1:00,1005
2017/12/21,1:05,1019
2017/12/21,1:10,1023
2017/12/21,1:15,1027
2017/12/21,1:20,1020
2017/12/21,1:25,1025
2017/12/21,1:30,1033
2017/12/21,1:35,1047
2017/12/21,1:40,1037
2017/12/21,1:45,1039
2017/12/21,1:50,1043
2017/12/21,1:55,1044
2017/12/21,2:00,1045
2017/12/21,2:05,1062
2017/12/21,2:10,1057
2017/12/21,2:15,1059
2017/12/21,2:20,1065
2017/12/21,2:25,1065
2017/12/21,2:30,1049
2017/12/21,2:35,1069
2017/12/21,2:40,1076
2017/12/21,2:45,1076
2017/12/21,2:50,1080
2017/12/21,2:55,1085
2017/12/21,3:00,1088
2017/12/21,3:05,1092
2017/12/21,3:10,1097
2017/12/21,3:15,1094
2017/12/21,3:20,1090
2017/12/21,3:25,1101
2017/12/21,3:30,1105
2017/12/21,3:35,1096
2017/12/21,3:40,1097
2017/12/21,3:45,1088
2017/12/21,3:50,1092
2017/12/21,3:55,1088
2017/12/21,4:00,1093
2017/12/21,4:05,1098
2017/12/21,4:10,1094
2017/12/21,4:15,1098
2017/12/21,4:20,1104
2017/12/21,4:25,1103
2017/12/21,4:30,1103
2017/12/21,4:35,1103
2017/12/21,4:40,1105
2017/12/21,4:45,1109
2017/12/21,4:50,1112
2017/12/21,4:55,1117
