2020/12/20 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
549,4:00～5:00,12月19日,5:40,17,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
468,3:00～4:00,12月19日,5:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
531,3:00～4:00,12月19日,5:40,13,88

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
468,3:00～4:00,12月19日,5:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/12/19,0:00,422,421,86,490
2020/12/19,1:00,443,442,86,516
2020/12/19,2:00,455,454,85,532
2020/12/19,3:00,469,468,88,531
2020/12/19,4:00,468,468,85,549
2020/12/19,5:00,459,455,86,535
2020/12/19,6:00,449,449,85,527
2020/12/19,7:00,431,430,86,501
2020/12/19,8:00,440,434,86,510
2020/12/19,9:00,438,433,80,545
2020/12/19,10:00,422,432,74,570
2020/12/19,11:00,422,427,74,569
2020/12/19,12:00,419,411,74,565
2020/12/19,13:00,423,424,76,554
2020/12/19,14:00,437,428,83,528
2020/12/19,15:00,451,442,88,515
2020/12/19,16:00,457,456,86,530
2020/12/19,17:00,467,451,89,525
2020/12/19,18:00,471,446,91,516
2020/12/19,19:00,459,441,90,512
2020/12/19,20:00,452,434,90,503
2020/12/19,21:00,445,422,89,500
2020/12/19,22:00,438,407,87,504
2020/12/19,23:00,446,418,83,535

最大使用率(%),時間帯
91,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
557,3:00～4:00,12月20日,13:00,18,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
471,3:00～4:00,12月20日,13:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
502,10:00～11:00,12月20日,13:00,15,87

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
437,10:00～11:00,12月20日,13:00

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/12/19,0:00,420,0
2020/12/19,0:05,421,0
