2019/11/11 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
131,18:00～19:00,11月10日,19:13,43,69

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
92,18:00～19:00,11月10日,19:13

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
131,18:00～19:00,11月10日,19:13,43,69

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
91,18:00～19:00,11月10日,19:13

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/11/10,00:00,70,70,56,124
2019/11/10,01:00,68,67,58,117
2019/11/10,02:00,68,68,58,117
2019/11/10,03:00,70,69,59,117
2019/11/10,04:00,71,70,60,117
2019/11/10,05:00,69,68,58,117
2019/11/10,06:00,67,65,57,117
2019/11/10,07:00,68,67,57,118
2019/11/10,08:00,73,72,58,124
2019/11/10,09:00,77,77,58,131
2019/11/10,10:00,80,80,59,135
2019/11/10,11:00,83,83,60,138
2019/11/10,12:00,84,86,60,139
2019/11/10,13:00,84,86,58,144
2019/11/10,14:00,84,86,56,148
2019/11/10,15:00,84,84,58,143
2019/11/10,16:00,83,84,61,136
2019/11/10,17:00,85,86,64,131
2019/11/10,18:00,90,92,68,131
2019/11/10,19:00,89,91,67,131
2019/11/10,20:00,86,88,65,131
2019/11/10,21:00,83,84,63,131
2019/11/10,22:00,78,79,59,131
2019/11/10,23:00,73,75,55,131

最大使用率(%),時間帯
68,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
144,15:00～16:00,11月11日,00:00,46,68

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
95,16:00～17:00,11月11日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
131,18:00～19:00,11月11日,00:00,37,72

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
95,18:00～19:00,11月11日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2019/11/10,00:00,72,0
2019/11/10,00:05,74,0
2019/11/10,00:10,74,0
2019/11/10,00:15,74,0
2019/11/10,00:20,72,0
2019/11/10,00:25,73,0
2019/11/10,00:30,73,0
2019/11/10,00:35,72,0
2019/11/10,00:40,71,0
2019/11/10,00:45,68,0
2019/11/10,00:50,69,0
2019/11/10,00:55,69,0
2019/11/10,01:00,70,0
2019/11/10,01:05,71,0
2019/11/10,01:10,69,0
2019/11/10,01:15,69,0
2019/11/10,01:20,69,0
2019/11/10,01:25,69,0
2019/11/10,01:30,69,0
2019/11/10,01:35,67,0
2019/11/10,01:40,67,0
2019/11/10,01:45,68,0
2019/11/10,01:50,69,0
2019/11/10,01:55,69,0
2019/11/10,02:00,68,0
2019/11/10,02:05,69,0
2019/11/10,02:10,69,0
2019/11/10,02:15,69,0
2019/11/10,02:20,69,0
2019/11/10,02:25,67,0
2019/11/10,02:30,66,0
2019/11/10,02:35,70,0
2019/11/10,02:40,71,0
2019/11/10,02:45,71,0
2019/11/10,02:50,70,0
2019/11/10,02:55,70,0
2019/11/10,03:00,71,0
2019/11/10,03:05,71,0
2019/11/10,03:10,71,0
2019/11/10,03:15,70,0
2019/11/10,03:20,68,0
2019/11/10,03:25,70,0
2019/11/10,03:30,71,0
2019/11/10,03:35,72,0
2019/11/10,03:40,72,0
2019/11/10,03:45,70,0
2019/11/10,03:50,72,0
2019/11/10,03:55,72,0
2019/11/10,04:00,72,0
2019/11/10,04:05,72,0
2019/11/10,04:10,69,0
2019/11/10,04:15,70,0
2019/11/10,04:20,72,0
2019/11/10,04:25,72,0
2019/11/10,04:30,73,0
2019/11/10,04:35,71,0
2019/11/10,04:40,72,0
2019/11/10,04:45,73,0
2019/11/10,04:50,73,0
2019/11/10,04:55,73,0
2019/11/10,05:00,70,0
2019/11/10,05:05,69,0
2019/11/10,05:10,70,0
2019/11/10,05:15,73,0
2019/11/10,05:20,71,0
2019/11/10,05:25,72,0
2019/11/10,05:30,72,0
2019/11/10,05:35,69,0
2019/11/10,05:40,70,0
2019/11/10,05:45,70,0
2019/11/10,05:50,70,0
2019/11/10,05:55,68,0
2019/11/10,06:00,66,0
2019/11/10,06:05,67,0
2019/11/10,06:10,69,0
2019/11/10,06:15,69,0
2019/11/10,06:20,70,0
2019/11/10,06:25,68,0
2019/11/10,06:30,67,0
2019/11/10,06:35,69,0
2019/11/10,06:40,69,0
2019/11/10,06:45,69,0
2019/11/10,06:50,67,0
2019/11/10,06:55,65,0
2019/11/10,07:00,66,0
2019/11/10,07:05,69,0
2019/11/10,07:10,69,0
2019/11/10,07:15,69,0
2019/11/10,07:20,68,0
2019/11/10,07:25,68,1
2019/11/10,07:30,68,1
2019/11/10,07:35,70,1
2019/11/10,07:40,70,1
2019/11/10,07:45,68,2
2019/11/10,07:50,68,2
2019/11/10,07:55,70,3
2019/11/10,08:00,71,3
2019/11/10,08:05,75,4
2019/11/10,08:10,74,4
2019/11/10,08:15,72,6
2019/11/10,08:20,73,6
2019/11/10,08:25,73,7
2019/11/10,08:30,73,7
2019/11/10,08:35,75,8
2019/11/10,08:40,73,8
2019/11/10,08:45,73,9
2019/11/10,08:50,73,9
2019/11/10,08:55,73,10
2019/11/10,09:00,73,10
2019/11/10,09:05,77,11
2019/11/10,09:10,78,11
2019/11/10,09:15,78,12
2019/11/10,09:20,78,12
2019/11/10,09:25,77,14
2019/11/10,09:30,77,14
2019/11/10,09:35,80,14
2019/11/10,09:40,80,14
2019/11/10,09:45,80,15
2019/11/10,09:50,79,15
2019/11/10,09:55,77,16
2019/11/10,10:00,77,16
2019/11/10,10:05,80,16
2019/11/10,10:10,82,16
2019/11/10,10:15,82,17
2019/11/10,10:20,81,17
2019/11/10,10:25,81,18
2019/11/10,10:30,79,18
2019/11/10,10:35,82,18
2019/11/10,10:40,83,18
2019/11/10,10:45,83,19
2019/11/10,10:50,83,19
2019/11/10,10:55,80,20
2019/11/10,11:00,80,20
2019/11/10,11:05,83,20
2019/11/10,11:10,85,20
2019/11/10,11:15,85,20
2019/11/10,11:20,85,20
2019/11/10,11:25,83,21
2019/11/10,11:30,84,21
2019/11/10,11:35,84,20
2019/11/10,11:40,85,20
2019/11/10,11:45,85,21
2019/11/10,11:50,83,21
2019/11/10,11:55,82,21
2019/11/10,12:00,85,21
2019/11/10,12:05,86,21
2019/11/10,12:10,86,21
2019/11/10,12:15,86,22
2019/11/10,12:20,85,22
2019/11/10,12:25,86,22
2019/11/10,12:30,86,22
2019/11/10,12:35,86,22
2019/11/10,12:40,87,22
2019/11/10,12:45,86,22
2019/11/10,12:50,84,22
2019/11/10,12:55,86,22
2019/11/10,13:00,88,22
2019/11/10,13:05,87,21
2019/11/10,13:10,87,21
2019/11/10,13:15,85,21
2019/11/10,13:20,87,21
2019/11/10,13:25,88,21
2019/11/10,13:30,88,21
2019/11/10,13:35,86,19
2019/11/10,13:40,84,19
2019/11/10,13:45,82,18
2019/11/10,13:50,84,18
2019/11/10,13:55,86,19
2019/11/10,14:00,86,19
2019/11/10,14:05,86,19
2019/11/10,14:10,84,19
2019/11/10,14:15,85,18
2019/11/10,14:20,86,18
2019/11/10,14:25,87,17
2019/11/10,14:30,87,17
2019/11/10,14:35,85,17
2019/11/10,14:40,83,17
2019/11/10,14:45,83,17
2019/11/10,14:50,84,17
2019/11/10,14:55,86,16
2019/11/10,15:00,87,16
2019/11/10,15:05,85,15
2019/11/10,15:10,85,15
2019/11/10,15:15,84,14
2019/11/10,15:20,85,14
2019/11/10,15:25,86,13
2019/11/10,15:30,87,13
2019/11/10,15:35,84,11
2019/11/10,15:40,84,11
2019/11/10,15:45,82,10
2019/11/10,15:50,83,10
2019/11/10,15:55,86,9
2019/11/10,16:00,88,9
2019/11/10,16:05,84,8
2019/11/10,16:10,84,8
2019/11/10,16:15,84,7
2019/11/10,16:20,85,7
2019/11/10,16:25,86,6
2019/11/10,16:30,87,6
2019/11/10,16:35,83,5
2019/11/10,16:40,81,5
2019/11/10,16:45,82,4
2019/11/10,16:50,85,4
2019/11/10,16:55,86,2
2019/11/10,17:00,87,2
2019/11/10,17:05,84,2
2019/11/10,17:10,83,2
2019/11/10,17:15,85,1
2019/11/10,17:20,85,1
2019/11/10,17:25,86,0
2019/11/10,17:30,86,0
2019/11/10,17:35,84,0
2019/11/10,17:40,84,0
2019/11/10,17:45,86,0
