2016/5/3 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1934,19:00～20:00,5/2,9:30,25,80

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1550,19:00～20:00,5/2,9:30

DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%)
2016/5/2,0:00,1082,1130,55
2016/5/2,1:00,1053,1110,54
2016/5/2,2:00,1114,1170,57
2016/5/2,3:00,1161,1200,60
2016/5/2,4:00,1157,1160,59
2016/5/2,5:00,1107,1070,57
2016/5/2,6:00,1108,1160,57
2016/5/2,7:00,1179,1230,60
2016/5/2,8:00,1282,1360,66
2016/5/2,9:00,1379,1450,71
2016/5/2,10:00,1421,1460,73
2016/5/2,11:00,1452,1480,75
2016/5/2,12:00,1427,1460,73
2016/5/2,13:00,1469,1480,75
2016/5/2,14:00,1480,1490,76
2016/5/2,15:00,1485,1490,76
2016/5/2,16:00,1496,1480,77
2016/5/2,17:00,1489,1480,76
2016/5/2,18:00,1497,1530,77
2016/5/2,19:00,1528,1550,79
2016/5/2,20:00,1458,1500,75
2016/5/2,21:00,1372,1420,70
2016/5/2,22:00,1296,1320,67
2016/5/2,23:00,1218,1260,62

最大使用率(%),時間帯
79,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,,,

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/5/2,0:00,1105
2016/5/2,0:05,1115
2016/5/2,0:10,1105
2016/5/2,0:15,1094
2016/5/2,0:20,1087
2016/5/2,0:25,1090
2016/5/2,0:30,1078
2016/5/2,0:35,1064
2016/5/2,0:40,1059
2016/5/2,0:45,1062
2016/5/2,0:50,1064
2016/5/2,0:55,1063
2016/5/2,1:00,1063
2016/5/2,1:05,1053
2016/5/2,1:10,1040
2016/5/2,1:15,1048
2016/5/2,1:20,1053
2016/5/2,1:25,1049
2016/5/2,1:30,1039
2016/5/2,1:35,1041
2016/5/2,1:40,1046
2016/5/2,1:45,1063
2016/5/2,1:50,1067
2016/5/2,1:55,1068
2016/5/2,2:00,1073
2016/5/2,2:05,1083
2016/5/2,2:10,1097
2016/5/2,2:15,1110
2016/5/2,2:20,1103
2016/5/2,2:25,1105
2016/5/2,2:30,1120
2016/5/2,2:35,1122
2016/5/2,2:40,1128
2016/5/2,2:45,1137
2016/5/2,2:50,1143
2016/5/2,2:55,1149
2016/5/2,3:00,1144
2016/5/2,3:05,1155
2016/5/2,3:10,1163
2016/5/2,3:15,1165
2016/5/2,3:20,1165
2016/5/2,3:25,1166
2016/5/2,3:30,1164
2016/5/2,3:35,1164
2016/5/2,3:40,1166
2016/5/2,3:45,1162
2016/5/2,3:50,1161
2016/5/2,3:55,1160
2016/5/2,4:00,1161
2016/5/2,4:05,1169
2016/5/2,4:10,1169
2016/5/2,4:15,1166
2016/5/2,4:20,1150
2016/5/2,4:25,1159
2016/5/2,4:30,1150
2016/5/2,4:35,1148
2016/5/2,4:40,1155
2016/5/2,4:45,1155
