2020/4/24 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1261,9:00～10:00,4月22日,18:03,25,80

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1010,9:00～10:00,4月22日,23:13

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1099,18:00～19:00,4月23日,5:37,13,88

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
970,18:00～19:00,4月23日,5:37

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/4/23,0:00,779,770,76,1027
2020/4/23,1:00,803,788,79,1012
2020/4/23,2:00,827,819,82,1009
2020/4/23,3:00,850,847,84,1017
2020/4/23,4:00,875,867,81,1084
2020/4/23,5:00,883,890,80,1098
2020/4/23,6:00,860,887,77,1124
2020/4/23,7:00,844,844,73,1161
2020/4/23,8:00,930,928,76,1225
2020/4/23,9:00,968,1010,77,1261
2020/4/23,10:00,928,1000,70,1322
2020/4/23,11:00,945,996,71,1328
2020/4/23,12:00,909,940,70,1298
2020/4/23,13:00,932,975,72,1290
2020/4/23,14:00,938,975,77,1218
2020/4/23,15:00,919,960,80,1148
2020/4/23,16:00,953,960,84,1129
2020/4/23,17:00,928,956,83,1113
2020/4/23,18:00,951,970,87,1099
2020/4/23,19:00,922,946,85,1087
2020/4/23,20:00,886,900,85,1047
2020/4/23,21:00,841,846,83,1014
2020/4/23,22:00,813,819,79,1025
2020/4/23,23:00,796,802,79,1002

最大使用率(%),時間帯
87,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1228,9:00～10:00,4月23日,18:03,23,81

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1000,9:00～10:00,4月23日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1063,19:00～20:00,4月23日,18:03,11,90

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
956,19:00～20:00,4月23日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/4/23,0:00,794,0,92
2020/4/23,0:05,793,0,95
2020/4/23,0:10,781,0,97
2020/4/23,0:15,783,0,97
2020/4/23,0:20,775,0,94
2020/4/23,0:25,777,0,89
2020/4/23,0:30,777,0,87
2020/4/23,0:35,777,0,88
2020/4/23,0:40,774,0,88
2020/4/23,0:45,772,0,88
2020/4/23,0:50,776,0,89
2020/4/23,0:55,774,0,87
2020/4/23,1:00,781,0,85
2020/4/23,1:05,800,0,83
2020/4/23,1:10,799,0,81
2020/4/23,1:15,794,0,82
2020/4/23,1:20,796,0,87
2020/4/23,1:25,799,0,89
2020/4/23,1:30,803,0,89
2020/4/23,1:35,804,0,88
2020/4/23,1:40,802,0,87
2020/4/23,1:45,811,0,83
2020/4/23,1:50,812,0,81
2020/4/23,1:55,814,0,83
2020/4/23,2:00,817,0,84
2020/4/23,2:05,819,0,83
2020/4/23,2:10,819,0,83
2020/4/23,2:15,820,0,86
2020/4/23,2:20,824,0,87
2020/4/23,2:25,823,0,90
2020/4/23,2:30,829,0,88
2020/4/23,2:35,835,0,87
2020/4/23,2:40,835,0,87
2020/4/23,2:45,836,0,91
2020/4/23,2:50,834,0,95
2020/4/23,2:55,828,0,97
2020/4/23,3:00,830,0,99
2020/4/23,3:05,842,0,98
2020/4/23,3:10,840,0,97
2020/4/23,3:15,848,0,95
2020/4/23,3:20,847,0,91
2020/4/23,3:25,848,0,90
2020/4/23,3:30,851,0,89
2020/4/23,3:35,852,0,89
2020/4/23,3:40,856,0,89
2020/4/23,3:45,855,0,90
2020/4/23,3:50,859,0,91
2020/4/23,3:55,859,0,95
2020/4/23,4:00,856,0,93
2020/4/23,4:05,859,0,90
2020/4/23,4:10,863,0,88
2020/4/23,4:15,873,0,86
2020/4/23,4:20,879,0,85
2020/4/23,4:25,873,0,84
2020/4/23,4:30,875,0,86
2020/4/23,4:35,877,0,86
2020/4/23,4:40,882,0,90
2020/4/23,4:45,882,0,92
2020/4/23,4:50,885,0,90
2020/4/23,4:55,885,0,91
2020/4/23,5:00,884,0,91
2020/4/23,5:05,885,1,92
2020/4/23,5:10,880,1,94
2020/4/23,5:15,884,2,94
2020/4/23,5:20,882,5,92
2020/4/23,5:25,883,8,87
2020/4/23,5:30,883,11,83
2020/4/23,5:35,887,15,81
2020/4/23,5:40,884,19,81
2020/4/23,5:45,883,23,84
2020/4/23,5:50,883,28,83
2020/4/23,5:55,876,34,84
2020/4/23,6:00,882,42,82
2020/4/23,6:05,874,51,83
2020/4/23,6:10,874,60,82
2020/4/23,6:15,879,70,84
2020/4/23,6:20,873,78,85
2020/4/23,6:25,871,85,90
2020/4/23,6:30,862,93,91
2020/4/23,6:35,864,100,88
2020/4/23,6:40,858,111,86
2020/4/23,6:45,847,120,89
2020/4/23,6:50,840,128,91
2020/4/23,6:55,825,136,92
2020/4/23,7:00,816,142,95
2020/4/23,7:05,818,147,94
2020/4/23,7:10,828,156,94
2020/4/23,7:15,823,162,95
2020/4/23,7:20,827,167,94
2020/4/23,7:25,832,173,94
2020/4/23,7:30,831,180,97
2020/4/23,7:35,852,192,100
2020/4/23,7:40,851,202,99
2020/4/23,7:45,867,215,97
2020/4/23,7:50,868,222,96
2020/4/23,7:55,879,226,96
2020/4/23,8:00,886,227,92
2020/4/23,8:05,901,237,89
2020/4/23,8:10,897,245,88
2020/4/23,8:15,919,254,87
2020/4/23,8:20,929,258,87
2020/4/23,8:25,939,258,86
2020/4/23,8:30,937,256,87
2020/4/23,8:35,943,257,89
2020/4/23,8:40,941,258,90
2020/4/23,8:45,944,257,91
2020/4/23,8:50,943,261,93
2020/4/23,8:55,950,268,98
2020/4/23,9:00,955,270,101
2020/4/23,9:05,960,272,103
2020/4/23,9:10,970,274,105
2020/4/23,9:15,977,275,107
2020/4/23,9:20,981,282,110
2020/4/23,9:25,980,284,109
2020/4/23,9:30,981,289,108
2020/4/23,9:35,971,288,106
2020/4/23,9:40,969,292,103
2020/4/23,9:45,962,296,104
2020/4/23,9:50,954,299,105
2020/4/23,9:55,960,301,107
2020/4/23,10:00,959,293,110
2020/4/23,10:05,932,293,110
2020/4/23,10:10,931,290,112
2020/4/23,10:15,927,287,111
2020/4/23,10:20,935,289,106
2020/4/23,10:25,928,292,105
2020/4/23,10:30,925,293,108
2020/4/23,10:35,925,292,110
2020/4/23,10:40,925,290,109
2020/4/23,10:45,923,291,110
2020/4/23,10:50,926,292,111
2020/4/23,10:55,918,294,110
2020/4/23,11:00,921,295,112
2020/4/23,11:05,927,292,111
2020/4/23,11:10,937,291,113
2020/4/23,11:15,939,296,116
2020/4/23,11:20,943,300,120
2020/4/23,11:25,948,292,121
2020/4/23,11:30,952,299,120
2020/4/23,11:35,955,298,120
2020/4/23,11:40,957,299,120
2020/4/23,11:45,955,305,121
2020/4/23,11:50,947,307,120
2020/4/23,11:55,951,307,118
2020/4/23,12:00,941,307,118
2020/4/23,12:05,925,300,118
2020/4/23,12:10,914,295,119
2020/4/23,12:15,904,292,118
2020/4/23,12:20,901,292,116
2020/4/23,12:25,898,287,113
2020/4/23,12:30,895,288,114
2020/4/23,12:35,894,293,116
2020/4/23,12:40,906,293,118
2020/4/23,12:45,908,300,119
2020/4/23,12:50,916,299,119
2020/4/23,12:55,917,295,120
2020/4/23,13:00,921,289,119
2020/4/23,13:05,938,282,121
2020/4/23,13:10,951,279,119
2020/4/23,13:15,942,273,119
2020/4/23,13:20,948,271,117
2020/4/23,13:25,940,273,115
2020/4/23,13:30,928,264,117
2020/4/23,13:35,932,256,119
