2019/10/28 23:50 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
396,13:00～14:00,10月28日,9:00,21,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
327,13:00～14:00,10月28日,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
346,18:00～19:00,10月28日,9:00,9,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
316,18:00～19:00,10月28日,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/10/28,0:00,211,214,74,287
2019/10/28,1:00,209,212,73,285
2019/10/28,2:00,225,228,76,295
2019/10/28,3:00,249,252,80,313
2019/10/28,4:00,266,269,84,318
2019/10/28,5:00,268,272,83,324
2019/10/28,6:00,261,264,80,326
2019/10/28,7:00,264,267,79,333
2019/10/28,8:00,292,295,80,363
2019/10/28,9:00,313,314,81,386
2019/10/28,10:00,327,321,81,402
2019/10/28,11:00,333,324,83,399
2019/10/28,12:00,314,312,82,382
2019/10/28,13:00,333,327,84,396
2019/10/28,14:00,334,320,87,382
2019/10/28,15:00,319,314,86,369
2019/10/28,16:00,316,321,83,380
2019/10/28,17:00,321,321,90,358
2019/10/28,18:00,319,316,92,346
2019/10/28,19:00,302,300,89,338
2019/10/28,20:00,286,285,86,334
2019/10/28,21:00,273,266,85,321
2019/10/28,22:00,254,248,81,312
2019/10/28,23:00,244,240,62,306

最大使用率(%),時間帯
92,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
424,13:00～14:00,10月28日,18:00,26,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
337,13:00～14:00,10月28日,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
369,17:00～18:00,10月28日,18:00,13,88

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
326,17:00～18:00,10月28日,18:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW)
2019/10/28,0:00,216,0
2019/10/28,0:05,217,0
2019/10/28,0:10,215,0
2019/10/28,0:15,213,0
2019/10/28,0:20,213,0
2019/10/28,0:25,211,0
2019/10/28,0:30,210,0
2019/10/28,0:35,209,0
2019/10/28,0:40,209,0
2019/10/28,0:45,209,0
2019/10/28,0:50,209,0
2019/10/28,0:55,209,0
2019/10/28,1:00,208,0
2019/10/28,1:05,209,0
2019/10/28,1:10,208,0
2019/10/28,1:15,207,0
2019/10/28,1:20,208,0
2019/10/28,1:25,208,0
2019/10/28,1:30,209,0
2019/10/28,1:35,210,0
2019/10/28,1:40,211,0
2019/10/28,1:45,211,0
2019/10/28,1:50,211,0
2019/10/28,1:55,213,0
2019/10/28,2:00,216,0
2019/10/28,2:05,217,0
2019/10/28,2:10,218,0
2019/10/28,2:15,219,0
2019/10/28,2:20,221,0
2019/10/28,2:25,222,0
2019/10/28,2:30,224,0
2019/10/28,2:35,227,0
2019/10/28,2:40,229,0
2019/10/28,2:45,231,0
2019/10/28,2:50,231,0
2019/10/28,2:55,234,0
2019/10/28,3:00,236,0
2019/10/28,3:05,238,0
2019/10/28,3:10,240,0
2019/10/28,3:15,243,0
2019/10/28,3:20,246,0
2019/10/28,3:25,248,0
2019/10/28,3:30,250,0
