2020/10/20 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1173,17:00～18:00,10月18日,21:37,22,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,17:00～18:00,10月19日,5:32

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1092,19:00～20:00,10月19日,5:32,21,83

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
905,19:00～20:00,10月19日,5:32

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/10/19,0:00,665,669,70,949
2020/10/19,1:00,665,661,71,941
2020/10/19,2:00,692,686,73,954
2020/10/19,3:00,724,721,76,948
2020/10/19,4:00,748,749,75,994
2020/10/19,5:00,764,763,75,1020
2020/10/19,6:00,786,780,73,1074
2020/10/19,7:00,811,823,72,1121
2020/10/19,8:00,892,883,77,1161
2020/10/19,9:00,932,935,77,1207
2020/10/19,10:00,935,933,76,1228
2020/10/19,11:00,949,927,82,1158
2020/10/19,12:00,921,890,80,1150
2020/10/19,13:00,950,922,83,1150
2020/10/19,14:00,949,919,83,1140
2020/10/19,15:00,930,922,82,1137
2020/10/19,16:00,948,939,82,1156
2020/10/19,17:00,960,960,82,1173
2020/10/19,18:00,938,941,82,1143
2020/10/19,19:00,897,905,82,1092
2020/10/19,20:00,857,863,81,1057
2020/10/19,21:00,814,818,80,1020
2020/10/19,22:00,795,790,77,1027
2020/10/19,23:00,765,760,77,999

最大使用率(%),時間帯
83,13:00～14:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1068,17:00～18:00,10月19日,18:02,11,90

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
959,17:00～18:00,10月19日,18:02

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1068,17:00～18:00,10月19日,18:02,11,90

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
960,17:00～18:00,10月19日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/10/19,0:00,683,0,21
2020/10/19,0:05,669,0,22
2020/10/19,0:10,682,0,21
2020/10/19,0:15,670,0,20
2020/10/19,0:20,668,0,20
2020/10/19,0:25,668,0,21
2020/10/19,0:30,660,0,21
2020/10/19,0:35,657,0,22
2020/10/19,0:40,658,0,22
2020/10/19,0:45,660,0,22
2020/10/19,0:50,662,0,22
2020/10/19,0:55,659,0,23
2020/10/19,1:00,660,0,23
2020/10/19,1:05,661,0,23
2020/10/19,1:10,659,0,22
2020/10/19,1:15,659,0,21
2020/10/19,1:20,661,0,20
2020/10/19,1:25,662,0,21
2020/10/19,1:30,660,0,21
2020/10/19,1:35,663,0,20
2020/10/19,1:40,666,0,19
2020/10/19,1:45,669,0,18
2020/10/19,1:50,679,0,17
2020/10/19,1:55,676,0,17
2020/10/19,2:00,675,0,17
2020/10/19,2:05,674,0,17
2020/10/19,2:10,676,0,17
2020/10/19,2:15,678,0,16
2020/10/19,2:20,684,0,16
2020/10/19,2:25,692,0,15
2020/10/19,2:30,696,0,16
2020/10/19,2:35,699,0,16
2020/10/19,2:40,703,0,17
2020/10/19,2:45,707,0,17
2020/10/19,2:50,709,0,17
2020/10/19,2:55,701,0,16
2020/10/19,3:00,700,0,17
2020/10/19,3:05,704,0,17
2020/10/19,3:10,711,0,17
2020/10/19,3:15,716,0,16
2020/10/19,3:20,717,0,17
2020/10/19,3:25,726,0,17
2020/10/19,3:30,728,0,18
2020/10/19,3:35,730,0,18
2020/10/19,3:40,727,0,18
2020/10/19,3:45,736,0,18
2020/10/19,3:50,737,0,19
2020/10/19,3:55,733,0,19
2020/10/19,4:00,738,0,20
2020/10/19,4:05,737,0,19
2020/10/19,4:10,741,0,19
2020/10/19,4:15,747,0,19
2020/10/19,4:20,751,0,19
2020/10/19,4:25,749,0,19
2020/10/19,4:30,752,0,19
2020/10/19,4:35,757,0,18
2020/10/19,4:40,754,0,18
2020/10/19,4:45,755,0,17
2020/10/19,4:50,750,0,17
2020/10/19,4:55,741,0,17
2020/10/19,5:00,743,0,18
2020/10/19,5:05,753,0,19
2020/10/19,5:10,764,0,20
2020/10/19,5:15,766,0,19
2020/10/19,5:20,769,0,19
2020/10/19,5:25,764,0,19
2020/10/19,5:30,766,0,18
2020/10/19,5:35,767,0,18
2020/10/19,5:40,770,0,17
2020/10/19,5:45,761,0,17
2020/10/19,5:50,763,0,17
2020/10/19,5:55,764,1,16
2020/10/19,6:00,769,3,16
