2016/06/29 23:59 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
11745,14:00 15:00,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/06/29,00:00,8125,4844,-
2016/06/29,01:00,7784,4717,-
2016/06/29,02:00,7848,4831,-
2016/06/29,03:00,8095,5063,-
2016/06/29,04:00,8160,5113,-
2016/06/29,05:00,8074,4998,-
2016/06/29,06:00,8328,5064,-
2016/06/29,07:00,8993,5427,-
2016/06/29,08:00,10113,6090,-
2016/06/29,09:00,11102,6632,-
2016/06/29,10:00,11413,6767,-
2016/06/29,11:00,11562,6847,-
2016/06/29,12:00,10967,6466,-
2016/06/29,13:00,11476,6863,-
2016/06/29,14:00,11604,6911,-
2016/06/29,15:00,11456,6855,-
2016/06/29,16:00,11475,6804,-
2016/06/29,17:00,11188,6590,-
2016/06/29,18:00,10994,6475,-
2016/06/29,19:00,10793,6356,-
2016/06/29,20:00,10260,6053,-
2016/06/29,21:00,9723,5756,-
2016/06/29,22:00,9340,5492,-
2016/06/29,23:00,0,5199,-

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,-,-,-

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/6/29,0:00,8386
2016/6/29,0:05,8355
2016/6/29,0:10,8351
2016/6/29,0:15,8301
2016/6/29,0:20,8217
2016/6/29,0:25,8178
2016/6/29,0:30,8101
2016/6/29,0:35,8064
2016/6/29,0:40,8024
2016/6/29,0:45,7958
2016/6/29,0:50,7920
2016/6/29,0:55,7892
2016/6/29,1:00,7899
2016/6/29,1:05,7901
2016/6/29,1:10,7850
2016/6/29,1:15,7820
2016/6/29,1:20,7798
2016/6/29,1:25,7767
2016/6/29,1:30,7772
2016/6/29,1:35,7776
2016/6/29,1:40,7746
2016/6/29,1:45,7767
2016/6/29,1:50,7731
2016/6/29,1:55,7750
2016/6/29,2:00,7743
2016/6/29,2:05,7782
2016/6/29,2:10,7800
2016/6/29,2:15,7825
2016/6/29,2:20,7851
2016/6/29,2:25,7853
2016/6/29,2:30,7847
2016/6/29,2:35,7883
2016/6/29,2:40,7896
2016/6/29,2:45,7936
2016/6/29,2:50,7957
2016/6/29,2:55,7963
2016/6/29,3:00,7976
2016/6/29,3:05,8016
2016/6/29,3:10,8045
2016/6/29,3:15,8075
2016/6/29,3:20,8095
2016/6/29,3:25,8119
2016/6/29,3:30,8131
2016/6/29,3:35,8150
2016/6/29,3:40,8161
2016/6/29,3:45,8203
2016/6/29,3:50,8157
2016/6/29,3:55,8175
2016/6/29,4:00,8172
2016/6/29,4:05,8205
2016/6/29,4:10,8201
2016/6/29,4:15,8187
2016/6/29,4:20,8199
2016/6/29,4:25,8201
2016/6/29,4:30,8166
2016/6/29,4:35,8173
2016/6/29,4:40,8186
2016/6/29,4:45,8162
2016/6/29,4:50,8155
2016/6/29,4:55,8133
2016/6/29,5:00,8146
2016/6/29,5:05,8154
2016/6/29,5:10,8156
2016/6/29,5:15,8132
2016/6/29,5:20,8155
2016/6/29,5:25,8103
2016/6/29,5:30,8078
2016/6/29,5:35,8080
2016/6/29,5:40,8059
2016/6/29,5:45,8031
2016/6/29,5:50,8012
2016/6/29,5:55,8001
2016/6/29,6:00,8070
2016/6/29,6:05,8162
2016/6/29,6:10,8229
2016/6/29,6:15,8255
2016/6/29,6:20,8272
2016/6/29,6:25,8316
2016/6/29,6:30,8334
2016/6/29,6:35,8397
2016/6/29,6:40,8436
2016/6/29,6:45,8467
2016/6/29,6:50,8520
2016/6/29,6:55,8542
2016/6/29,7:00,8632
2016/6/29,7:05,8727
2016/6/29,7:10,8792
2016/6/29,7:15,8827
2016/6/29,7:20,8877
2016/6/29,7:25,8965
2016/6/29,7:30,9026
2016/6/29,7:35,9108
2016/6/29,7:40,9143
2016/6/29,7:45,9230
2016/6/29,7:50,9282
2016/6/29,7:55,9311
2016/6/29,8:00,9459
2016/6/29,8:05,9577
2016/6/29,8:10,9678
2016/6/29,8:15,9837
2016/6/29,8:20,9931
2016/6/29,8:25,10077
2016/6/29,8:30,10183
2016/6/29,8:35,10337
2016/6/29,8:40,10430
2016/6/29,8:45,10517
2016/6/29,8:50,10583
2016/6/29,8:55,10678
2016/6/29,9:00,10777
2016/6/29,9:05,10900
2016/6/29,9:10,10958
2016/6/29,9:15,10994
2016/6/29,9:20,11034
2016/6/29,9:25,11111
2016/6/29,9:30,11163
2016/6/29,9:35,11228
2016/6/29,9:40,11248
2016/6/29,9:45,11290
2016/6/29,9:50,11320
2016/6/29,9:55,11341
2016/6/29,10:00,11385
2016/6/29,10:05,11332
2016/6/29,10:10,11333
2016/6/29,10:15,11378
2016/6/29,10:20,11393
2016/6/29,10:25,11421
2016/6/29,10:30,11439
2016/6/29,10:35,11489
2016/6/29,10:40,11494
2016/6/29,10:45,11508
2016/6/29,10:50,11539
2016/6/29,10:55,11575
2016/6/29,11:00,11573
2016/6/29,11:05,11582
2016/6/29,11:10,11595
2016/6/29,11:15,11614
2016/6/29,11:20,11611
2016/6/29,11:25,11628
2016/6/29,11:30,11612
2016/6/29,11:35,11635
2016/6/29,11:40,11608
2016/6/29,11:45,11591
2016/6/29,11:50,11588
2016/6/29,11:55,11541
2016/6/29,12:00,11460
2016/6/29,12:05,11211
2016/6/29,12:10,11101
2016/6/29,12:15,11006
2016/6/29,12:20,10907
