2016/6/17 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
452,11:00～12:00,6月17日,4:34,24,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
365,11:00～12:00,6月17日,4:34

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/6/17,0:00,268,264,59
2016/6/17,1:00,273,270,60
2016/6/17,2:00,285,282,63
2016/6/17,3:00,294,289,65
2016/6/17,4:00,291,282,64
2016/6/17,5:00,284,279,63
2016/6/17,6:00,285,275,63
2016/6/17,7:00,304,293,67
2016/6/17,8:00,331,325,73
2016/6/17,9:00,354,345,78
2016/6/17,10:00,354,361,78
2016/6/17,11:00,356,365,79
2016/6/17,12:00,330,345,73
2016/6/17,13:00,351,359,78
2016/6/17,14:00,351,359,78
2016/6/17,15:00,349,359,77
2016/6/17,16:00,353,359,78
2016/6/17,17:00,348,357,77
2016/6/17,18:00,343,358,76
2016/6/17,19:00,341,358,75
2016/6/17,20:00,323,330,71
2016/6/17,21:00,311,311,69
2016/6/17,22:00,294,288,65
2016/6/17,23:00,,276,

最大使用率(%),時間帯
79,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
461,10:00～11:00,6月17日,16:49,33,75

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
348,10:00～11:00,6月17日,16:49

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/6/17,0:00,276
2016/6/17,0:05,277
2016/6/17,0:10,274
2016/6/17,0:15,271
2016/6/17,0:20,272
2016/6/17,0:25,269
2016/6/17,0:30,270
2016/6/17,0:35,272
2016/6/17,0:40,273
2016/6/17,0:45,271
2016/6/17,0:50,266
2016/6/17,0:55,264
2016/6/17,1:00,268
2016/6/17,1:05,271
2016/6/17,1:10,272
2016/6/17,1:15,269
2016/6/17,1:20,271
2016/6/17,1:25,273
2016/6/17,1:30,275
2016/6/17,1:35,277
2016/6/17,1:40,279
2016/6/17,1:45,278
2016/6/17,1:50,279
2016/6/17,1:55,279
2016/6/17,2:00,278
2016/6/17,2:05,281
2016/6/17,2:10,282
2016/6/17,2:15,285
2016/6/17,2:20,286
2016/6/17,2:25,287
2016/6/17,2:30,285
2016/6/17,2:35,288
2016/6/17,2:40,290
2016/6/17,2:45,291
2016/6/17,2:50,291
2016/6/17,2:55,292
2016/6/17,3:00,290
2016/6/17,3:05,289
2016/6/17,3:10,294
2016/6/17,3:15,298
2016/6/17,3:20,298
2016/6/17,3:25,299
2016/6/17,3:30,297
2016/6/17,3:35,297
2016/6/17,3:40,299
2016/6/17,3:45,299
2016/6/17,3:50,298
2016/6/17,3:55,295
2016/6/17,4:00,296
2016/6/17,4:05,295
2016/6/17,4:10,291
2016/6/17,4:15,294
2016/6/17,4:20,295
2016/6/17,4:25,294
2016/6/17,4:30,292
2016/6/17,4:35,293
2016/6/17,4:40,291
2016/6/17,4:45,290
2016/6/17,4:50,291
2016/6/17,4:55,292
2016/6/17,5:00,294
